epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685471929481,2023-05-30T21:38:49.481,0.000,-0.114,-0.738,0.562
1685471929501,2023-05-30T21:38:49.501,0.020,-0.132,-0.729,0.570
1685471929521,2023-05-30T21:38:49.521,0.040,-0.144,-0.721,0.579
1685471929541,2023-05-30T21:38:49.541,0.060,-0.163,-0.718,0.594
1685471929561,2023-05-30T21:38:49.561,0.080,-0.176,-0.715,0.598
1685471929581,2023-05-30T21:38:49.581,0.100,-0.176,-0.713,0.599
1685471929601,2023-05-30T21:38:49.601,0.120,-0.176,-0.704,0.604
1685471929621,2023-05-30T21:38:49.621,0.140,-0.173,-0.693,0.610
1685471929641,2023-05-30T21:38:49.641,0.160,-0.160,-0.687,0.617
1685471929661,2023-05-30T21:38:49.661,0.180,-0.168,-0.687,0.632
1685471929681,2023-05-30T21:38:49.681,0.200,-0.175,-0.693,0.658
1685471929701,2023-05-30T21:38:49.701,0.220,-0.178,-0.693,0.682
1685471929721,2023-05-30T21:38:49.721,0.240,-0.180,-0.688,0.693
1685471929741,2023-05-30T21:38:49.741,0.260,-0.163,-0.686,0.708
1685471929761,2023-05-30T21:38:49.761,0.280,-0.148,-0.694,0.725
1685471929781,2023-05-30T21:38:49.781,0.300,-0.154,-0.707,0.735
1685471929801,2023-05-30T21:38:49.801,0.320,-0.155,-0.717,0.736
1685471929821,2023-05-30T21:38:49.821,0.340,-0.137,-0.722,0.750
1685471929841,2023-05-30T21:38:49.841,0.360,-0.116,-0.729,0.765
1685471929861,2023-05-30T21:38:49.861,0.380,-0.104,-0.730,0.776
1685471929881,2023-05-30T21:38:49.881,0.400,-0.083,-0.745,0.786
1685471929901,2023-05-30T21:38:49.901,0.420,-0.068,-0.768,0.796
1685471929921,2023-05-30T21:38:49.921,0.440,-0.057,-0.779,0.801
1685471929941,2023-05-30T21:38:49.941,0.460,-0.040,-0.783,0.794
1685471929961,2023-05-30T21:38:49.961,0.480,-0.011,-0.791,0.792
1685471929981,2023-05-30T21:38:49.981,0.500,0.012,-0.797,0.783
1685471930001,2023-05-30T21:38:50.001,0.520,0.016,-0.806,0.773
1685471930021,2023-05-30T21:38:50.021,0.540,0.020,-0.815,0.764
1685471930041,2023-05-30T21:38:50.041,0.560,0.035,-0.821,0.750
1685471930061,2023-05-30T21:38:50.061,0.580,0.045,-0.820,0.737
1685471930081,2023-05-30T21:38:50.081,0.600,0.065,-0.817,0.723
1685471930101,2023-05-30T21:38:50.101,0.620,0.061,-0.815,0.698
1685471930121,2023-05-30T21:38:50.121,0.640,0.055,-0.819,0.677
1685471930141,2023-05-30T21:38:50.141,0.660,0.060,-0.824,0.656
1685471930161,2023-05-30T21:38:50.161,0.680,0.056,-0.813,0.628
1685471930181,2023-05-30T21:38:50.181,0.700,0.042,-0.800,0.607
1685471930201,2023-05-30T21:38:50.201,0.720,0.042,-0.799,0.588
1685471930221,2023-05-30T21:38:50.221,0.740,0.037,-0.795,0.563
1685471930241,2023-05-30T21:38:50.241,0.760,0.018,-0.787,0.544
1685471930261,2023-05-30T21:38:50.261,0.780,0.013,-0.791,0.535
1685471930281,2023-05-30T21:38:50.281,0.800,-0.009,-0.787,0.521
1685471930301,2023-05-30T21:38:50.301,0.820,-0.030,-0.778,0.514
1685471930321,2023-05-30T21:38:50.321,0.840,-0.043,-0.765,0.497
1685471930341,2023-05-30T21:38:50.341,0.860,-0.054,-0.754,0.478
1685471930361,2023-05-30T21:38:50.361,0.880,-0.059,-0.747,0.458
1685471930381,2023-05-30T21:38:50.381,0.900,-0.077,-0.743,0.446
1685471930401,2023-05-30T21:38:50.401,0.920,-0.090,-0.729,0.436
1685471930421,2023-05-30T21:38:50.421,0.940,-0.102,-0.715,0.436
1685471930441,2023-05-30T21:38:50.441,0.960,-0.133,-0.705,0.440
1685471930461,2023-05-30T21:38:50.461,0.980,-0.165,-0.689,0.438
1685471930481,2023-05-30T21:38:50.481,1.000,-0.187,-0.674,0.444
1685471930501,2023-05-30T21:38:50.501,1.020,-0.227,-0.673,0.445
1685471930521,2023-05-30T21:38:50.521,1.040,-0.253,-0.670,0.446
1685471930541,2023-05-30T21:38:50.541,1.060,-0.279,-0.671,0.464
1685471930561,2023-05-30T21:38:50.561,1.080,-0.283,-0.684,0.492
1685471930581,2023-05-30T21:38:50.581,1.100,-0.301,-0.680,0.499
1685471930601,2023-05-30T21:38:50.601,1.120,-0.338,-0.676,0.505
1685471930621,2023-05-30T21:38:50.621,1.140,-0.340,-0.688,0.537
1685471930641,2023-05-30T21:38:50.641,1.160,-0.311,-0.687,0.566
1685471930661,2023-05-30T21:38:50.661,1.180,-0.324,-0.686,0.572
1685471930681,2023-05-30T21:38:50.681,1.200,-0.332,-0.695,0.577
1685471930701,2023-05-30T21:38:50.701,1.220,-0.325,-0.694,0.590
1685471930721,2023-05-30T21:38:50.721,1.240,-0.298,-0.690,0.611
1685471930741,2023-05-30T21:38:50.741,1.260,-0.293,-0.700,0.636
1685471930761,2023-05-30T21:38:50.761,1.280,-0.296,-0.699,0.659
1685471930781,2023-05-30T21:38:50.781,1.300,-0.286,-0.686,0.662
1685471930801,2023-05-30T21:38:50.801,1.320,-0.270,-0.685,0.666
1685471930821,2023-05-30T21:38:50.821,1.340,-0.254,-0.688,0.673
1685471930841,2023-05-30T21:38:50.841,1.360,-0.226,-0.686,0.667
1685471930861,2023-05-30T21:38:50.861,1.380,-0.198,-0.689,0.657
1685471930881,2023-05-30T21:38:50.881,1.400,-0.188,-0.692,0.654
1685471930901,2023-05-30T21:38:50.901,1.420,-0.178,-0.695,0.669
1685471930921,2023-05-30T21:38:50.921,1.440,-0.144,-0.710,0.687
1685471930941,2023-05-30T21:38:50.941,1.460,-0.107,-0.719,0.712
1685471930961,2023-05-30T21:38:50.961,1.480,-0.100,-0.706,0.729
1685471930981,2023-05-30T21:38:50.981,1.500,-0.108,-0.699,0.741
1685471931001,2023-05-30T21:38:51.001,1.520,-0.107,-0.708,0.757
1685471931021,2023-05-30T21:38:51.021,1.540,-0.090,-0.723,0.766
1685471931041,2023-05-30T21:38:51.041,1.560,-0.078,-0.724,0.775
1685471931061,2023-05-30T21:38:51.061,1.580,-0.076,-0.721,0.788
1685471931081,2023-05-30T21:38:51.081,1.600,-0.074,-0.709,0.792
1685471931101,2023-05-30T21:38:51.101,1.620,-0.062,-0.702,0.782
1685471931121,2023-05-30T21:38:51.121,1.640,-0.075,-0.699,0.796
1685471931141,2023-05-30T21:38:51.141,1.660,-0.090,-0.698,0.817
1685471931161,2023-05-30T21:38:51.161,1.680,-0.119,-0.688,0.834
1685471931181,2023-05-30T21:38:51.181,1.700,-0.138,-0.680,0.845
1685471931201,2023-05-30T21:38:51.201,1.720,-0.158,-0.667,0.854
1685471931221,2023-05-30T21:38:51.221,1.740,-0.165,-0.650,0.864
1685471931241,2023-05-30T21:38:51.241,1.760,-0.180,-0.630,0.868
1685471931261,2023-05-30T21:38:51.261,1.780,-0.201,-0.604,0.856
1685471931281,2023-05-30T21:38:51.281,1.800,-0.213,-0.587,0.834
1685471931301,2023-05-30T21:38:51.301,1.820,-0.244,-0.578,0.816
1685471931321,2023-05-30T21:38:51.321,1.840,-0.264,-0.566,0.807
1685471931341,2023-05-30T21:38:51.341,1.860,-0.270,-0.558,0.791
1685471931361,2023-05-30T21:38:51.361,1.880,-0.253,-0.558,0.780
1685471931381,2023-05-30T21:38:51.381,1.900,-0.227,-0.546,0.776
1685471931401,2023-05-30T21:38:51.401,1.920,-0.231,-0.536,0.763
1685471931421,2023-05-30T21:38:51.421,1.940,-0.225,-0.535,0.761
1685471931441,2023-05-30T21:38:51.441,1.960,-0.207,-0.539,0.769
1685471931461,2023-05-30T21:38:51.461,1.980,-0.214,-0.532,0.764
1685471931481,2023-05-30T21:38:51.481,2.000,-0.196,-0.536,0.781
1685471931501,2023-05-30T21:38:51.501,2.020,-0.199,-0.540,0.791
1685471931521,2023-05-30T21:38:51.521,2.040,-0.180,-0.560,0.797
1685471931541,2023-05-30T21:38:51.541,2.060,-0.147,-0.576,0.806
