epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685472334173,2023-05-30T21:45:34.173,0.000,-0.099,-0.709,0.584
1685472334193,2023-05-30T21:45:34.193,0.020,-0.123,-0.709,0.611
1685472334213,2023-05-30T21:45:34.213,0.040,-0.132,-0.708,0.621
1685472334233,2023-05-30T21:45:34.233,0.060,-0.125,-0.716,0.630
1685472334253,2023-05-30T21:45:34.253,0.080,-0.108,-0.725,0.631
1685472334273,2023-05-30T21:45:34.273,0.100,-0.111,-0.723,0.626
1685472334293,2023-05-30T21:45:34.293,0.120,-0.120,-0.726,0.627
1685472334313,2023-05-30T21:45:34.313,0.140,-0.112,-0.728,0.630
1685472334333,2023-05-30T21:45:34.333,0.160,-0.105,-0.720,0.630
1685472334353,2023-05-30T21:45:34.353,0.180,-0.089,-0.722,0.640
1685472334373,2023-05-30T21:45:34.373,0.200,-0.098,-0.726,0.643
1685472334393,2023-05-30T21:45:34.393,0.220,-0.114,-0.721,0.635
1685472334413,2023-05-30T21:45:34.413,0.240,-0.112,-0.715,0.623
1685472334433,2023-05-30T21:45:34.433,0.260,-0.102,-0.718,0.622
1685472334453,2023-05-30T21:45:34.453,0.280,-0.083,-0.722,0.617
1685472334473,2023-05-30T21:45:34.473,0.300,-0.097,-0.724,0.619
1685472334493,2023-05-30T21:45:34.493,0.320,-0.095,-0.733,0.645
1685472334513,2023-05-30T21:45:34.513,0.340,-0.072,-0.733,0.663
1685472334533,2023-05-30T21:45:34.533,0.360,-0.069,-0.724,0.671
1685472334553,2023-05-30T21:45:34.553,0.380,-0.060,-0.726,0.686
1685472334573,2023-05-30T21:45:34.573,0.400,-0.046,-0.736,0.696
1685472334593,2023-05-30T21:45:34.593,0.420,-0.048,-0.744,0.702
1685472334613,2023-05-30T21:45:34.613,0.440,-0.049,-0.752,0.717
1685472334633,2023-05-30T21:45:34.633,0.460,-0.042,-0.741,0.729
1685472334653,2023-05-30T21:45:34.653,0.480,-0.019,-0.741,0.727
1685472334673,2023-05-30T21:45:34.673,0.500,-0.004,-0.765,0.730
1685472334693,2023-05-30T21:45:34.693,0.520,0.054,-0.801,0.757
1685472334713,2023-05-30T21:45:34.713,0.540,0.089,-0.830,0.755
1685472334733,2023-05-30T21:45:34.733,0.560,0.109,-0.837,0.732
1685472334753,2023-05-30T21:45:34.753,0.580,0.124,-0.851,0.737
1685472334773,2023-05-30T21:45:34.773,0.600,0.124,-0.863,0.740
1685472334793,2023-05-30T21:45:34.793,0.620,0.135,-0.869,0.731
1685472334813,2023-05-30T21:45:34.813,0.640,0.142,-0.879,0.729
1685472334833,2023-05-30T21:45:34.833,0.660,0.121,-0.875,0.720
1685472334853,2023-05-30T21:45:34.853,0.680,0.115,-0.862,0.695
1685472334873,2023-05-30T21:45:34.873,0.700,0.107,-0.867,0.664
1685472334893,2023-05-30T21:45:34.893,0.720,0.085,-0.866,0.643
1685472334913,2023-05-30T21:45:34.913,0.740,0.073,-0.859,0.612
1685472334933,2023-05-30T21:45:34.933,0.760,0.071,-0.854,0.574
1685472334953,2023-05-30T21:45:34.953,0.780,0.075,-0.847,0.550
1685472334973,2023-05-30T21:45:34.973,0.800,0.067,-0.828,0.523
1685472334993,2023-05-30T21:45:34.993,0.820,0.055,-0.808,0.490
1685472335013,2023-05-30T21:45:35.013,0.840,0.053,-0.800,0.465
1685472335033,2023-05-30T21:45:35.033,0.860,0.053,-0.787,0.442
1685472335053,2023-05-30T21:45:35.053,0.880,0.047,-0.765,0.418
1685472335073,2023-05-30T21:45:35.073,0.900,0.023,-0.758,0.407
1685472335093,2023-05-30T21:45:35.093,0.920,-0.007,-0.752,0.411
1685472335113,2023-05-30T21:45:35.113,0.940,-0.022,-0.744,0.409
1685472335133,2023-05-30T21:45:35.133,0.960,-0.039,-0.726,0.403
1685472335153,2023-05-30T21:45:35.153,0.980,-0.056,-0.717,0.410
1685472335173,2023-05-30T21:45:35.173,1.000,-0.094,-0.712,0.415
1685472335193,2023-05-30T21:45:35.193,1.020,-0.139,-0.701,0.429
1685472335213,2023-05-30T21:45:35.213,1.040,-0.182,-0.683,0.441
1685472335233,2023-05-30T21:45:35.233,1.060,-0.202,-0.677,0.456
1685472335253,2023-05-30T21:45:35.253,1.080,-0.223,-0.689,0.470
1685472335273,2023-05-30T21:45:35.273,1.100,-0.234,-0.713,0.483
1685472335293,2023-05-30T21:45:35.293,1.120,-0.269,-0.734,0.472
1685472335313,2023-05-30T21:45:35.313,1.140,-0.273,-0.754,0.476
1685472335333,2023-05-30T21:45:35.333,1.160,-0.246,-0.757,0.498
1685472335353,2023-05-30T21:45:35.353,1.180,-0.198,-0.753,0.510
1685472335373,2023-05-30T21:45:35.373,1.200,-0.199,-0.750,0.506
1685472335393,2023-05-30T21:45:35.393,1.220,-0.190,-0.766,0.513
1685472335413,2023-05-30T21:45:35.413,1.240,-0.176,-0.772,0.530
1685472335433,2023-05-30T21:45:35.433,1.260,-0.176,-0.762,0.535
1685472335453,2023-05-30T21:45:35.453,1.280,-0.207,-0.754,0.541
1685472335473,2023-05-30T21:45:35.473,1.300,-0.217,-0.752,0.552
1685472335493,2023-05-30T21:45:35.493,1.320,-0.225,-0.748,0.556
1685472335513,2023-05-30T21:45:35.513,1.340,-0.219,-0.762,0.558
1685472335533,2023-05-30T21:45:35.533,1.360,-0.199,-0.780,0.556
1685472335553,2023-05-30T21:45:35.553,1.380,-0.186,-0.777,0.565
1685472335573,2023-05-30T21:45:35.573,1.400,-0.180,-0.756,0.576
1685472335593,2023-05-30T21:45:35.593,1.420,-0.174,-0.746,0.589
1685472335613,2023-05-30T21:45:35.613,1.440,-0.163,-0.754,0.592
1685472335633,2023-05-30T21:45:35.633,1.460,-0.128,-0.771,0.600
1685472335653,2023-05-30T21:45:35.653,1.480,-0.092,-0.780,0.611
1685472335673,2023-05-30T21:45:35.673,1.500,-0.063,-0.760,0.614
1685472335693,2023-05-30T21:45:35.693,1.520,-0.043,-0.744,0.623
1685472335713,2023-05-30T21:45:35.713,1.540,-0.010,-0.762,0.647
1685472335733,2023-05-30T21:45:35.733,1.560,0.020,-0.785,0.653
1685472335753,2023-05-30T21:45:35.753,1.580,0.050,-0.775,0.668
1685472335773,2023-05-30T21:45:35.773,1.600,0.077,-0.765,0.680
1685472335793,2023-05-30T21:45:35.793,1.620,0.090,-0.759,0.689
1685472335813,2023-05-30T21:45:35.813,1.640,0.104,-0.755,0.712
1685472335833,2023-05-30T21:45:35.833,1.660,0.086,-0.740,0.732
1685472335853,2023-05-30T21:45:35.853,1.680,0.083,-0.738,0.749
1685472335873,2023-05-30T21:45:35.873,1.700,0.094,-0.743,0.753
1685472335893,2023-05-30T21:45:35.893,1.720,0.067,-0.742,0.774
1685472335913,2023-05-30T21:45:35.913,1.740,0.026,-0.742,0.798
1685472335933,2023-05-30T21:45:35.933,1.760,-0.020,-0.722,0.814
1685472335953,2023-05-30T21:45:35.953,1.780,-0.042,-0.701,0.827
1685472335973,2023-05-30T21:45:35.973,1.800,-0.071,-0.690,0.845
1685472335993,2023-05-30T21:45:35.993,1.820,-0.104,-0.676,0.855
1685472336013,2023-05-30T21:45:36.013,1.840,-0.108,-0.656,0.838
1685472336033,2023-05-30T21:45:36.033,1.860,-0.107,-0.642,0.816
1685472336053,2023-05-30T21:45:36.053,1.880,-0.125,-0.627,0.796
1685472336073,2023-05-30T21:45:36.073,1.900,-0.143,-0.613,0.799
1685472336093,2023-05-30T21:45:36.093,1.920,-0.159,-0.612,0.802
1685472336113,2023-05-30T21:45:36.113,1.940,-0.174,-0.604,0.800
1685472336133,2023-05-30T21:45:36.133,1.960,-0.203,-0.593,0.799
