epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685472459745,2023-05-30T21:47:39.745,0.000,-0.089,-0.703,0.623
1685472459765,2023-05-30T21:47:39.765,0.020,-0.103,-0.705,0.631
1685472459785,2023-05-30T21:47:39.785,0.040,-0.099,-0.704,0.639
1685472459805,2023-05-30T21:47:39.805,0.060,-0.126,-0.697,0.637
1685472459825,2023-05-30T21:47:39.825,0.080,-0.138,-0.690,0.654
1685472459845,2023-05-30T21:47:39.845,0.100,-0.121,-0.688,0.675
1685472459865,2023-05-30T21:47:39.865,0.120,-0.119,-0.690,0.685
1685472459885,2023-05-30T21:47:39.885,0.140,-0.123,-0.692,0.687
1685472459905,2023-05-30T21:47:39.905,0.160,-0.142,-0.688,0.680
1685472459925,2023-05-30T21:47:39.925,0.180,-0.137,-0.695,0.686
1685472459945,2023-05-30T21:47:39.945,0.200,-0.139,-0.700,0.692
1685472459965,2023-05-30T21:47:39.965,0.220,-0.132,-0.695,0.684
1685472459985,2023-05-30T21:47:39.985,0.240,-0.125,-0.697,0.682
1685472460005,2023-05-30T21:47:40.005,0.260,-0.117,-0.706,0.684
1685472460025,2023-05-30T21:47:40.025,0.280,-0.121,-0.703,0.675
1685472460045,2023-05-30T21:47:40.045,0.300,-0.118,-0.703,0.680
1685472460065,2023-05-30T21:47:40.065,0.320,-0.113,-0.705,0.692
1685472460085,2023-05-30T21:47:40.085,0.340,-0.111,-0.713,0.699
1685472460105,2023-05-30T21:47:40.105,0.360,-0.100,-0.714,0.699
1685472460125,2023-05-30T21:47:40.125,0.380,-0.102,-0.705,0.702
1685472460145,2023-05-30T21:47:40.145,0.400,-0.117,-0.704,0.703
1685472460165,2023-05-30T21:47:40.165,0.420,-0.120,-0.708,0.702
1685472460185,2023-05-30T21:47:40.185,0.440,-0.108,-0.711,0.704
1685472460205,2023-05-30T21:47:40.205,0.460,-0.104,-0.709,0.702
1685472460225,2023-05-30T21:47:40.225,0.480,-0.096,-0.708,0.702
1685472460245,2023-05-30T21:47:40.245,0.500,-0.079,-0.710,0.703
1685472460265,2023-05-30T21:47:40.265,0.520,-0.082,-0.708,0.699
1685472460285,2023-05-30T21:47:40.285,0.540,-0.091,-0.708,0.705
1685472460305,2023-05-30T21:47:40.305,0.560,-0.086,-0.717,0.717
1685472460325,2023-05-30T21:47:40.325,0.580,-0.084,-0.728,0.719
1685472460345,2023-05-30T21:47:40.345,0.600,-0.077,-0.734,0.724
1685472460365,2023-05-30T21:47:40.365,0.620,-0.060,-0.735,0.728
1685472460385,2023-05-30T21:47:40.385,0.640,-0.046,-0.753,0.738
1685472460405,2023-05-30T21:47:40.405,0.660,-0.038,-0.776,0.753
1685472460425,2023-05-30T21:47:40.425,0.680,-0.018,-0.796,0.781
1685472460445,2023-05-30T21:47:40.445,0.700,0.000,-0.819,0.799
1685472460465,2023-05-30T21:47:40.465,0.720,0.023,-0.843,0.811
1685472460485,2023-05-30T21:47:40.485,0.740,0.033,-0.842,0.809
1685472460505,2023-05-30T21:47:40.505,0.760,0.039,-0.832,0.804
1685472460525,2023-05-30T21:47:40.525,0.780,0.051,-0.827,0.788
1685472460545,2023-05-30T21:47:40.545,0.800,0.057,-0.814,0.757
1685472460565,2023-05-30T21:47:40.565,0.820,0.054,-0.797,0.717
1685472460585,2023-05-30T21:47:40.585,0.840,0.044,-0.793,0.687
1685472460605,2023-05-30T21:47:40.605,0.860,0.044,-0.789,0.659
1685472460625,2023-05-30T21:47:40.625,0.880,0.031,-0.779,0.619
1685472460645,2023-05-30T21:47:40.645,0.900,0.019,-0.774,0.578
1685472460665,2023-05-30T21:47:40.665,0.920,0.027,-0.758,0.548
1685472460685,2023-05-30T21:47:40.685,0.940,0.021,-0.741,0.518
1685472460705,2023-05-30T21:47:40.705,0.960,0.011,-0.730,0.494
1685472460725,2023-05-30T21:47:40.725,0.980,0.006,-0.724,0.473
1685472460745,2023-05-30T21:47:40.745,1.000,-0.005,-0.728,0.456
1685472460765,2023-05-30T21:47:40.765,1.020,-0.028,-0.711,0.451
1685472460785,2023-05-30T21:47:40.785,1.040,-0.059,-0.701,0.447
1685472460805,2023-05-30T21:47:40.805,1.060,-0.085,-0.690,0.448
1685472460825,2023-05-30T21:47:40.825,1.080,-0.111,-0.674,0.444
1685472460845,2023-05-30T21:47:40.845,1.100,-0.124,-0.670,0.456
1685472460865,2023-05-30T21:47:40.865,1.120,-0.155,-0.675,0.471
1685472460885,2023-05-30T21:47:40.885,1.140,-0.203,-0.677,0.476
1685472460905,2023-05-30T21:47:40.905,1.160,-0.217,-0.687,0.491
1685472460925,2023-05-30T21:47:40.925,1.180,-0.239,-0.686,0.505
1685472460945,2023-05-30T21:47:40.945,1.200,-0.254,-0.683,0.513
1685472460965,2023-05-30T21:47:40.965,1.220,-0.250,-0.691,0.517
1685472460985,2023-05-30T21:47:40.985,1.240,-0.275,-0.695,0.524
1685472461005,2023-05-30T21:47:41.005,1.260,-0.280,-0.690,0.533
1685472461025,2023-05-30T21:47:41.025,1.280,-0.291,-0.697,0.544
1685472461045,2023-05-30T21:47:41.045,1.300,-0.307,-0.710,0.568
1685472461065,2023-05-30T21:47:41.065,1.320,-0.301,-0.703,0.591
1685472461085,2023-05-30T21:47:41.085,1.340,-0.290,-0.698,0.599
1685472461105,2023-05-30T21:47:41.105,1.360,-0.306,-0.697,0.617
1685472461125,2023-05-30T21:47:41.125,1.380,-0.298,-0.692,0.630
1685472461145,2023-05-30T21:47:41.145,1.400,-0.291,-0.693,0.641
1685472461165,2023-05-30T21:47:41.165,1.420,-0.273,-0.698,0.637
1685472461185,2023-05-30T21:47:41.185,1.440,-0.287,-0.700,0.635
1685472461205,2023-05-30T21:47:41.205,1.460,-0.270,-0.709,0.642
1685472461225,2023-05-30T21:47:41.225,1.480,-0.249,-0.710,0.648
1685472461245,2023-05-30T21:47:41.245,1.500,-0.238,-0.700,0.654
1685472461265,2023-05-30T21:47:41.265,1.520,-0.210,-0.701,0.660
1685472461285,2023-05-30T21:47:41.285,1.540,-0.173,-0.708,0.666
1685472461305,2023-05-30T21:47:41.305,1.560,-0.144,-0.709,0.668
1685472461325,2023-05-30T21:47:41.325,1.580,-0.102,-0.710,0.675
1685472461345,2023-05-30T21:47:41.345,1.600,-0.082,-0.724,0.688
1685472461365,2023-05-30T21:47:41.365,1.620,-0.075,-0.718,0.699
1685472461385,2023-05-30T21:47:41.385,1.640,-0.060,-0.701,0.708
1685472461405,2023-05-30T21:47:41.405,1.660,-0.050,-0.720,0.706
1685472461425,2023-05-30T21:47:41.425,1.680,-0.034,-0.752,0.704
1685472461445,2023-05-30T21:47:41.445,1.700,-0.041,-0.747,0.732
1685472461465,2023-05-30T21:47:41.465,1.720,-0.078,-0.726,0.782
1685472461485,2023-05-30T21:47:41.485,1.740,-0.115,-0.712,0.813
1685472461505,2023-05-30T21:47:41.505,1.760,-0.147,-0.712,0.821
1685472461525,2023-05-30T21:47:41.525,1.780,-0.137,-0.710,0.824
1685472461545,2023-05-30T21:47:41.545,1.800,-0.143,-0.692,0.839
1685472461565,2023-05-30T21:47:41.565,1.820,-0.161,-0.667,0.849
1685472461585,2023-05-30T21:47:41.585,1.840,-0.182,-0.652,0.843
1685472461605,2023-05-30T21:47:41.605,1.860,-0.179,-0.643,0.829
1685472461625,2023-05-30T21:47:41.625,1.880,-0.191,-0.619,0.829
1685472461645,2023-05-30T21:47:41.645,1.900,-0.217,-0.597,0.836
1685472461665,2023-05-30T21:47:41.665,1.920,-0.235,-0.573,0.824
1685472461685,2023-05-30T21:47:41.685,1.940,-0.268,-0.558,0.788
1685472461705,2023-05-30T21:47:41.705,1.960,-0.274,-0.558,0.766
1685472461725,2023-05-30T21:47:41.725,1.980,-0.256,-0.557,0.763
1685472461745,2023-05-30T21:47:41.745,2.000,-0.247,-0.554,0.769
1685472461765,2023-05-30T21:47:41.765,2.020,-0.273,-0.547,0.760
1685472461785,2023-05-30T21:47:41.785,2.040,-0.287,-0.546,0.784
1685472461805,2023-05-30T21:47:41.805,2.060,-0.285,-0.541,0.807
1685472461825,2023-05-30T21:47:41.825,2.080,-0.278,-0.530,0.805
1685472461845,2023-05-30T21:47:41.845,2.100,-0.254,-0.533,0.807
1685472461865,2023-05-30T21:47:41.865,2.120,-0.250,-0.548,0.816
1685472461885,2023-05-30T21:47:41.885,2.140,-0.230,-0.563,0.805
1685472461905,2023-05-30T21:47:41.905,2.160,-0.190,-0.564,0.790
1685472461925,2023-05-30T21:47:41.925,2.180,-0.185,-0.565,0.792
1685472461945,2023-05-30T21:47:41.945,2.200,-0.169,-0.581,0.797
1685472461965,2023-05-30T21:47:41.965,2.220,-0.154,-0.568,0.807
1685472461985,2023-05-30T21:47:41.985,2.240,-0.137,-0.562,0.812
1685472462005,2023-05-30T21:47:42.005,2.260,-0.126,-0.542,0.802
1685472462025,2023-05-30T21:47:42.025,2.280,-0.122,-0.517,0.784
1685472462045,2023-05-30T21:47:42.045,2.300,-0.113,-0.504,0.770
