epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685471595162,2023-05-30T21:33:15.162,0.000,-0.071,-0.757,0.549
1685471595182,2023-05-30T21:33:15.182,0.020,-0.100,-0.758,0.537
1685471595202,2023-05-30T21:33:15.202,0.040,-0.092,-0.755,0.533
1685471595222,2023-05-30T21:33:15.222,0.060,-0.100,-0.747,0.539
1685471595242,2023-05-30T21:33:15.242,0.080,-0.124,-0.732,0.542
1685471595262,2023-05-30T21:33:15.262,0.100,-0.139,-0.724,0.558
1685471595282,2023-05-30T21:33:15.282,0.120,-0.165,-0.718,0.570
1685471595302,2023-05-30T21:33:15.302,0.140,-0.166,-0.720,0.576
1685471595322,2023-05-30T21:33:15.322,0.160,-0.167,-0.724,0.586
1685471595342,2023-05-30T21:33:15.342,0.180,-0.178,-0.716,0.593
1685471595362,2023-05-30T21:33:15.362,0.200,-0.191,-0.706,0.585
1685471595382,2023-05-30T21:33:15.382,0.220,-0.191,-0.715,0.600
1685471595402,2023-05-30T21:33:15.402,0.240,-0.198,-0.715,0.615
1685471595422,2023-05-30T21:33:15.422,0.260,-0.186,-0.723,0.636
1685471595442,2023-05-30T21:33:15.442,0.280,-0.176,-0.728,0.654
1685471595462,2023-05-30T21:33:15.462,0.300,-0.157,-0.723,0.667
1685471595482,2023-05-30T21:33:15.482,0.320,-0.158,-0.713,0.669
1685471595502,2023-05-30T21:33:15.502,0.340,-0.146,-0.712,0.668
1685471595522,2023-05-30T21:33:15.522,0.360,-0.141,-0.720,0.665
1685471595542,2023-05-30T21:33:15.542,0.380,-0.128,-0.729,0.665
1685471595562,2023-05-30T21:33:15.562,0.400,-0.119,-0.722,0.672
1685471595582,2023-05-30T21:33:15.582,0.420,-0.120,-0.710,0.666
1685471595602,2023-05-30T21:33:15.602,0.440,-0.124,-0.714,0.667
1685471595622,2023-05-30T21:33:15.622,0.460,-0.121,-0.727,0.681
1685471595642,2023-05-30T21:33:15.642,0.480,-0.113,-0.729,0.687
1685471595662,2023-05-30T21:33:15.662,0.500,-0.111,-0.726,0.696
1685471595682,2023-05-30T21:33:15.682,0.520,-0.104,-0.731,0.710
1685471595702,2023-05-30T21:33:15.702,0.540,-0.093,-0.748,0.719
1685471595722,2023-05-30T21:33:15.722,0.560,-0.085,-0.754,0.732
1685471595742,2023-05-30T21:33:15.742,0.580,-0.078,-0.758,0.746
