epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685471616559,2023-05-30T21:33:36.559,0.000,-0.136,-0.721,0.601
1685471616579,2023-05-30T21:33:36.579,0.020,-0.148,-0.720,0.578
1685471616599,2023-05-30T21:33:36.599,0.040,-0.148,-0.716,0.564
1685471616619,2023-05-30T21:33:36.619,0.060,-0.157,-0.713,0.560
1685471616639,2023-05-30T21:33:36.639,0.080,-0.157,-0.702,0.560
1685471616659,2023-05-30T21:33:36.659,0.100,-0.166,-0.693,0.563
1685471616679,2023-05-30T21:33:36.679,0.120,-0.179,-0.688,0.576
1685471616699,2023-05-30T21:33:36.699,0.140,-0.196,-0.682,0.589
1685471616719,2023-05-30T21:33:36.719,0.160,-0.223,-0.675,0.602
1685471616739,2023-05-30T21:33:36.739,0.180,-0.243,-0.670,0.623
1685471616759,2023-05-30T21:33:36.759,0.200,-0.250,-0.660,0.642
1685471616779,2023-05-30T21:33:36.779,0.220,-0.243,-0.659,0.655
1685471616799,2023-05-30T21:33:36.799,0.240,-0.235,-0.665,0.667
1685471616819,2023-05-30T21:33:36.819,0.260,-0.240,-0.680,0.669
1685471616839,2023-05-30T21:33:36.839,0.280,-0.238,-0.702,0.688
1685471616859,2023-05-30T21:33:36.859,0.300,-0.213,-0.714,0.711
1685471616879,2023-05-30T21:33:36.879,0.320,-0.168,-0.704,0.723
1685471616899,2023-05-30T21:33:36.899,0.340,-0.148,-0.693,0.737
1685471616919,2023-05-30T21:33:36.919,0.360,-0.157,-0.696,0.746
1685471616939,2023-05-30T21:33:36.939,0.380,-0.158,-0.707,0.752
1685471616959,2023-05-30T21:33:36.959,0.400,-0.141,-0.713,0.759
1685471616979,2023-05-30T21:33:36.979,0.420,-0.132,-0.721,0.757
1685471616999,2023-05-30T21:33:36.999,0.440,-0.119,-0.726,0.767
1685471617019,2023-05-30T21:33:37.019,0.460,-0.105,-0.726,0.769
1685471617039,2023-05-30T21:33:37.039,0.480,-0.101,-0.731,0.772
1685471617059,2023-05-30T21:33:37.059,0.500,-0.085,-0.733,0.782
1685471617079,2023-05-30T21:33:37.079,0.520,-0.069,-0.740,0.792
1685471617099,2023-05-30T21:33:37.099,0.540,-0.058,-0.748,0.791
1685471617119,2023-05-30T21:33:37.119,0.560,-0.044,-0.757,0.786
