epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685472411109,2023-05-30T21:46:51.109,0.000,-0.095,-0.747,0.612
1685472411129,2023-05-30T21:46:51.129,0.020,-0.085,-0.756,0.614
1685472411149,2023-05-30T21:46:51.149,0.040,-0.111,-0.751,0.610
1685472411169,2023-05-30T21:46:51.169,0.060,-0.118,-0.752,0.612
1685472411189,2023-05-30T21:46:51.189,0.080,-0.104,-0.745,0.619
1685472411209,2023-05-30T21:46:51.209,0.100,-0.093,-0.732,0.616
1685472411229,2023-05-30T21:46:51.229,0.120,-0.122,-0.727,0.606
1685472411249,2023-05-30T21:46:51.249,0.140,-0.134,-0.727,0.602
1685472411269,2023-05-30T21:46:51.269,0.160,-0.140,-0.731,0.606
1685472411289,2023-05-30T21:46:51.289,0.180,-0.172,-0.728,0.600
1685472411309,2023-05-30T21:46:51.309,0.200,-0.192,-0.724,0.599
1685472411329,2023-05-30T21:46:51.329,0.220,-0.190,-0.725,0.609
1685472411349,2023-05-30T21:46:51.349,0.240,-0.188,-0.720,0.634
1685472411369,2023-05-30T21:46:51.369,0.260,-0.204,-0.715,0.647
1685472411389,2023-05-30T21:46:51.389,0.280,-0.196,-0.706,0.656
1685472411409,2023-05-30T21:46:51.409,0.300,-0.182,-0.702,0.670
1685472411429,2023-05-30T21:46:51.429,0.320,-0.192,-0.695,0.668
1685472411449,2023-05-30T21:46:51.449,0.340,-0.198,-0.683,0.676
1685472411469,2023-05-30T21:46:51.469,0.360,-0.194,-0.690,0.684
1685472411489,2023-05-30T21:46:51.489,0.380,-0.187,-0.698,0.683
1685472411509,2023-05-30T21:46:51.509,0.400,-0.187,-0.699,0.681
1685472411529,2023-05-30T21:46:51.529,0.420,-0.169,-0.699,0.679
1685472411549,2023-05-30T21:46:51.549,0.440,-0.155,-0.700,0.685
1685472411569,2023-05-30T21:46:51.569,0.460,-0.145,-0.713,0.688
1685472411589,2023-05-30T21:46:51.589,0.480,-0.141,-0.720,0.685
1685472411609,2023-05-30T21:46:51.609,0.500,-0.128,-0.716,0.689
1685472411629,2023-05-30T21:46:51.629,0.520,-0.120,-0.712,0.688
1685472411649,2023-05-30T21:46:51.649,0.540,-0.119,-0.716,0.692
1685472411669,2023-05-30T21:46:51.669,0.560,-0.129,-0.729,0.693
1685472411689,2023-05-30T21:46:51.689,0.580,-0.122,-0.738,0.688
1685472411709,2023-05-30T21:46:51.709,0.600,-0.102,-0.731,0.689
1685472411729,2023-05-30T21:46:51.729,0.620,-0.104,-0.726,0.687
1685472411749,2023-05-30T21:46:51.749,0.640,-0.116,-0.728,0.685
1685472411769,2023-05-30T21:46:51.769,0.660,-0.123,-0.734,0.686
1685472411789,2023-05-30T21:46:51.789,0.680,-0.121,-0.736,0.692
1685472411809,2023-05-30T21:46:51.809,0.700,-0.112,-0.734,0.698
1685472411829,2023-05-30T21:46:51.829,0.720,-0.112,-0.735,0.704
1685472411849,2023-05-30T21:46:51.849,0.740,-0.136,-0.727,0.695
1685472411869,2023-05-30T21:46:51.869,0.760,-0.124,-0.748,0.676
1685472411889,2023-05-30T21:46:51.889,0.780,-0.093,-0.754,0.668
1685472411909,2023-05-30T21:46:51.909,0.800,-0.086,-0.769,0.691
1685472411929,2023-05-30T21:46:51.929,0.820,-0.079,-0.790,0.714
1685472411949,2023-05-30T21:46:51.949,0.840,-0.069,-0.810,0.726
1685472411969,2023-05-30T21:46:51.969,0.860,-0.061,-0.826,0.740
1685472411989,2023-05-30T21:46:51.989,0.880,-0.043,-0.826,0.746
1685472412009,2023-05-30T21:46:52.009,0.900,-0.032,-0.826,0.742
1685472412029,2023-05-30T21:46:52.029,0.920,-0.007,-0.829,0.734
1685472412049,2023-05-30T21:46:52.049,0.940,0.009,-0.834,0.715
1685472412069,2023-05-30T21:46:52.069,0.960,0.033,-0.846,0.701
1685472412089,2023-05-30T21:46:52.089,0.980,0.050,-0.857,0.680
1685472412109,2023-05-30T21:46:52.109,1.000,0.049,-0.851,0.663
1685472412129,2023-05-30T21:46:52.129,1.020,0.045,-0.853,0.647
1685472412149,2023-05-30T21:46:52.149,1.040,0.051,-0.847,0.630
1685472412169,2023-05-30T21:46:52.169,1.060,0.044,-0.832,0.609
1685472412189,2023-05-30T21:46:52.189,1.080,0.031,-0.824,0.596
1685472412209,2023-05-30T21:46:52.209,1.100,0.016,-0.828,0.567
1685472412229,2023-05-30T21:46:52.229,1.120,0.005,-0.824,0.530
1685472412249,2023-05-30T21:46:52.249,1.140,0.006,-0.809,0.497
1685472412269,2023-05-30T21:46:52.269,1.160,-0.008,-0.797,0.459
1685472412289,2023-05-30T21:46:52.289,1.180,0.005,-0.790,0.430
1685472412309,2023-05-30T21:46:52.309,1.200,-0.008,-0.771,0.398
1685472412329,2023-05-30T21:46:52.329,1.220,-0.029,-0.756,0.380
1685472412349,2023-05-30T21:46:52.349,1.240,-0.041,-0.755,0.371
1685472412369,2023-05-30T21:46:52.369,1.260,-0.059,-0.746,0.367
1685472412389,2023-05-30T21:46:52.389,1.280,-0.083,-0.733,0.367
1685472412409,2023-05-30T21:46:52.409,1.300,-0.128,-0.729,0.378
1685472412429,2023-05-30T21:46:52.429,1.320,-0.172,-0.722,0.389
1685472412449,2023-05-30T21:46:52.449,1.340,-0.200,-0.713,0.395
1685472412469,2023-05-30T21:46:52.469,1.360,-0.223,-0.713,0.408
1685472412489,2023-05-30T21:46:52.489,1.380,-0.271,-0.724,0.414
1685472412509,2023-05-30T21:46:52.509,1.400,-0.291,-0.729,0.421
1685472412529,2023-05-30T21:46:52.529,1.420,-0.293,-0.728,0.420
1685472412549,2023-05-30T21:46:52.549,1.440,-0.307,-0.717,0.424
1685472412569,2023-05-30T21:46:52.569,1.460,-0.305,-0.722,0.432
1685472412589,2023-05-30T21:46:52.589,1.480,-0.305,-0.724,0.444
1685472412609,2023-05-30T21:46:52.609,1.500,-0.336,-0.719,0.442
1685472412629,2023-05-30T21:46:52.629,1.520,-0.340,-0.722,0.452
1685472412649,2023-05-30T21:46:52.649,1.540,-0.334,-0.734,0.481
1685472412669,2023-05-30T21:46:52.669,1.560,-0.359,-0.733,0.498
1685472412689,2023-05-30T21:46:52.689,1.580,-0.355,-0.735,0.510
1685472412709,2023-05-30T21:46:52.709,1.600,-0.362,-0.735,0.524
1685472412729,2023-05-30T21:46:52.729,1.620,-0.352,-0.736,0.529
1685472412749,2023-05-30T21:46:52.749,1.640,-0.345,-0.738,0.541
1685472412769,2023-05-30T21:46:52.769,1.660,-0.328,-0.744,0.558
1685472412789,2023-05-30T21:46:52.789,1.680,-0.315,-0.745,0.569
1685472412809,2023-05-30T21:46:52.809,1.700,-0.284,-0.745,0.586
1685472412829,2023-05-30T21:46:52.829,1.720,-0.271,-0.739,0.578
1685472412849,2023-05-30T21:46:52.849,1.740,-0.262,-0.744,0.574
1685472412869,2023-05-30T21:46:52.869,1.760,-0.228,-0.755,0.590
1685472412889,2023-05-30T21:46:52.889,1.780,-0.203,-0.758,0.603
1685472412909,2023-05-30T21:46:52.909,1.800,-0.182,-0.762,0.615
1685472412929,2023-05-30T21:46:52.929,1.820,-0.151,-0.769,0.627
1685472412949,2023-05-30T21:46:52.949,1.840,-0.123,-0.787,0.638
1685472412969,2023-05-30T21:46:52.969,1.860,-0.111,-0.777,0.662
1685472412989,2023-05-30T21:46:52.989,1.880,-0.105,-0.747,0.670
1685472413009,2023-05-30T21:46:53.009,1.900,-0.102,-0.736,0.675
1685472413029,2023-05-30T21:46:53.029,1.920,-0.090,-0.740,0.684
1685472413049,2023-05-30T21:46:53.049,1.940,-0.092,-0.730,0.690
1685472413069,2023-05-30T21:46:53.069,1.960,-0.099,-0.708,0.697
1685472413089,2023-05-30T21:46:53.089,1.980,-0.094,-0.699,0.699
1685472413109,2023-05-30T21:46:53.109,2.000,-0.046,-0.705,0.692
1685472413129,2023-05-30T21:46:53.129,2.020,-0.012,-0.710,0.716
1685472413149,2023-05-30T21:46:53.149,2.040,-0.042,-0.712,0.763
1685472413169,2023-05-30T21:46:53.169,2.060,-0.055,-0.717,0.796
1685472413189,2023-05-30T21:46:53.189,2.080,-0.068,-0.725,0.829
1685472413209,2023-05-30T21:46:53.209,2.100,-0.108,-0.715,0.875
1685472413229,2023-05-30T21:46:53.229,2.120,-0.150,-0.704,0.892
1685472413249,2023-05-30T21:46:53.249,2.140,-0.180,-0.690,0.887
1685472413269,2023-05-30T21:46:53.269,2.160,-0.219,-0.680,0.879
1685472413289,2023-05-30T21:46:53.289,2.180,-0.258,-0.667,0.862
1685472413309,2023-05-30T21:46:53.309,2.200,-0.283,-0.643,0.846
1685472413329,2023-05-30T21:46:53.329,2.220,-0.262,-0.628,0.825
1685472413349,2023-05-30T21:46:53.349,2.240,-0.225,-0.621,0.810
1685472413369,2023-05-30T21:46:53.369,2.260,-0.231,-0.601,0.800
1685472413389,2023-05-30T21:46:53.389,2.280,-0.216,-0.587,0.785
1685472413409,2023-05-30T21:46:53.409,2.300,-0.211,-0.586,0.768
1685472413429,2023-05-30T21:46:53.429,2.320,-0.184,-0.593,0.766
1685472413449,2023-05-30T21:46:53.449,2.340,-0.159,-0.590,0.756
1685472413469,2023-05-30T21:46:53.469,2.360,-0.159,-0.593,0.751
1685472413489,2023-05-30T21:46:53.489,2.380,-0.145,-0.593,0.761
1685472413509,2023-05-30T21:46:53.509,2.400,-0.135,-0.583,0.753
1685472413529,2023-05-30T21:46:53.529,2.420,-0.151,-0.579,0.754
1685472413549,2023-05-30T21:46:53.549,2.440,-0.154,-0.589,0.785
1685472413569,2023-05-30T21:46:53.569,2.460,-0.114,-0.589,0.787
1685472413589,2023-05-30T21:46:53.589,2.480,-0.092,-0.584,0.782
1685472413609,2023-05-30T21:46:53.609,2.500,-0.096,-0.589,0.781
1685472413629,2023-05-30T21:46:53.629,2.520,-0.084,-0.585,0.785
1685472413649,2023-05-30T21:46:53.649,2.540,-0.047,-0.570,0.787
1685472413669,2023-05-30T21:46:53.669,2.560,-0.036,-0.553,0.776
1685472413689,2023-05-30T21:46:53.689,2.580,-0.064,-0.546,0.760
