epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685472088397,2023-05-30T21:41:28.397,0.000,-0.119,-0.705,0.562
1685472088417,2023-05-30T21:41:28.417,0.020,-0.122,-0.705,0.570
1685472088437,2023-05-30T21:41:28.437,0.040,-0.146,-0.703,0.581
1685472088457,2023-05-30T21:41:28.457,0.060,-0.162,-0.702,0.594
1685472088477,2023-05-30T21:41:28.477,0.080,-0.166,-0.702,0.611
1685472088497,2023-05-30T21:41:28.497,0.100,-0.168,-0.710,0.633
1685472088517,2023-05-30T21:41:28.517,0.120,-0.178,-0.714,0.653
1685472088537,2023-05-30T21:41:28.537,0.140,-0.176,-0.716,0.667
1685472088557,2023-05-30T21:41:28.557,0.160,-0.154,-0.715,0.675
1685472088577,2023-05-30T21:41:28.577,0.180,-0.143,-0.713,0.685
1685472088597,2023-05-30T21:41:28.597,0.200,-0.125,-0.706,0.698
1685472088617,2023-05-30T21:41:28.617,0.220,-0.141,-0.712,0.703
1685472088637,2023-05-30T21:41:28.637,0.240,-0.145,-0.715,0.697
1685472088657,2023-05-30T21:41:28.657,0.260,-0.121,-0.722,0.694
1685472088677,2023-05-30T21:41:28.677,0.280,-0.119,-0.725,0.694
1685472088697,2023-05-30T21:41:28.697,0.300,-0.123,-0.725,0.689
1685472088717,2023-05-30T21:41:28.717,0.320,-0.104,-0.740,0.693
1685472088737,2023-05-30T21:41:28.737,0.340,-0.106,-0.748,0.699
1685472088757,2023-05-30T21:41:28.757,0.360,-0.114,-0.745,0.699
1685472088777,2023-05-30T21:41:28.777,0.380,-0.105,-0.752,0.698
1685472088797,2023-05-30T21:41:28.797,0.400,-0.099,-0.771,0.715
1685472088817,2023-05-30T21:41:28.817,0.420,-0.097,-0.783,0.714
1685472088837,2023-05-30T21:41:28.837,0.440,-0.076,-0.800,0.710
1685472088857,2023-05-30T21:41:28.857,0.460,-0.050,-0.827,0.720
1685472088877,2023-05-30T21:41:28.877,0.480,-0.024,-0.837,0.724
1685472088897,2023-05-30T21:41:28.897,0.500,-0.008,-0.839,0.723
1685472088917,2023-05-30T21:41:28.917,0.520,0.005,-0.853,0.728
1685472088937,2023-05-30T21:41:28.937,0.540,0.026,-0.860,0.730
1685472088957,2023-05-30T21:41:28.957,0.560,0.030,-0.853,0.722
1685472088977,2023-05-30T21:41:28.977,0.580,0.033,-0.849,0.709
1685472088997,2023-05-30T21:41:28.997,0.600,0.040,-0.851,0.692
1685472089017,2023-05-30T21:41:29.017,0.620,0.027,-0.843,0.661
1685472089037,2023-05-30T21:41:29.037,0.640,0.025,-0.842,0.637
1685472089057,2023-05-30T21:41:29.057,0.660,0.025,-0.836,0.608
1685472089077,2023-05-30T21:41:29.077,0.680,0.015,-0.828,0.577
1685472089097,2023-05-30T21:41:29.097,0.700,0.000,-0.813,0.549
1685472089117,2023-05-30T21:41:29.117,0.720,-0.001,-0.803,0.524
1685472089137,2023-05-30T21:41:29.137,0.740,0.009,-0.797,0.496
1685472089157,2023-05-30T21:41:29.157,0.760,-0.002,-0.790,0.460
1685472089177,2023-05-30T21:41:29.177,0.780,-0.013,-0.778,0.425
1685472089197,2023-05-30T21:41:29.197,0.800,-0.013,-0.766,0.415
1685472089217,2023-05-30T21:41:29.217,0.820,-0.031,-0.751,0.407
1685472089237,2023-05-30T21:41:29.237,0.840,-0.070,-0.737,0.395
1685472089257,2023-05-30T21:41:29.257,0.860,-0.095,-0.732,0.393
1685472089277,2023-05-30T21:41:29.277,0.880,-0.129,-0.718,0.396
1685472089297,2023-05-30T21:41:29.297,0.900,-0.151,-0.705,0.406
1685472089317,2023-05-30T21:41:29.317,0.920,-0.174,-0.694,0.418
1685472089337,2023-05-30T21:41:29.337,0.940,-0.216,-0.685,0.431
1685472089357,2023-05-30T21:41:29.357,0.960,-0.262,-0.677,0.439
1685472089377,2023-05-30T21:41:29.377,0.980,-0.292,-0.688,0.453
1685472089397,2023-05-30T21:41:29.397,1.000,-0.306,-0.696,0.470
1685472089417,2023-05-30T21:41:29.417,1.020,-0.316,-0.704,0.481
1685472089437,2023-05-30T21:41:29.437,1.040,-0.321,-0.710,0.485
1685472089457,2023-05-30T21:41:29.457,1.060,-0.317,-0.714,0.501
1685472089477,2023-05-30T21:41:29.477,1.080,-0.301,-0.713,0.511
1685472089497,2023-05-30T21:41:29.497,1.100,-0.306,-0.719,0.520
1685472089517,2023-05-30T21:41:29.517,1.120,-0.323,-0.735,0.536
1685472089537,2023-05-30T21:41:29.537,1.140,-0.304,-0.731,0.554
1685472089557,2023-05-30T21:41:29.557,1.160,-0.285,-0.719,0.575
1685472089577,2023-05-30T21:41:29.577,1.180,-0.301,-0.719,0.587
1685472089597,2023-05-30T21:41:29.597,1.200,-0.303,-0.717,0.604
1685472089617,2023-05-30T21:41:29.617,1.220,-0.287,-0.723,0.613
1685472089637,2023-05-30T21:41:29.637,1.240,-0.282,-0.724,0.618
1685472089657,2023-05-30T21:41:29.657,1.260,-0.248,-0.725,0.630
1685472089677,2023-05-30T21:41:29.677,1.280,-0.241,-0.732,0.638
1685472089697,2023-05-30T21:41:29.697,1.300,-0.250,-0.721,0.640
1685472089717,2023-05-30T21:41:29.717,1.320,-0.241,-0.708,0.646
1685472089737,2023-05-30T21:41:29.737,1.340,-0.208,-0.717,0.651
1685472089757,2023-05-30T21:41:29.757,1.360,-0.190,-0.728,0.650
1685472089777,2023-05-30T21:41:29.777,1.380,-0.161,-0.724,0.640
1685472089797,2023-05-30T21:41:29.797,1.400,-0.127,-0.717,0.633
1685472089817,2023-05-30T21:41:29.817,1.420,-0.108,-0.720,0.630
1685472089837,2023-05-30T21:41:29.837,1.440,-0.082,-0.725,0.632
1685472089857,2023-05-30T21:41:29.857,1.460,-0.074,-0.727,0.635
1685472089877,2023-05-30T21:41:29.877,1.480,-0.065,-0.729,0.642
1685472089897,2023-05-30T21:41:29.897,1.500,-0.035,-0.739,0.639
1685472089917,2023-05-30T21:41:29.917,1.520,0.004,-0.752,0.641
1685472089937,2023-05-30T21:41:29.937,1.540,0.032,-0.743,0.672
1685472089957,2023-05-30T21:41:29.957,1.560,0.016,-0.728,0.723
1685472089977,2023-05-30T21:41:29.977,1.580,-0.024,-0.720,0.758
1685472089997,2023-05-30T21:41:29.997,1.600,-0.047,-0.712,0.775
1685472090017,2023-05-30T21:41:30.017,1.620,-0.032,-0.727,0.793
1685472090037,2023-05-30T21:41:30.037,1.640,-0.035,-0.731,0.806
1685472090057,2023-05-30T21:41:30.057,1.660,-0.034,-0.709,0.823
1685472090077,2023-05-30T21:41:30.077,1.680,-0.053,-0.695,0.846
1685472090097,2023-05-30T21:41:30.097,1.700,-0.091,-0.682,0.866
1685472090117,2023-05-30T21:41:30.117,1.720,-0.114,-0.659,0.882
1685472090137,2023-05-30T21:41:30.137,1.740,-0.138,-0.638,0.893
1685472090157,2023-05-30T21:41:30.157,1.760,-0.163,-0.614,0.882
1685472090177,2023-05-30T21:41:30.177,1.780,-0.168,-0.602,0.859
1685472090197,2023-05-30T21:41:30.197,1.800,-0.176,-0.586,0.846
1685472090217,2023-05-30T21:41:30.217,1.820,-0.200,-0.569,0.840
1685472090237,2023-05-30T21:41:30.237,1.840,-0.233,-0.563,0.824
1685472090257,2023-05-30T21:41:30.257,1.860,-0.243,-0.559,0.809
1685472090277,2023-05-30T21:41:30.277,1.880,-0.197,-0.563,0.804
1685472090297,2023-05-30T21:41:30.297,1.900,-0.170,-0.551,0.787
1685472090317,2023-05-30T21:41:30.317,1.920,-0.135,-0.555,0.785
1685472090337,2023-05-30T21:41:30.337,1.940,-0.131,-0.565,0.797
1685472090357,2023-05-30T21:41:30.357,1.960,-0.117,-0.570,0.799
1685472090377,2023-05-30T21:41:30.377,1.980,-0.068,-0.583,0.801
1685472090397,2023-05-30T21:41:30.397,2.000,-0.057,-0.574,0.813
1685472090417,2023-05-30T21:41:30.417,2.020,-0.015,-0.575,0.824
1685472090437,2023-05-30T21:41:30.437,2.040,-0.008,-0.583,0.828
1685472090457,2023-05-30T21:41:30.457,2.060,-0.030,-0.573,0.830
1685472090477,2023-05-30T21:41:30.477,2.080,-0.031,-0.563,0.818
1685472090497,2023-05-30T21:41:30.497,2.100,-0.018,-0.550,0.796
1685472090517,2023-05-30T21:41:30.517,2.120,0.000,-0.537,0.779
1685472090537,2023-05-30T21:41:30.537,2.140,0.022,-0.532,0.769
