epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685472334051,2023-05-30T21:45:34.051,0.000,-11.951,8.293,15.976
1685472334071,2023-05-30T21:45:34.071,0.020,-11.341,7.866,15.915
1685472334091,2023-05-30T21:45:34.091,0.040,-7.988,6.037,16.159
1685472334111,2023-05-30T21:45:34.111,0.060,-3.232,4.268,15.671
1685472334131,2023-05-30T21:45:34.131,0.080,-0.244,4.207,13.415
1685472334151,2023-05-30T21:45:34.151,0.100,1.707,6.707,11.768
1685472334171,2023-05-30T21:45:34.171,0.120,2.439,10.915,10.732
1685472334191,2023-05-30T21:45:34.191,0.140,2.561,11.220,7.744
1685472334211,2023-05-30T21:45:34.211,0.160,2.988,6.768,4.024
1685472334231,2023-05-30T21:45:34.231,0.180,4.268,0.732,1.341
1685472334251,2023-05-30T21:45:34.251,0.200,4.085,-1.402,-2.317
1685472334271,2023-05-30T21:45:34.271,0.220,4.024,2.927,-5.854
1685472334291,2023-05-30T21:45:34.291,0.240,5.244,6.768,-7.927
1685472334311,2023-05-30T21:45:34.311,0.260,6.220,5.427,-8.963
1685472334331,2023-05-30T21:45:34.331,0.280,6.890,3.963,-10.000
1685472334351,2023-05-30T21:45:34.351,0.300,6.768,5.366,-11.463
1685472334371,2023-05-30T21:45:34.371,0.320,6.402,11.220,-13.171
1685472334391,2023-05-30T21:45:34.391,0.340,7.012,13.293,-14.939
1685472334411,2023-05-30T21:45:34.411,0.360,8.293,10.305,-16.890
1685472334431,2023-05-30T21:45:34.431,0.380,9.695,6.098,-19.268
1685472334451,2023-05-30T21:45:34.451,0.400,11.463,6.951,-21.585
1685472334471,2023-05-30T21:45:34.471,0.420,12.439,12.012,-23.963
1685472334491,2023-05-30T21:45:34.491,0.440,12.622,11.585,-25.915
1685472334511,2023-05-30T21:45:34.511,0.460,12.927,10.000,-27.561
1685472334531,2023-05-30T21:45:34.531,0.480,13.110,11.585,-29.146
1685472334551,2023-05-30T21:45:34.551,0.500,12.378,12.866,-30.671
1685472334571,2023-05-30T21:45:34.571,0.520,11.280,13.659,-32.317
1685472334591,2023-05-30T21:45:34.591,0.540,10.610,14.451,-33.841
1685472334611,2023-05-30T21:45:34.611,0.560,10.305,14.268,-35.244
1685472334631,2023-05-30T21:45:34.631,0.580,9.817,15.000,-36.646
1685472334651,2023-05-30T21:45:34.651,0.600,6.341,15.915,-39.085
1685472334671,2023-05-30T21:45:34.671,0.620,0.488,13.902,-41.037
1685472334691,2023-05-30T21:45:34.691,0.640,-5.061,8.720,-40.915
1685472334711,2023-05-30T21:45:34.711,0.660,-9.329,8.598,-39.756
1685472334731,2023-05-30T21:45:34.731,0.680,-11.951,12.927,-36.280
1685472334751,2023-05-30T21:45:34.751,0.700,-13.537,17.439,-30.793
1685472334771,2023-05-30T21:45:34.771,0.720,-15.610,20.183,-24.939
1685472334791,2023-05-30T21:45:34.791,0.740,-19.390,21.280,-19.329
1685472334811,2023-05-30T21:45:34.811,0.760,-22.805,23.841,-13.780
1685472334831,2023-05-30T21:45:34.831,0.780,-25.427,25.976,-8.049
1685472334851,2023-05-30T21:45:34.851,0.800,-27.744,26.646,-2.744
1685472334871,2023-05-30T21:45:34.871,0.820,-30.732,28.293,0.976
1685472334891,2023-05-30T21:45:34.891,0.840,-33.780,29.451,3.659
1685472334911,2023-05-30T21:45:34.911,0.860,-35.549,29.573,6.524
1685472334931,2023-05-30T21:45:34.931,0.880,-36.890,27.500,8.354
1685472334951,2023-05-30T21:45:34.951,0.900,-37.622,27.195,9.146
1685472334971,2023-05-30T21:45:34.971,0.920,-36.280,28.537,10.793
1685472334991,2023-05-30T21:45:34.991,0.940,-34.329,26.341,13.171
1685472335011,2023-05-30T21:45:35.011,0.960,-31.341,20.793,16.829
1685472335031,2023-05-30T21:45:35.031,0.980,-29.146,14.390,20.305
1685472335051,2023-05-30T21:45:35.051,1.000,-25.976,12.439,23.415
1685472335071,2023-05-30T21:45:35.071,1.020,-22.317,14.878,26.341
1685472335091,2023-05-30T21:45:35.091,1.040,-18.293,15.000,29.085
1685472335111,2023-05-30T21:45:35.111,1.060,-13.415,11.829,31.220
1685472335131,2023-05-30T21:45:35.131,1.080,-8.720,9.695,32.866
1685472335151,2023-05-30T21:45:35.151,1.100,-5.976,8.659,32.683
1685472335171,2023-05-30T21:45:35.171,1.120,-3.049,9.573,31.159
1685472335191,2023-05-30T21:45:35.191,1.140,1.280,10.732,29.939
1685472335211,2023-05-30T21:45:35.211,1.160,5.427,11.098,28.049
1685472335231,2023-05-30T21:45:35.231,1.180,8.902,12.134,24.512
1685472335251,2023-05-30T21:45:35.251,1.200,11.463,15.427,19.390
1685472335271,2023-05-30T21:45:35.271,1.220,11.829,18.841,12.134
1685472335291,2023-05-30T21:45:35.291,1.240,10.976,20.061,4.390
1685472335311,2023-05-30T21:45:35.311,1.260,10.488,14.329,-0.305
1685472335331,2023-05-30T21:45:35.331,1.280,10.854,5.732,-3.841
1685472335351,2023-05-30T21:45:35.351,1.300,12.866,3.354,-7.195
1685472335371,2023-05-30T21:45:35.371,1.320,15.976,6.768,-9.878
1685472335391,2023-05-30T21:45:35.391,1.340,18.780,7.683,-10.183
1685472335411,2023-05-30T21:45:35.411,1.360,21.585,8.232,-8.720
1685472335431,2023-05-30T21:45:35.431,1.380,23.354,12.317,-8.232
1685472335451,2023-05-30T21:45:35.451,1.400,23.354,17.439,-9.878
1685472335471,2023-05-30T21:45:35.471,1.420,23.720,18.902,-12.195
1685472335491,2023-05-30T21:45:35.491,1.440,25.366,16.951,-14.573
1685472335511,2023-05-30T21:45:35.511,1.460,27.317,13.902,-16.585
1685472335531,2023-05-30T21:45:35.531,1.480,28.171,12.317,-18.720
1685472335551,2023-05-30T21:45:35.551,1.500,28.293,9.817,-20.305
1685472335571,2023-05-30T21:45:35.571,1.520,29.146,7.988,-21.768
1685472335591,2023-05-30T21:45:35.591,1.540,30.915,6.037,-23.354
1685472335611,2023-05-30T21:45:35.611,1.560,32.073,1.341,-25.488
1685472335631,2023-05-30T21:45:35.631,1.580,32.256,-4.756,-26.646
1685472335651,2023-05-30T21:45:35.651,1.600,32.012,-9.085,-25.976
1685472335671,2023-05-30T21:45:35.671,1.620,32.500,-8.659,-24.085
1685472335691,2023-05-30T21:45:35.691,1.640,33.720,-8.049,-22.439
1685472335711,2023-05-30T21:45:35.711,1.660,34.146,-12.256,-21.768
1685472335731,2023-05-30T21:45:35.731,1.680,33.780,-18.415,-19.390
1685472335751,2023-05-30T21:45:35.751,1.700,34.085,-25.122,-14.146
1685472335771,2023-05-30T21:45:35.771,1.720,33.841,-27.500,-8.476
1685472335791,2023-05-30T21:45:35.791,1.740,33.293,-27.073,-2.622
1685472335811,2023-05-30T21:45:35.811,1.760,32.683,-27.927,3.902
1685472335831,2023-05-30T21:45:35.831,1.780,30.915,-29.695,10.122
1685472335851,2023-05-30T21:45:35.851,1.800,28.354,-31.463,15.610
1685472335871,2023-05-30T21:45:35.871,1.820,25.732,-33.049,20.000
1685472335891,2023-05-30T21:45:35.891,1.840,23.841,-30.244,24.634
1685472335911,2023-05-30T21:45:35.911,1.860,21.037,-25.488,28.963
