epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685471929387,2023-05-30T21:38:49.387,0.000,-8.354,-2.988,6.220
1685471929407,2023-05-30T21:38:49.407,0.020,-7.927,-2.927,6.524
1685471929427,2023-05-30T21:38:49.427,0.040,-5.671,-0.976,7.012
1685471929447,2023-05-30T21:38:49.447,0.060,-1.280,3.171,7.683
1685471929467,2023-05-30T21:38:49.467,0.080,3.415,3.110,8.720
1685471929487,2023-05-30T21:38:49.487,0.100,7.195,1.890,9.024
1685471929507,2023-05-30T21:38:49.507,0.120,9.146,1.829,7.927
1685471929527,2023-05-30T21:38:49.527,0.140,10.122,3.049,6.280
1685471929547,2023-05-30T21:38:49.547,0.160,10.854,3.659,4.451
1685471929567,2023-05-30T21:38:49.567,0.180,12.744,4.268,1.890
1685471929587,2023-05-30T21:38:49.587,0.200,15.183,4.451,-1.707
1685471929607,2023-05-30T21:38:49.607,0.220,17.134,3.780,-5.061
1685471929627,2023-05-30T21:38:49.627,0.240,18.354,2.012,-8.354
1685471929647,2023-05-30T21:38:49.647,0.260,19.390,2.622,-11.463
1685471929667,2023-05-30T21:38:49.667,0.280,21.524,6.585,-13.963
1685471929687,2023-05-30T21:38:49.687,0.300,23.354,8.963,-16.463
1685471929707,2023-05-30T21:38:49.707,0.320,24.024,9.939,-19.512
1685471929727,2023-05-30T21:38:49.727,0.340,24.085,10.915,-22.744
1685471929747,2023-05-30T21:38:49.747,0.360,23.232,10.183,-25.183
1685471929767,2023-05-30T21:38:49.767,0.380,21.890,11.707,-27.561
1685471929787,2023-05-30T21:38:49.787,0.400,20.427,16.524,-30.183
1685471929807,2023-05-30T21:38:49.807,0.420,18.598,18.293,-32.805
1685471929827,2023-05-30T21:38:49.827,0.440,16.890,15.976,-35.061
1685471929847,2023-05-30T21:38:49.847,0.460,15.732,14.329,-37.012
1685471929867,2023-05-30T21:38:49.867,0.480,14.451,14.573,-37.622
1685471929887,2023-05-30T21:38:49.887,0.500,11.402,15.976,-38.171
1685471929907,2023-05-30T21:38:49.907,0.520,7.073,19.207,-38.232
1685471929927,2023-05-30T21:38:49.927,0.540,3.293,23.598,-37.622
1685471929947,2023-05-30T21:38:49.947,0.560,-0.488,23.476,-36.402
1685471929967,2023-05-30T21:38:49.967,0.580,-4.756,20.732,-34.817
1685471929987,2023-05-30T21:38:49.987,0.600,-8.354,22.927,-32.866
1685471930007,2023-05-30T21:38:50.007,0.620,-11.829,26.646,-30.915
1685471930027,2023-05-30T21:38:50.027,0.640,-14.939,25.610,-27.927
1685471930047,2023-05-30T21:38:50.047,0.660,-17.683,23.902,-24.268
1685471930067,2023-05-30T21:38:50.067,0.680,-20.488,22.622,-20.976
1685471930087,2023-05-30T21:38:50.087,0.700,-23.537,22.073,-17.927
1685471930107,2023-05-30T21:38:50.107,0.720,-26.402,24.756,-14.451
1685471930127,2023-05-30T21:38:50.127,0.740,-28.902,24.512,-9.817
1685471930147,2023-05-30T21:38:50.147,0.760,-31.098,22.378,-5.244
1685471930167,2023-05-30T21:38:50.167,0.780,-32.073,22.012,-1.402
1685471930187,2023-05-30T21:38:50.187,0.800,-32.317,21.402,2.134
1685471930207,2023-05-30T21:38:50.207,0.820,-33.110,18.720,5.183
1685471930227,2023-05-30T21:38:50.227,0.840,-33.354,18.110,8.476
1685471930247,2023-05-30T21:38:50.247,0.860,-32.500,17.988,12.134
1685471930267,2023-05-30T21:38:50.267,0.880,-31.220,15.915,15.732
1685471930287,2023-05-30T21:38:50.287,0.900,-29.207,15.854,18.841
1685471930307,2023-05-30T21:38:50.307,0.920,-27.439,15.366,21.037
1685471930327,2023-05-30T21:38:50.327,0.940,-25.488,14.085,22.317
1685471930347,2023-05-30T21:38:50.347,0.960,-22.378,12.378,23.780
1685471930367,2023-05-30T21:38:50.367,0.980,-18.963,10.671,25.671
1685471930387,2023-05-30T21:38:50.387,1.000,-14.756,9.451,27.988
1685471930407,2023-05-30T21:38:50.407,1.020,-10.549,8.232,30.427
1685471930427,2023-05-30T21:38:50.427,1.040,-5.976,7.927,32.317
1685471930447,2023-05-30T21:38:50.447,1.060,-1.402,8.598,33.293
1685471930467,2023-05-30T21:38:50.467,1.080,3.232,8.354,33.537
1685471930487,2023-05-30T21:38:50.487,1.100,7.988,7.439,33.049
1685471930507,2023-05-30T21:38:50.507,1.120,12.561,7.866,30.915
1685471930527,2023-05-30T21:38:50.527,1.140,15.915,6.524,28.963
1685471930547,2023-05-30T21:38:50.547,1.160,18.415,4.207,26.463
1685471930567,2023-05-30T21:38:50.567,1.180,21.890,3.902,23.293
1685471930587,2023-05-30T21:38:50.587,1.200,24.695,6.646,19.207
1685471930607,2023-05-30T21:38:50.607,1.220,25.610,7.805,14.756
1685471930627,2023-05-30T21:38:50.627,1.240,26.524,3.537,11.585
1685471930647,2023-05-30T21:38:50.647,1.260,28.537,2.439,8.049
1685471930667,2023-05-30T21:38:50.667,1.280,30.976,6.890,2.744
1685471930687,2023-05-30T21:38:50.687,1.300,32.805,5.610,-1.037
1685471930707,2023-05-30T21:38:50.707,1.320,34.695,0.244,-2.927
1685471930727,2023-05-30T21:38:50.727,1.340,35.793,-0.488,-4.939
1685471930747,2023-05-30T21:38:50.747,1.360,35.366,3.659,-7.805
1685471930767,2023-05-30T21:38:50.767,1.380,34.146,5.488,-9.939
1685471930787,2023-05-30T21:38:50.787,1.400,33.415,5.000,-11.768
1685471930807,2023-05-30T21:38:50.807,1.420,32.378,5.000,-14.146
1685471930827,2023-05-30T21:38:50.827,1.440,31.402,3.841,-16.463
1685471930847,2023-05-30T21:38:50.847,1.460,31.280,0.976,-18.110
1685471930867,2023-05-30T21:38:50.867,1.480,31.463,-1.037,-18.537
1685471930887,2023-05-30T21:38:50.887,1.500,31.768,-1.890,-17.561
1685471930907,2023-05-30T21:38:50.907,1.520,32.134,-4.451,-16.098
1685471930927,2023-05-30T21:38:50.927,1.540,32.439,-9.756,-14.512
1685471930947,2023-05-30T21:38:50.947,1.560,32.317,-13.293,-12.317
1685471930967,2023-05-30T21:38:50.967,1.580,31.524,-13.963,-9.573
1685471930987,2023-05-30T21:38:50.987,1.600,29.512,-16.037,-6.280
1685471931007,2023-05-30T21:38:51.007,1.620,25.915,-21.098,-3.171
1685471931027,2023-05-30T21:38:51.027,1.640,22.195,-26.890,-1.098
1685471931047,2023-05-30T21:38:51.047,1.660,19.878,-29.878,1.524
1685471931067,2023-05-30T21:38:51.067,1.680,17.988,-30.549,4.451
1685471931087,2023-05-30T21:38:51.087,1.700,15.427,-31.402,7.622
1685471931107,2023-05-30T21:38:51.107,1.720,12.500,-34.329,12.256
1685471931127,2023-05-30T21:38:51.127,1.740,10.671,-37.134,17.927
1685471931147,2023-05-30T21:38:51.147,1.760,9.512,-39.573,23.963
1685471931167,2023-05-30T21:38:51.167,1.780,7.866,-37.866,28.780
1685471931187,2023-05-30T21:38:51.187,1.800,4.939,-36.402,31.524
1685471931207,2023-05-30T21:38:51.207,1.820,1.646,-35.793,33.049
1685471931227,2023-05-30T21:38:51.227,1.840,-1.280,-34.024,33.537
1685471931247,2023-05-30T21:38:51.247,1.860,-3.232,-29.878,33.232
1685471931267,2023-05-30T21:38:51.267,1.880,-4.939,-26.585,32.317
1685471931287,2023-05-30T21:38:51.287,1.900,-6.646,-21.707,30.366
1685471931307,2023-05-30T21:38:51.307,1.920,-7.744,-16.524,27.073
1685471931327,2023-05-30T21:38:51.327,1.940,-8.049,-16.220,23.354
1685471931347,2023-05-30T21:38:51.347,1.960,-6.768,-18.110,19.695
1685471931367,2023-05-30T21:38:51.367,1.980,-4.512,-20.244,17.195
1685471931387,2023-05-30T21:38:51.387,2.000,-2.256,-18.354,14.878
1685471931407,2023-05-30T21:38:51.407,2.020,0.305,-12.622,11.159
1685471931427,2023-05-30T21:38:51.427,2.040,2.622,-9.573,8.293
1685471931447,2023-05-30T21:38:51.447,2.060,5.732,-6.707,7.073
1685471931467,2023-05-30T21:38:51.467,2.080,7.012,-3.232,4.329
1685471931487,2023-05-30T21:38:51.487,2.100,7.134,-4.146,2.866
1685471931507,2023-05-30T21:38:51.507,2.120,8.232,-4.573,2.134
1685471931527,2023-05-30T21:38:51.527,2.140,8.780,-5.915,1.646
