epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685471812841,2023-05-30T21:36:52.841,0.000,6.951,-2.256,1.768
1685471812861,2023-05-30T21:36:52.861,0.020,7.195,-2.439,1.829
1685471812881,2023-05-30T21:36:52.881,0.040,8.354,-3.598,2.561
1685471812901,2023-05-30T21:36:52.901,0.060,8.537,-4.695,3.171
1685471812921,2023-05-30T21:36:52.921,0.080,7.683,-2.805,2.866
1685471812941,2023-05-30T21:36:52.941,0.100,7.561,-2.256,2.500
1685471812961,2023-05-30T21:36:52.961,0.120,7.439,-6.159,2.317
1685471812981,2023-05-30T21:36:52.981,0.140,6.829,-7.683,1.768
1685471813001,2023-05-30T21:36:53.001,0.160,6.220,-3.963,1.585
1685471813021,2023-05-30T21:36:53.021,0.180,4.695,-3.049,1.402
1685471813041,2023-05-30T21:36:53.041,0.200,3.232,-5.671,0.915
1685471813061,2023-05-30T21:36:53.061,0.220,3.415,-4.085,0.366
1685471813081,2023-05-30T21:36:53.081,0.240,4.878,0.854,0.061
1685471813101,2023-05-30T21:36:53.101,0.260,5.793,3.537,-0.671
1685471813121,2023-05-30T21:36:53.121,0.280,6.463,5.732,-1.159
1685471813141,2023-05-30T21:36:53.141,0.300,8.537,8.354,-1.280
1685471813161,2023-05-30T21:36:53.161,0.320,10.549,10.305,-2.500
1685471813181,2023-05-30T21:36:53.181,0.340,10.549,11.646,-4.512
1685471813201,2023-05-30T21:36:53.201,0.360,10.976,12.927,-7.134
1685471813221,2023-05-30T21:36:53.221,0.380,11.098,11.951,-10.427
1685471813241,2023-05-30T21:36:53.241,0.400,11.707,11.829,-13.963
1685471813261,2023-05-30T21:36:53.261,0.420,13.293,15.854,-17.744
1685471813281,2023-05-30T21:36:53.281,0.440,15.671,19.268,-21.402
1685471813301,2023-05-30T21:36:53.301,0.460,17.866,17.256,-24.451
1685471813321,2023-05-30T21:36:53.321,0.480,18.963,15.000,-27.134
1685471813341,2023-05-30T21:36:53.341,0.500,19.512,18.537,-30.427
1685471813361,2023-05-30T21:36:53.361,0.520,19.512,20.915,-33.780
1685471813381,2023-05-30T21:36:53.381,0.540,18.110,19.207,-37.317
