epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685472387007,2023-05-30T21:46:27.007,0.000,2.622,1.159,5.488
1685472387027,2023-05-30T21:46:27.027,0.020,2.561,1.402,4.878
1685472387047,2023-05-30T21:46:27.047,0.040,3.232,1.098,5.000
1685472387067,2023-05-30T21:46:27.067,0.060,2.927,1.829,3.841
1685472387087,2023-05-30T21:46:27.087,0.080,3.049,4.146,1.524
1685472387107,2023-05-30T21:46:27.107,0.100,4.207,4.329,-0.732
1685472387127,2023-05-30T21:46:27.127,0.120,5.122,3.659,-2.927
1685472387147,2023-05-30T21:46:27.147,0.140,5.671,5.061,-4.817
1685472387167,2023-05-30T21:46:27.167,0.160,5.915,5.732,-6.768
1685472387187,2023-05-30T21:46:27.187,0.180,6.646,3.902,-8.354
1685472387207,2023-05-30T21:46:27.207,0.200,7.378,6.098,-9.512
1685472387227,2023-05-30T21:46:27.227,0.220,7.439,8.963,-10.305
1685472387247,2023-05-30T21:46:27.247,0.240,7.927,10.488,-11.280
1685472387267,2023-05-30T21:46:27.267,0.260,9.329,9.329,-12.744
1685472387287,2023-05-30T21:46:27.287,0.280,10.488,8.293,-14.817
1685472387307,2023-05-30T21:46:27.307,0.300,11.524,10.366,-16.768
1685472387327,2023-05-30T21:46:27.327,0.320,12.988,12.195,-18.110
1685472387347,2023-05-30T21:46:27.347,0.340,14.024,12.683,-19.695
1685472387367,2023-05-30T21:46:27.367,0.360,15.671,14.695,-20.610
1685472387387,2023-05-30T21:46:27.387,0.380,16.098,15.183,-22.073
1685472387407,2023-05-30T21:46:27.407,0.400,14.878,13.415,-24.512
1685472387427,2023-05-30T21:46:27.427,0.420,14.024,13.902,-26.951
1685472387447,2023-05-30T21:46:27.447,0.440,14.207,15.488,-28.171
1685472387467,2023-05-30T21:46:27.467,0.460,14.024,14.939,-30.122
1685472387487,2023-05-30T21:46:27.487,0.480,13.354,12.195,-32.500
1685472387507,2023-05-30T21:46:27.507,0.500,12.378,10.427,-35.122
1685472387527,2023-05-30T21:46:27.527,0.520,10.305,11.159,-36.768
1685472387547,2023-05-30T21:46:27.547,0.540,8.049,13.963,-37.439
1685472387567,2023-05-30T21:46:27.567,0.560,5.610,16.646,-37.744
1685472387587,2023-05-30T21:46:27.587,0.580,3.293,17.378,-37.439
1685472387607,2023-05-30T21:46:27.607,0.600,0.000,15.488,-36.037
1685472387627,2023-05-30T21:46:27.627,0.620,-2.683,16.463,-33.963
1685472387647,2023-05-30T21:46:27.647,0.640,-6.707,19.268,-31.829
1685472387667,2023-05-30T21:46:27.667,0.660,-11.159,20.244,-29.939
1685472387687,2023-05-30T21:46:27.687,0.680,-14.329,18.902,-26.707
1685472387707,2023-05-30T21:46:27.707,0.700,-16.524,18.902,-21.829
1685472387727,2023-05-30T21:46:27.727,0.720,-19.329,22.378,-17.012
1685472387747,2023-05-30T21:46:27.747,0.740,-22.622,21.829,-11.829
1685472387767,2023-05-30T21:46:27.767,0.760,-25.244,18.841,-6.402
1685472387787,2023-05-30T21:46:27.787,0.780,-27.317,18.110,-0.732
1685472387807,2023-05-30T21:46:27.807,0.800,-29.085,17.195,5.061
1685472387827,2023-05-30T21:46:27.827,0.820,-30.854,15.122,10.244
1685472387847,2023-05-30T21:46:27.847,0.840,-32.073,15.671,14.878
1685472387867,2023-05-30T21:46:27.867,0.860,-32.683,17.378,17.805
1685472387887,2023-05-30T21:46:27.887,0.880,-32.195,15.488,19.878
1685472387907,2023-05-30T21:46:27.907,0.900,-30.000,12.317,22.561
1685472387927,2023-05-30T21:46:27.927,0.920,-27.500,8.598,25.488
1685472387947,2023-05-30T21:46:27.947,0.940,-24.085,4.207,28.902
1685472387967,2023-05-30T21:46:27.967,0.960,-19.390,2.988,33.415
1685472387987,2023-05-30T21:46:27.987,0.980,-15.244,4.268,37.622
1685472388007,2023-05-30T21:46:28.007,1.000,-12.195,3.902,39.878
1685472388027,2023-05-30T21:46:28.027,1.020,-9.939,2.988,39.756
1685472388047,2023-05-30T21:46:28.047,1.040,-8.110,3.598,37.012
1685472388067,2023-05-30T21:46:28.067,1.060,-5.305,2.195,34.878
1685472388087,2023-05-30T21:46:28.087,1.080,-3.293,1.707,31.951
1685472388107,2023-05-30T21:46:28.107,1.100,-1.951,1.829,27.134
1685472388127,2023-05-30T21:46:28.127,1.120,0.976,-1.341,23.659
1685472388147,2023-05-30T21:46:28.147,1.140,6.159,-2.561,21.463
1685472388167,2023-05-30T21:46:28.167,1.160,10.427,1.037,17.500
1685472388187,2023-05-30T21:46:28.187,1.180,14.390,1.646,13.659
1685472388207,2023-05-30T21:46:28.207,1.200,19.024,0.244,11.463
1685472388227,2023-05-30T21:46:28.227,1.220,23.415,0.549,9.146
1685472388247,2023-05-30T21:46:28.247,1.240,26.768,3.232,5.915
1685472388267,2023-05-30T21:46:28.267,1.260,29.878,6.646,3.110
1685472388287,2023-05-30T21:46:28.287,1.280,33.293,9.329,1.280
1685472388307,2023-05-30T21:46:28.307,1.300,35.122,6.524,-0.610
1685472388327,2023-05-30T21:46:28.327,1.320,35.305,3.537,-3.293
1685472388347,2023-05-30T21:46:28.347,1.340,35.122,5.183,-6.646
1685472388367,2023-05-30T21:46:28.367,1.360,34.939,7.866,-9.451
1685472388387,2023-05-30T21:46:28.387,1.380,35.976,10.488,-11.037
1685472388407,2023-05-30T21:46:28.407,1.400,37.256,11.524,-11.341
1685472388427,2023-05-30T21:46:28.427,1.420,37.378,10.915,-12.134
1685472388447,2023-05-30T21:46:28.447,1.440,37.500,13.293,-13.720
1685472388467,2023-05-30T21:46:28.467,1.460,38.232,18.476,-15.915
1685472388487,2023-05-30T21:46:28.487,1.480,38.963,19.817,-17.561
1685472388507,2023-05-30T21:46:28.507,1.500,38.963,15.549,-20.000
1685472388527,2023-05-30T21:46:28.527,1.520,38.963,10.854,-22.805
1685472388547,2023-05-30T21:46:28.547,1.540,39.695,5.244,-23.780
1685472388567,2023-05-30T21:46:28.567,1.560,41.098,1.159,-22.988
1685472388587,2023-05-30T21:46:28.587,1.580,41.646,-2.073,-21.524
1685472388607,2023-05-30T21:46:28.607,1.600,41.646,-6.585,-20.366
1685472388627,2023-05-30T21:46:28.627,1.620,41.341,-10.671,-19.146
1685472388647,2023-05-30T21:46:28.647,1.640,41.463,-14.329,-16.829
1685472388667,2023-05-30T21:46:28.667,1.660,41.585,-15.671,-14.146
1685472388687,2023-05-30T21:46:28.687,1.680,39.146,-20.854,-10.671
1685472388707,2023-05-30T21:46:28.707,1.700,35.732,-26.402,-6.341
1685472388727,2023-05-30T21:46:28.727,1.720,33.171,-26.829,-2.561
1685472388747,2023-05-30T21:46:28.747,1.740,30.976,-31.341,1.890
1685472388767,2023-05-30T21:46:28.767,1.760,28.415,-37.134,7.927
1685472388787,2023-05-30T21:46:28.787,1.780,24.573,-38.963,13.659
1685472388807,2023-05-30T21:46:28.807,1.800,19.634,-40.183,19.268
1685472388827,2023-05-30T21:46:28.827,1.820,14.390,-41.220,24.573
1685472388847,2023-05-30T21:46:28.847,1.840,9.756,-41.402,30.305
1685472388867,2023-05-30T21:46:28.867,1.860,6.280,-40.000,37.073
1685472388887,2023-05-30T21:46:28.887,1.880,2.805,-35.915,42.134
1685472388907,2023-05-30T21:46:28.907,1.900,-0.244,-32.561,44.085
1685472388927,2023-05-30T21:46:28.927,1.920,-2.805,-32.134,42.439
1685472388947,2023-05-30T21:46:28.947,1.940,-4.024,-33.232,38.720
1685472388967,2023-05-30T21:46:28.967,1.960,-4.573,-31.951,33.415
1685472388987,2023-05-30T21:46:28.987,1.980,-4.390,-27.927,27.134
1685472389007,2023-05-30T21:46:29.007,2.000,-3.415,-23.841,21.159
1685472389027,2023-05-30T21:46:29.027,2.020,-2.256,-19.878,15.854
1685472389047,2023-05-30T21:46:29.047,2.040,-1.341,-19.024,11.159
1685472389067,2023-05-30T21:46:29.067,2.060,-0.366,-21.768,6.951
1685472389087,2023-05-30T21:46:29.087,2.080,1.646,-20.671,2.744
1685472389107,2023-05-30T21:46:29.107,2.100,3.963,-16.707,-1.159
1685472389127,2023-05-30T21:46:29.127,2.120,6.524,-12.012,-3.049
1685472389147,2023-05-30T21:46:29.147,2.140,8.354,-8.354,-3.780
1685472389167,2023-05-30T21:46:29.167,2.160,9.573,-7.134,-4.695
1685472389187,2023-05-30T21:46:29.187,2.180,11.280,-9.573,-4.756
1685472389207,2023-05-30T21:46:29.207,2.200,12.317,-10.122,-6.463
1685472389227,2023-05-30T21:46:29.227,2.220,12.378,-5.732,-9.573
1685472389247,2023-05-30T21:46:29.247,2.240,12.683,-3.841,-11.707
1685472389267,2023-05-30T21:46:29.267,2.260,12.927,-3.537,-12.622
1685472389287,2023-05-30T21:46:29.287,2.280,12.683,-3.902,-13.110
1685472389307,2023-05-30T21:46:29.307,2.300,11.951,-4.451,-13.476
1685472389327,2023-05-30T21:46:29.327,2.320,12.073,-3.720,-13.110
1685472389347,2023-05-30T21:46:29.347,2.340,11.890,-4.695,-11.524
1685472389367,2023-05-30T21:46:29.367,2.360,11.280,-4.878,-9.817
1685472389387,2023-05-30T21:46:29.387,2.380,10.915,-3.598,-8.232
