epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685472356683,2023-05-30T21:45:56.683,0.000,-9.146,15.244,7.561
1685472356703,2023-05-30T21:45:56.703,0.020,-8.720,14.085,7.805
1685472356723,2023-05-30T21:45:56.723,0.040,-5.183,6.890,8.902
1685472356743,2023-05-30T21:45:56.743,0.060,-1.037,-1.829,7.683
1685472356763,2023-05-30T21:45:56.763,0.080,-1.159,-3.171,4.634
1685472356783,2023-05-30T21:45:56.783,0.100,-3.110,6.890,2.012
1685472356803,2023-05-30T21:45:56.803,0.120,-4.695,10.915,1.951
1685472356823,2023-05-30T21:45:56.823,0.140,-5.610,8.354,2.256
1685472356843,2023-05-30T21:45:56.843,0.160,-5.732,5.122,0.793
1685472356863,2023-05-30T21:45:56.863,0.180,-6.220,7.805,-1.585
1685472356883,2023-05-30T21:45:56.883,0.200,-4.939,14.817,-1.951
1685472356903,2023-05-30T21:45:56.903,0.220,-3.232,14.207,-0.122
1685472356923,2023-05-30T21:45:56.923,0.240,-0.183,9.329,1.159
1685472356943,2023-05-30T21:45:56.943,0.260,3.963,8.720,1.646
1685472356963,2023-05-30T21:45:56.963,0.280,7.134,13.171,1.280
1685472356983,2023-05-30T21:45:56.983,0.300,9.756,11.951,1.585
1685472357003,2023-05-30T21:45:57.003,0.320,10.915,5.366,1.829
1685472357023,2023-05-30T21:45:57.023,0.340,10.366,5.488,0.915
1685472357043,2023-05-30T21:45:57.043,0.360,8.659,13.963,-1.098
1685472357063,2023-05-30T21:45:57.063,0.380,7.195,18.110,-3.232
1685472357083,2023-05-30T21:45:57.083,0.400,7.378,17.683,-5.610
1685472357103,2023-05-30T21:45:57.103,0.420,8.963,16.280,-7.561
1685472357123,2023-05-30T21:45:57.123,0.440,10.488,14.756,-9.085
1685472357143,2023-05-30T21:45:57.143,0.460,11.707,12.805,-10.915
1685472357163,2023-05-30T21:45:57.163,0.480,12.744,12.195,-12.988
1685472357183,2023-05-30T21:45:57.183,0.500,14.390,13.232,-15.000
