epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685471678290,2023-05-30T21:34:38.290,0.000,-10.427,-3.476,6.280
1685471678310,2023-05-30T21:34:38.310,0.020,-10.732,-3.049,6.280
1685471678330,2023-05-30T21:34:38.330,0.040,-11.341,-3.110,6.829
1685471678350,2023-05-30T21:34:38.350,0.060,-12.134,-3.354,6.646
1685471678370,2023-05-30T21:34:38.370,0.080,-12.622,0.061,4.939
1685471678390,2023-05-30T21:34:38.390,0.100,-13.476,2.317,4.634
1685471678410,2023-05-30T21:34:38.410,0.120,-13.232,-0.366,5.488
1685471678430,2023-05-30T21:34:38.430,0.140,-9.085,3.476,5.061
1685471678450,2023-05-30T21:34:38.450,0.160,-3.476,5.305,4.817
1685471678470,2023-05-30T21:34:38.470,0.180,1.037,7.012,4.390
1685471678490,2023-05-30T21:34:38.490,0.200,1.707,8.415,3.110
1685471678510,2023-05-30T21:34:38.510,0.220,2.195,12.805,1.768
1685471678530,2023-05-30T21:34:38.530,0.240,4.939,11.829,1.402
1685471678550,2023-05-30T21:34:38.550,0.260,6.707,10.854,0.244
1685471678570,2023-05-30T21:34:38.570,0.280,7.622,14.817,-2.256
1685471678590,2023-05-30T21:34:38.590,0.300,10.183,16.037,-4.695
1685471678610,2023-05-30T21:34:38.610,0.320,11.341,11.951,-6.768
1685471678630,2023-05-30T21:34:38.630,0.340,12.683,11.463,-8.720
1685471678650,2023-05-30T21:34:38.650,0.360,14.512,13.780,-11.159
1685471678670,2023-05-30T21:34:38.670,0.380,16.220,13.780,-13.841
1685471678690,2023-05-30T21:34:38.690,0.400,17.195,13.415,-16.341
1685471678710,2023-05-30T21:34:38.710,0.420,16.829,15.183,-18.780
1685471678730,2023-05-30T21:34:38.730,0.440,16.037,17.500,-21.707
1685471678750,2023-05-30T21:34:38.750,0.460,15.305,17.561,-24.695
1685471678770,2023-05-30T21:34:38.770,0.480,14.390,17.927,-27.073
1685471678790,2023-05-30T21:34:38.790,0.500,13.415,18.720,-28.720
1685471678810,2023-05-30T21:34:38.810,0.520,11.585,19.207,-30.061
1685471678830,2023-05-30T21:34:38.830,0.540,9.939,18.415,-31.463
1685471678850,2023-05-30T21:34:38.850,0.560,8.841,19.146,-33.049
1685471678870,2023-05-30T21:34:38.870,0.580,8.476,22.622,-34.329
1685471678890,2023-05-30T21:34:38.890,0.600,9.268,23.963,-34.817
1685471678910,2023-05-30T21:34:38.910,0.620,9.756,22.378,-35.183
1685471678930,2023-05-30T21:34:38.930,0.640,8.415,21.098,-35.976
1685471678950,2023-05-30T21:34:38.950,0.660,6.646,22.439,-37.927
1685471678970,2023-05-30T21:34:38.970,0.680,5.732,22.256,-39.634
1685471678990,2023-05-30T21:34:38.990,0.700,4.512,22.988,-39.878
1685471679010,2023-05-30T21:34:39.010,0.720,2.927,24.146,-38.902
1685471679030,2023-05-30T21:34:39.030,0.740,1.159,24.512,-38.232
1685471679050,2023-05-30T21:34:39.050,0.760,-1.159,25.915,-38.171
1685471679070,2023-05-30T21:34:39.070,0.780,-3.659,27.988,-37.622
1685471679090,2023-05-30T21:34:39.090,0.800,-7.012,27.378,-35.732
1685471679110,2023-05-30T21:34:39.110,0.820,-11.402,25.793,-32.988
1685471679130,2023-05-30T21:34:39.130,0.840,-15.610,28.049,-29.817
1685471679150,2023-05-30T21:34:39.150,0.860,-19.451,28.415,-25.610
1685471679170,2023-05-30T21:34:39.170,0.880,-24.451,25.610,-21.463
1685471679190,2023-05-30T21:34:39.190,0.900,-30.000,23.537,-17.073
1685471679210,2023-05-30T21:34:39.210,0.920,-34.451,21.524,-11.585
1685471679230,2023-05-30T21:34:39.230,0.940,-37.683,22.012,-5.061
1685471679250,2023-05-30T21:34:39.250,0.960,-40.488,22.012,1.159
1685471679270,2023-05-30T21:34:39.270,0.980,-42.683,20.305,6.463
1685471679290,2023-05-30T21:34:39.290,1.000,-43.293,21.098,10.671
1685471679310,2023-05-30T21:34:39.310,1.020,-43.110,20.183,14.207
1685471679330,2023-05-30T21:34:39.330,1.040,-42.927,16.829,17.744
1685471679350,2023-05-30T21:34:39.350,1.060,-40.915,16.341,21.524
1685471679370,2023-05-30T21:34:39.370,1.080,-39.024,14.268,24.939
1685471679390,2023-05-30T21:34:39.390,1.100,-37.500,11.707,27.805
