epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685471894659,2023-05-30T21:38:14.659,0.000,-7.927,-1.159,2.683
1685471894679,2023-05-30T21:38:14.679,0.020,-7.805,-1.280,3.354
1685471894699,2023-05-30T21:38:14.699,0.040,-7.439,-0.976,4.329
1685471894719,2023-05-30T21:38:14.719,0.060,-6.159,0.488,5.000
1685471894739,2023-05-30T21:38:14.739,0.080,-4.878,0.610,5.671
1685471894759,2023-05-30T21:38:14.759,0.100,-4.512,-1.220,6.768
1685471894779,2023-05-30T21:38:14.779,0.120,-3.902,0.427,7.378
1685471894799,2023-05-30T21:38:14.799,0.140,-3.415,-0.061,7.073
1685471894819,2023-05-30T21:38:14.819,0.160,-3.902,-3.537,6.707
1685471894839,2023-05-30T21:38:14.839,0.180,-2.622,-5.000,6.463
1685471894859,2023-05-30T21:38:14.859,0.200,-1.220,-4.024,6.098
1685471894879,2023-05-30T21:38:14.879,0.220,-0.732,-2.439,5.732
1685471894899,2023-05-30T21:38:14.899,0.240,-0.061,0.427,5.305
1685471894919,2023-05-30T21:38:14.919,0.260,0.976,-0.183,4.329
1685471894939,2023-05-30T21:38:14.939,0.280,1.037,-1.890,3.049
1685471894959,2023-05-30T21:38:14.959,0.300,1.037,-0.732,1.707
1685471894979,2023-05-30T21:38:14.979,0.320,0.854,2.500,0.915
1685471894999,2023-05-30T21:38:14.999,0.340,2.073,4.207,-0.183
1685471895019,2023-05-30T21:38:15.019,0.360,3.720,4.268,-2.317
1685471895039,2023-05-30T21:38:15.039,0.380,5.061,4.695,-3.780
1685471895059,2023-05-30T21:38:15.059,0.400,7.134,7.988,-5.854
1685471895079,2023-05-30T21:38:15.079,0.420,9.512,7.012,-8.476
1685471895099,2023-05-30T21:38:15.099,0.440,11.524,4.024,-10.732
1685471895119,2023-05-30T21:38:15.119,0.460,11.829,2.561,-12.561
1685471895139,2023-05-30T21:38:15.139,0.480,12.134,4.634,-14.451
1685471895159,2023-05-30T21:38:15.159,0.500,11.098,6.890,-16.098
1685471895179,2023-05-30T21:38:15.179,0.520,9.329,10.610,-18.293
1685471895199,2023-05-30T21:38:15.199,0.540,8.354,11.280,-21.098
1685471895219,2023-05-30T21:38:15.219,0.560,8.963,9.512,-23.293
1685471895239,2023-05-30T21:38:15.239,0.580,10.183,9.573,-24.756
1685471895259,2023-05-30T21:38:15.259,0.600,10.671,10.488,-25.061
1685471895279,2023-05-30T21:38:15.279,0.620,10.122,11.280,-25.244
1685471895299,2023-05-30T21:38:15.299,0.640,9.756,14.817,-25.549
1685471895319,2023-05-30T21:38:15.319,0.660,9.695,17.683,-26.341
1685471895339,2023-05-30T21:38:15.339,0.680,9.939,17.317,-28.049
1685471895359,2023-05-30T21:38:15.359,0.700,9.817,17.622,-29.329
1685471895379,2023-05-30T21:38:15.379,0.720,9.146,19.512,-29.390
1685471895399,2023-05-30T21:38:15.399,0.740,7.744,20.305,-29.878
1685471895419,2023-05-30T21:38:15.419,0.760,6.220,19.695,-30.976
1685471895439,2023-05-30T21:38:15.439,0.780,5.610,20.610,-32.134
1685471895459,2023-05-30T21:38:15.459,0.800,4.878,20.610,-32.988
1685471895479,2023-05-30T21:38:15.479,0.820,2.988,21.159,-32.988
1685471895499,2023-05-30T21:38:15.499,0.840,1.037,22.439,-31.768
1685471895519,2023-05-30T21:38:15.519,0.860,-0.488,22.744,-30.366
1685471895539,2023-05-30T21:38:15.539,0.880,-2.561,24.939,-29.634
1685471895559,2023-05-30T21:38:15.559,0.900,-5.000,27.256,-28.902
1685471895579,2023-05-30T21:38:15.579,0.920,-6.707,26.585,-27.378
1685471895599,2023-05-30T21:38:15.599,0.940,-7.195,25.671,-25.488
1685471895619,2023-05-30T21:38:15.619,0.960,-8.659,26.707,-24.085
1685471895639,2023-05-30T21:38:15.639,0.980,-10.244,27.378,-22.439
1685471895659,2023-05-30T21:38:15.659,1.000,-12.073,27.683,-20.244
1685471895679,2023-05-30T21:38:15.679,1.020,-14.512,26.280,-17.805
1685471895699,2023-05-30T21:38:15.699,1.040,-16.890,23.902,-15.000
1685471895719,2023-05-30T21:38:15.719,1.060,-19.512,24.024,-11.951
1685471895739,2023-05-30T21:38:15.739,1.080,-22.012,25.000,-8.049
1685471895759,2023-05-30T21:38:15.759,1.100,-24.146,25.427,-3.598
1685471895779,2023-05-30T21:38:15.779,1.120,-25.732,24.573,0.427
1685471895799,2023-05-30T21:38:15.799,1.140,-26.829,22.622,4.268
1685471895819,2023-05-30T21:38:15.819,1.160,-27.378,21.524,7.866
1685471895839,2023-05-30T21:38:15.839,1.180,-27.683,21.585,10.915
1685471895859,2023-05-30T21:38:15.859,1.200,-27.073,20.244,13.415
1685471895879,2023-05-30T21:38:15.879,1.220,-25.610,18.841,16.220
1685471895899,2023-05-30T21:38:15.899,1.240,-23.110,17.744,19.329
1685471895919,2023-05-30T21:38:15.919,1.260,-20.183,14.024,22.378
1685471895939,2023-05-30T21:38:15.939,1.280,-16.829,9.146,25.427
1685471895959,2023-05-30T21:38:15.959,1.300,-13.232,9.390,28.537
1685471895979,2023-05-30T21:38:15.979,1.320,-9.024,12.866,31.098
1685471895999,2023-05-30T21:38:15.999,1.340,-5.366,12.439,32.866
1685471896019,2023-05-30T21:38:16.019,1.360,-2.683,10.366,32.988
1685471896039,2023-05-30T21:38:16.039,1.380,0.366,11.037,32.805
1685471896059,2023-05-30T21:38:16.059,1.400,4.939,11.402,33.110
