epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474348221,2023-05-30T22:19:08.221,0.000,-0.073,-0.816,0.522
1685474348241,2023-05-30T22:19:08.241,0.020,-0.045,-0.828,0.522
1685474348261,2023-05-30T22:19:08.261,0.040,-0.034,-0.832,0.520
1685474348281,2023-05-30T22:19:08.281,0.060,-0.048,-0.835,0.513
1685474348301,2023-05-30T22:19:08.301,0.080,-0.055,-0.833,0.497
1685474348321,2023-05-30T22:19:08.321,0.100,-0.043,-0.835,0.485
1685474348341,2023-05-30T22:19:08.341,0.120,-0.046,-0.836,0.491
1685474348361,2023-05-30T22:19:08.361,0.140,-0.074,-0.829,0.490
1685474348381,2023-05-30T22:19:08.381,0.160,-0.093,-0.813,0.484
1685474348401,2023-05-30T22:19:08.401,0.180,-0.084,-0.792,0.495
1685474348421,2023-05-30T22:19:08.421,0.200,-0.090,-0.767,0.529
1685474348441,2023-05-30T22:19:08.441,0.220,-0.153,-0.748,0.548
1685474348461,2023-05-30T22:19:08.461,0.240,-0.177,-0.734,0.542
1685474348481,2023-05-30T22:19:08.481,0.260,-0.221,-0.725,0.521
1685474348501,2023-05-30T22:19:08.501,0.280,-0.231,-0.720,0.509
1685474348521,2023-05-30T22:19:08.521,0.300,-0.232,-0.725,0.490
1685474348541,2023-05-30T22:19:08.541,0.320,-0.264,-0.732,0.466
1685474348561,2023-05-30T22:19:08.561,0.340,-0.272,-0.731,0.466
1685474348581,2023-05-30T22:19:08.581,0.360,-0.261,-0.728,0.464
1685474348601,2023-05-30T22:19:08.601,0.380,-0.268,-0.722,0.466
1685474348621,2023-05-30T22:19:08.621,0.400,-0.299,-0.712,0.481
1685474348641,2023-05-30T22:19:08.641,0.420,-0.318,-0.699,0.498
1685474348661,2023-05-30T22:19:08.661,0.440,-0.319,-0.683,0.494
1685474348681,2023-05-30T22:19:08.681,0.460,-0.345,-0.664,0.501
1685474348701,2023-05-30T22:19:08.701,0.480,-0.383,-0.665,0.515
1685474348721,2023-05-30T22:19:08.721,0.500,-0.415,-0.681,0.520
1685474348741,2023-05-30T22:19:08.741,0.520,-0.404,-0.680,0.525
1685474348761,2023-05-30T22:19:08.761,0.540,-0.403,-0.672,0.560
1685474348781,2023-05-30T22:19:08.781,0.560,-0.406,-0.685,0.587
1685474348801,2023-05-30T22:19:08.801,0.580,-0.393,-0.705,0.625
1685474348821,2023-05-30T22:19:08.821,0.600,-0.423,-0.714,0.660
1685474348841,2023-05-30T22:19:08.841,0.620,-0.400,-0.719,0.691
1685474348861,2023-05-30T22:19:08.861,0.640,-0.389,-0.732,0.733
1685474348881,2023-05-30T22:19:08.881,0.660,-0.377,-0.747,0.765
1685474348901,2023-05-30T22:19:08.901,0.680,-0.332,-0.755,0.785
1685474348921,2023-05-30T22:19:08.921,0.700,-0.299,-0.767,0.808
1685474348941,2023-05-30T22:19:08.941,0.720,-0.299,-0.799,0.824
1685474348961,2023-05-30T22:19:08.961,0.740,-0.248,-0.839,0.831
1685474348981,2023-05-30T22:19:08.981,0.760,-0.186,-0.872,0.848
1685474349001,2023-05-30T22:19:09.001,0.780,-0.142,-0.894,0.851
1685474349021,2023-05-30T22:19:09.021,0.800,-0.104,-0.913,0.845
1685474349041,2023-05-30T22:19:09.041,0.820,-0.083,-0.917,0.833
1685474349061,2023-05-30T22:19:09.061,0.840,-0.044,-0.906,0.811
1685474349081,2023-05-30T22:19:09.081,0.860,-0.031,-0.902,0.787
1685474349101,2023-05-30T22:19:09.101,0.880,-0.040,-0.902,0.747
1685474349121,2023-05-30T22:19:09.121,0.900,-0.023,-0.900,0.703
1685474349141,2023-05-30T22:19:09.141,0.920,-0.010,-0.896,0.663
1685474349161,2023-05-30T22:19:09.161,0.940,-0.006,-0.895,0.630
1685474349181,2023-05-30T22:19:09.181,0.960,-0.007,-0.893,0.614
1685474349201,2023-05-30T22:19:09.201,0.980,-0.011,-0.889,0.586
1685474349221,2023-05-30T22:19:09.221,1.000,-0.026,-0.878,0.558
1685474349241,2023-05-30T22:19:09.241,1.020,-0.020,-0.871,0.532
1685474349261,2023-05-30T22:19:09.261,1.040,-0.006,-0.851,0.493
1685474349281,2023-05-30T22:19:09.281,1.060,0.005,-0.832,0.443
1685474349301,2023-05-30T22:19:09.301,1.080,0.007,-0.813,0.392
1685474349321,2023-05-30T22:19:09.321,1.100,0.032,-0.774,0.344
1685474349341,2023-05-30T22:19:09.341,1.120,0.038,-0.740,0.306
1685474349361,2023-05-30T22:19:09.361,1.140,0.008,-0.718,0.272
1685474349381,2023-05-30T22:19:09.381,1.160,-0.039,-0.704,0.248
1685474349401,2023-05-30T22:19:09.401,1.180,-0.110,-0.693,0.236
1685474349421,2023-05-30T22:19:09.421,1.200,-0.185,-0.683,0.237
1685474349441,2023-05-30T22:19:09.441,1.220,-0.253,-0.661,0.248
1685474349461,2023-05-30T22:19:09.461,1.240,-0.321,-0.627,0.273
1685474349481,2023-05-30T22:19:09.481,1.260,-0.421,-0.627,0.290
1685474349501,2023-05-30T22:19:09.501,1.280,-0.515,-0.655,0.310
1685474349521,2023-05-30T22:19:09.521,1.300,-0.575,-0.680,0.341
1685474349541,2023-05-30T22:19:09.541,1.320,-0.596,-0.751,0.368
1685474349561,2023-05-30T22:19:09.561,1.340,-0.592,-0.810,0.432
1685474349581,2023-05-30T22:19:09.581,1.360,-0.519,-0.858,0.460
1685474349601,2023-05-30T22:19:09.601,1.380,-0.435,-0.894,0.416
1685474349621,2023-05-30T22:19:09.621,1.400,-0.289,-0.891,0.392
1685474349641,2023-05-30T22:19:09.641,1.420,-0.142,-0.887,0.402
1685474349661,2023-05-30T22:19:09.661,1.440,-0.044,-0.872,0.407
1685474349681,2023-05-30T22:19:09.681,1.460,-0.068,-0.856,0.413
1685474349701,2023-05-30T22:19:09.701,1.480,-0.138,-0.837,0.418
1685474349721,2023-05-30T22:19:09.721,1.500,-0.232,-0.816,0.423
1685474349741,2023-05-30T22:19:09.741,1.520,-0.343,-0.775,0.438
1685474349761,2023-05-30T22:19:09.761,1.540,-0.408,-0.760,0.468
1685474349781,2023-05-30T22:19:09.781,1.560,-0.574,-0.760,0.463
1685474349801,2023-05-30T22:19:09.801,1.580,-0.657,-0.748,0.473
1685474349821,2023-05-30T22:19:09.821,1.600,-0.727,-0.723,0.465
1685474349841,2023-05-30T22:19:09.841,1.620,-0.814,-0.709,0.458
1685474349861,2023-05-30T22:19:09.861,1.640,-0.843,-0.688,0.482
1685474349881,2023-05-30T22:19:09.881,1.660,-0.821,-0.633,0.484
1685474349901,2023-05-30T22:19:09.901,1.680,-0.775,-0.589,0.482
1685474349921,2023-05-30T22:19:09.921,1.700,-0.774,-0.606,0.485
1685474349941,2023-05-30T22:19:09.941,1.720,-0.673,-0.634,0.487
1685474349961,2023-05-30T22:19:09.961,1.740,-0.552,-0.661,0.492
1685474349981,2023-05-30T22:19:09.981,1.760,-0.462,-0.718,0.473
1685474350001,2023-05-30T22:19:10.001,1.780,-0.286,-0.767,0.460
1685474350021,2023-05-30T22:19:10.021,1.800,-0.106,-0.808,0.483
1685474350041,2023-05-30T22:19:10.041,1.820,0.051,-0.857,0.523
1685474350061,2023-05-30T22:19:10.061,1.840,0.123,-0.875,0.524
1685474350081,2023-05-30T22:19:10.081,1.860,0.133,-0.869,0.530
1685474350101,2023-05-30T22:19:10.101,1.880,0.182,-0.867,0.546
1685474350121,2023-05-30T22:19:10.121,1.900,0.176,-0.868,0.522
