epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474981549,2023-05-30T22:29:41.549,0.000,-0.126,-0.828,0.584
1685474981569,2023-05-30T22:29:41.569,0.020,-0.109,-0.846,0.600
1685474981589,2023-05-30T22:29:41.589,0.040,-0.112,-0.841,0.599
1685474981609,2023-05-30T22:29:41.609,0.060,-0.087,-0.842,0.599
1685474981629,2023-05-30T22:29:41.629,0.080,-0.059,-0.862,0.619
1685474981649,2023-05-30T22:29:41.649,0.100,-0.048,-0.858,0.637
1685474981669,2023-05-30T22:29:41.669,0.120,-0.064,-0.844,0.614
1685474981689,2023-05-30T22:29:41.689,0.140,-0.112,-0.832,0.583
1685474981709,2023-05-30T22:29:41.709,0.160,-0.125,-0.806,0.561
1685474981729,2023-05-30T22:29:41.729,0.180,-0.136,-0.777,0.538
1685474981749,2023-05-30T22:29:41.749,0.200,-0.152,-0.756,0.504
1685474981769,2023-05-30T22:29:41.769,0.220,-0.167,-0.733,0.456
1685474981789,2023-05-30T22:29:41.789,0.240,-0.185,-0.708,0.428
1685474981809,2023-05-30T22:29:41.809,0.260,-0.202,-0.699,0.415
1685474981829,2023-05-30T22:29:41.829,0.280,-0.218,-0.690,0.408
1685474981849,2023-05-30T22:29:41.849,0.300,-0.243,-0.666,0.409
1685474981869,2023-05-30T22:29:41.869,0.320,-0.296,-0.644,0.402
1685474981889,2023-05-30T22:29:41.889,0.340,-0.327,-0.642,0.399
1685474981909,2023-05-30T22:29:41.909,0.360,-0.354,-0.636,0.421
1685474981929,2023-05-30T22:29:41.929,0.380,-0.377,-0.640,0.439
1685474981949,2023-05-30T22:29:41.949,0.400,-0.405,-0.630,0.457
1685474981969,2023-05-30T22:29:41.969,0.420,-0.415,-0.624,0.481
1685474981989,2023-05-30T22:29:41.989,0.440,-0.440,-0.623,0.497
1685474982009,2023-05-30T22:29:42.009,0.460,-0.466,-0.624,0.521
1685474982029,2023-05-30T22:29:42.029,0.480,-0.474,-0.631,0.550
1685474982049,2023-05-30T22:29:42.049,0.500,-0.484,-0.623,0.567
1685474982069,2023-05-30T22:29:42.069,0.520,-0.483,-0.620,0.593
1685474982089,2023-05-30T22:29:42.089,0.540,-0.483,-0.626,0.624
1685474982109,2023-05-30T22:29:42.109,0.560,-0.498,-0.634,0.652
1685474982129,2023-05-30T22:29:42.129,0.580,-0.506,-0.633,0.679
1685474982149,2023-05-30T22:29:42.149,0.600,-0.498,-0.628,0.701
1685474982169,2023-05-30T22:29:42.169,0.620,-0.487,-0.639,0.723
1685474982189,2023-05-30T22:29:42.189,0.640,-0.466,-0.662,0.752
1685474982209,2023-05-30T22:29:42.209,0.660,-0.431,-0.681,0.779
1685474982229,2023-05-30T22:29:42.229,0.680,-0.412,-0.692,0.795
1685474982249,2023-05-30T22:29:42.249,0.700,-0.392,-0.699,0.812
1685474982269,2023-05-30T22:29:42.269,0.720,-0.377,-0.718,0.827
1685474982289,2023-05-30T22:29:42.289,0.740,-0.343,-0.734,0.842
1685474982309,2023-05-30T22:29:42.309,0.760,-0.310,-0.756,0.851
1685474982329,2023-05-30T22:29:42.329,0.780,-0.280,-0.766,0.864
1685474982349,2023-05-30T22:29:42.349,0.800,-0.256,-0.782,0.865
1685474982369,2023-05-30T22:29:42.369,0.820,-0.202,-0.784,0.892
1685474982389,2023-05-30T22:29:42.389,0.840,-0.165,-0.783,0.898
1685474982409,2023-05-30T22:29:42.409,0.860,-0.155,-0.798,0.886
1685474982429,2023-05-30T22:29:42.429,0.880,-0.146,-0.822,0.848
1685474982449,2023-05-30T22:29:42.449,0.900,-0.131,-0.837,0.811
1685474982469,2023-05-30T22:29:42.469,0.920,-0.107,-0.848,0.773
1685474982489,2023-05-30T22:29:42.489,0.940,-0.099,-0.848,0.717
1685474982509,2023-05-30T22:29:42.509,0.960,-0.098,-0.856,0.673
1685474982529,2023-05-30T22:29:42.529,0.980,-0.085,-0.868,0.640
1685474982549,2023-05-30T22:29:42.549,1.000,-0.082,-0.860,0.598
1685474982569,2023-05-30T22:29:42.569,1.020,-0.071,-0.858,0.565
1685474982589,2023-05-30T22:29:42.589,1.040,-0.054,-0.848,0.536
1685474982609,2023-05-30T22:29:42.609,1.060,-0.046,-0.833,0.502
1685474982629,2023-05-30T22:29:42.629,1.080,-0.034,-0.823,0.488
1685474982649,2023-05-30T22:29:42.649,1.100,-0.016,-0.809,0.468
1685474982669,2023-05-30T22:29:42.669,1.120,-0.032,-0.791,0.434
1685474982689,2023-05-30T22:29:42.689,1.140,-0.048,-0.781,0.401
1685474982709,2023-05-30T22:29:42.709,1.160,-0.052,-0.765,0.373
1685474982729,2023-05-30T22:29:42.729,1.180,-0.087,-0.747,0.343
1685474982749,2023-05-30T22:29:42.749,1.200,-0.115,-0.736,0.332
1685474982769,2023-05-30T22:29:42.769,1.220,-0.146,-0.716,0.331
1685474982789,2023-05-30T22:29:42.789,1.240,-0.198,-0.700,0.332
1685474982809,2023-05-30T22:29:42.809,1.260,-0.277,-0.689,0.347
1685474982829,2023-05-30T22:29:42.829,1.280,-0.339,-0.664,0.350
1685474982849,2023-05-30T22:29:42.849,1.300,-0.376,-0.638,0.340
1685474982869,2023-05-30T22:29:42.869,1.320,-0.419,-0.625,0.313
1685474982889,2023-05-30T22:29:42.889,1.340,-0.463,-0.655,0.300
1685474982909,2023-05-30T22:29:42.909,1.360,-0.561,-0.694,0.388
1685474982929,2023-05-30T22:29:42.929,1.380,-0.589,-0.752,0.432
1685474982949,2023-05-30T22:29:42.949,1.400,-0.519,-0.807,0.427
1685474982969,2023-05-30T22:29:42.969,1.420,-0.500,-0.837,0.405
