epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474270978,2023-05-30T22:17:50.978,0.000,-0.114,-0.762,0.617
1685474270998,2023-05-30T22:17:50.998,0.020,-0.136,-0.800,0.625
1685474271018,2023-05-30T22:17:51.018,0.040,-0.143,-0.805,0.607
1685474271038,2023-05-30T22:17:51.038,0.060,-0.157,-0.816,0.574
1685474271058,2023-05-30T22:17:51.058,0.080,-0.101,-0.833,0.577
1685474271078,2023-05-30T22:17:51.078,0.100,-0.071,-0.844,0.594
1685474271098,2023-05-30T22:17:51.098,0.120,-0.063,-0.850,0.566
1685474271118,2023-05-30T22:17:51.118,0.140,-0.023,-0.866,0.535
1685474271138,2023-05-30T22:17:51.138,0.160,-0.014,-0.877,0.537
1685474271158,2023-05-30T22:17:51.158,0.180,-0.017,-0.883,0.531
1685474271178,2023-05-30T22:17:51.178,0.200,0.000,-0.886,0.511
1685474271198,2023-05-30T22:17:51.198,0.220,0.029,-0.883,0.483
1685474271218,2023-05-30T22:17:51.218,0.240,0.019,-0.883,0.463
1685474271238,2023-05-30T22:17:51.238,0.260,0.022,-0.862,0.481
1685474271258,2023-05-30T22:17:51.258,0.280,-0.001,-0.842,0.484
1685474271278,2023-05-30T22:17:51.278,0.300,-0.049,-0.825,0.467
1685474271298,2023-05-30T22:17:51.298,0.320,-0.071,-0.813,0.466
1685474271318,2023-05-30T22:17:51.318,0.340,-0.083,-0.783,0.463
1685474271338,2023-05-30T22:17:51.338,0.360,-0.094,-0.757,0.452
1685474271358,2023-05-30T22:17:51.358,0.380,-0.163,-0.730,0.463
1685474271378,2023-05-30T22:17:51.378,0.400,-0.197,-0.706,0.462
1685474271398,2023-05-30T22:17:51.398,0.420,-0.207,-0.699,0.457
1685474271418,2023-05-30T22:17:51.418,0.440,-0.254,-0.680,0.445
1685474271438,2023-05-30T22:17:51.438,0.460,-0.289,-0.663,0.431
1685474271458,2023-05-30T22:17:51.458,0.480,-0.321,-0.665,0.438
1685474271478,2023-05-30T22:17:51.478,0.500,-0.357,-0.664,0.453
1685474271498,2023-05-30T22:17:51.498,0.520,-0.366,-0.662,0.450
1685474271518,2023-05-30T22:17:51.518,0.540,-0.407,-0.661,0.460
1685474271538,2023-05-30T22:17:51.538,0.560,-0.432,-0.659,0.481
1685474271558,2023-05-30T22:17:51.558,0.580,-0.424,-0.652,0.487
1685474271578,2023-05-30T22:17:51.578,0.600,-0.458,-0.654,0.503
1685474271598,2023-05-30T22:17:51.598,0.620,-0.465,-0.658,0.518
1685474271618,2023-05-30T22:17:51.618,0.640,-0.476,-0.663,0.529
1685474271638,2023-05-30T22:17:51.638,0.660,-0.501,-0.668,0.538
1685474271658,2023-05-30T22:17:51.658,0.680,-0.475,-0.678,0.560
1685474271678,2023-05-30T22:17:51.678,0.700,-0.485,-0.698,0.592
1685474271698,2023-05-30T22:17:51.698,0.720,-0.496,-0.712,0.624
1685474271718,2023-05-30T22:17:51.718,0.740,-0.494,-0.719,0.642
1685474271738,2023-05-30T22:17:51.738,0.760,-0.468,-0.725,0.680
1685474271758,2023-05-30T22:17:51.758,0.780,-0.477,-0.739,0.708
1685474271778,2023-05-30T22:17:51.778,0.800,-0.447,-0.766,0.750
1685474271798,2023-05-30T22:17:51.798,0.820,-0.428,-0.787,0.783
1685474271818,2023-05-30T22:17:51.818,0.840,-0.408,-0.808,0.788
1685474271838,2023-05-30T22:17:51.838,0.860,-0.342,-0.798,0.805
1685474271858,2023-05-30T22:17:51.858,0.880,-0.301,-0.803,0.820
1685474271878,2023-05-30T22:17:51.878,0.900,-0.281,-0.836,0.813
1685474271898,2023-05-30T22:17:51.898,0.920,-0.230,-0.863,0.808
1685474271918,2023-05-30T22:17:51.918,0.940,-0.180,-0.869,0.815
1685474271938,2023-05-30T22:17:51.938,0.960,-0.152,-0.878,0.818
1685474271958,2023-05-30T22:17:51.958,0.980,-0.139,-0.879,0.800
1685474271978,2023-05-30T22:17:51.978,1.000,-0.118,-0.869,0.782
1685474271998,2023-05-30T22:17:51.998,1.020,-0.078,-0.874,0.765
1685474272018,2023-05-30T22:17:52.018,1.040,-0.051,-0.887,0.742
1685474272038,2023-05-30T22:17:52.038,1.060,-0.037,-0.876,0.712
1685474272058,2023-05-30T22:17:52.058,1.080,-0.047,-0.852,0.679
1685474272078,2023-05-30T22:17:52.078,1.100,-0.045,-0.829,0.638
1685474272098,2023-05-30T22:17:52.098,1.120,-0.051,-0.818,0.596
1685474272118,2023-05-30T22:17:52.118,1.140,-0.057,-0.800,0.559
1685474272138,2023-05-30T22:17:52.138,1.160,-0.069,-0.777,0.527
1685474272158,2023-05-30T22:17:52.158,1.180,-0.103,-0.766,0.495
1685474272178,2023-05-30T22:17:52.178,1.200,-0.129,-0.757,0.458
1685474272198,2023-05-30T22:17:52.198,1.220,-0.139,-0.738,0.429
1685474272218,2023-05-30T22:17:52.218,1.240,-0.146,-0.732,0.397
1685474272238,2023-05-30T22:17:52.238,1.260,-0.151,-0.717,0.379
1685474272258,2023-05-30T22:17:52.258,1.280,-0.163,-0.710,0.365
1685474272278,2023-05-30T22:17:52.278,1.300,-0.183,-0.705,0.346
1685474272298,2023-05-30T22:17:52.298,1.320,-0.200,-0.697,0.339
1685474272318,2023-05-30T22:17:52.318,1.340,-0.253,-0.685,0.328
1685474272338,2023-05-30T22:17:52.338,1.360,-0.310,-0.677,0.314
1685474272358,2023-05-30T22:17:52.358,1.380,-0.351,-0.678,0.310
1685474272378,2023-05-30T22:17:52.378,1.400,-0.403,-0.661,0.274
1685474272398,2023-05-30T22:17:52.398,1.420,-0.439,-0.647,0.256
1685474272418,2023-05-30T22:17:52.418,1.440,-0.511,-0.669,0.268
1685474272438,2023-05-30T22:17:52.438,1.460,-0.590,-0.723,0.329
1685474272458,2023-05-30T22:17:52.458,1.480,-0.625,-0.771,0.385
1685474272478,2023-05-30T22:17:52.478,1.500,-0.588,-0.799,0.399
1685474272498,2023-05-30T22:17:52.498,1.520,-0.571,-0.824,0.392
1685474272518,2023-05-30T22:17:52.518,1.540,-0.543,-0.836,0.385
1685474272538,2023-05-30T22:17:52.538,1.560,-0.424,-0.831,0.391
1685474272558,2023-05-30T22:17:52.558,1.580,-0.329,-0.835,0.369
1685474272578,2023-05-30T22:17:52.578,1.600,-0.277,-0.827,0.355
1685474272598,2023-05-30T22:17:52.598,1.620,-0.267,-0.813,0.358
1685474272618,2023-05-30T22:17:52.618,1.640,-0.337,-0.786,0.354
