epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474369212,2023-05-30T22:19:29.212,0.000,-0.086,-0.808,0.560
1685474369232,2023-05-30T22:19:29.232,0.020,-0.094,-0.825,0.565
1685474369252,2023-05-30T22:19:29.252,0.040,-0.063,-0.830,0.565
1685474369272,2023-05-30T22:19:29.272,0.060,-0.078,-0.839,0.546
1685474369292,2023-05-30T22:19:29.292,0.080,-0.083,-0.855,0.530
1685474369312,2023-05-30T22:19:29.312,0.100,-0.061,-0.854,0.525
1685474369332,2023-05-30T22:19:29.332,0.120,-0.025,-0.859,0.518
1685474369352,2023-05-30T22:19:29.352,0.140,-0.035,-0.864,0.507
1685474369372,2023-05-30T22:19:29.372,0.160,-0.037,-0.851,0.494
1685474369392,2023-05-30T22:19:29.392,0.180,-0.042,-0.851,0.479
1685474369412,2023-05-30T22:19:29.412,0.200,-0.058,-0.855,0.475
1685474369432,2023-05-30T22:19:29.432,0.220,-0.069,-0.842,0.479
1685474369452,2023-05-30T22:19:29.452,0.240,-0.088,-0.817,0.486
1685474369472,2023-05-30T22:19:29.472,0.260,-0.083,-0.795,0.478
1685474369492,2023-05-30T22:19:29.492,0.280,-0.083,-0.789,0.476
1685474369512,2023-05-30T22:19:29.512,0.300,-0.164,-0.776,0.483
1685474369532,2023-05-30T22:19:29.532,0.320,-0.216,-0.755,0.479
1685474369552,2023-05-30T22:19:29.552,0.340,-0.255,-0.733,0.479
1685474369572,2023-05-30T22:19:29.572,0.360,-0.260,-0.713,0.490
1685474369592,2023-05-30T22:19:29.592,0.380,-0.289,-0.699,0.477
1685474369612,2023-05-30T22:19:29.612,0.400,-0.329,-0.697,0.473
1685474369632,2023-05-30T22:19:29.632,0.420,-0.351,-0.683,0.464
1685474369652,2023-05-30T22:19:29.652,0.440,-0.362,-0.669,0.452
1685474369672,2023-05-30T22:19:29.672,0.460,-0.358,-0.669,0.447
1685474369692,2023-05-30T22:19:29.692,0.480,-0.369,-0.669,0.464
1685474369712,2023-05-30T22:19:29.712,0.500,-0.396,-0.667,0.486
1685474369732,2023-05-30T22:19:29.732,0.520,-0.391,-0.668,0.491
1685474369752,2023-05-30T22:19:29.752,0.540,-0.390,-0.684,0.499
1685474369772,2023-05-30T22:19:29.772,0.560,-0.388,-0.688,0.513
1685474369792,2023-05-30T22:19:29.792,0.580,-0.400,-0.686,0.541
1685474369812,2023-05-30T22:19:29.812,0.600,-0.389,-0.698,0.568
1685474369832,2023-05-30T22:19:29.832,0.620,-0.413,-0.707,0.563
1685474369852,2023-05-30T22:19:29.852,0.640,-0.426,-0.692,0.553
1685474369872,2023-05-30T22:19:29.872,0.660,-0.406,-0.696,0.605
1685474369892,2023-05-30T22:19:29.892,0.680,-0.447,-0.722,0.649
1685474369912,2023-05-30T22:19:29.912,0.700,-0.452,-0.731,0.666
1685474369932,2023-05-30T22:19:29.932,0.720,-0.468,-0.744,0.706
1685474369952,2023-05-30T22:19:29.952,0.740,-0.460,-0.769,0.746
1685474369972,2023-05-30T22:19:29.972,0.760,-0.418,-0.778,0.758
1685474369992,2023-05-30T22:19:29.992,0.780,-0.380,-0.777,0.752
1685474370012,2023-05-30T22:19:30.012,0.800,-0.351,-0.790,0.756
1685474370032,2023-05-30T22:19:30.032,0.820,-0.312,-0.814,0.775
1685474370052,2023-05-30T22:19:30.052,0.840,-0.284,-0.834,0.784
1685474370072,2023-05-30T22:19:30.072,0.860,-0.277,-0.848,0.791
1685474370092,2023-05-30T22:19:30.092,0.880,-0.265,-0.884,0.794
1685474370112,2023-05-30T22:19:30.112,0.900,-0.229,-0.914,0.792
1685474370132,2023-05-30T22:19:30.132,0.920,-0.175,-0.918,0.781
1685474370152,2023-05-30T22:19:30.152,0.940,-0.130,-0.934,0.755
1685474370172,2023-05-30T22:19:30.172,0.960,-0.079,-0.931,0.729
1685474370192,2023-05-30T22:19:30.192,0.980,-0.044,-0.906,0.708
1685474370212,2023-05-30T22:19:30.212,1.000,-0.028,-0.900,0.672
1685474370232,2023-05-30T22:19:30.232,1.020,-0.002,-0.904,0.640
1685474370252,2023-05-30T22:19:30.252,1.040,0.024,-0.895,0.610
1685474370272,2023-05-30T22:19:30.272,1.060,0.030,-0.877,0.570
1685474370292,2023-05-30T22:19:30.292,1.080,0.035,-0.862,0.542
