epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474630078,2023-05-30T22:23:50.078,0.000,-0.002,-0.821,0.508
1685474630098,2023-05-30T22:23:50.098,0.020,-0.006,-0.835,0.500
1685474630118,2023-05-30T22:23:50.118,0.040,0.002,-0.835,0.517
1685474630138,2023-05-30T22:23:50.138,0.060,0.023,-0.827,0.542
1685474630158,2023-05-30T22:23:50.158,0.080,0.025,-0.830,0.550
1685474630178,2023-05-30T22:23:50.178,0.100,0.033,-0.840,0.553
1685474630198,2023-05-30T22:23:50.198,0.120,0.058,-0.842,0.560
1685474630218,2023-05-30T22:23:50.218,0.140,0.050,-0.850,0.574
1685474630238,2023-05-30T22:23:50.238,0.160,0.052,-0.869,0.574
1685474630258,2023-05-30T22:23:50.258,0.180,0.075,-0.895,0.561
1685474630278,2023-05-30T22:23:50.278,0.200,0.094,-0.902,0.556
1685474630298,2023-05-30T22:23:50.298,0.220,0.089,-0.896,0.542
1685474630318,2023-05-30T22:23:50.318,0.240,0.083,-0.892,0.534
1685474630338,2023-05-30T22:23:50.338,0.260,0.100,-0.878,0.536
1685474630358,2023-05-30T22:23:50.358,0.280,0.105,-0.860,0.530
1685474630378,2023-05-30T22:23:50.378,0.300,0.103,-0.839,0.517
1685474630398,2023-05-30T22:23:50.398,0.320,0.104,-0.816,0.499
1685474630418,2023-05-30T22:23:50.418,0.340,0.043,-0.796,0.471
1685474630438,2023-05-30T22:23:50.438,0.360,-0.034,-0.787,0.451
1685474630458,2023-05-30T22:23:50.458,0.380,-0.078,-0.771,0.438
1685474630478,2023-05-30T22:23:50.478,0.400,-0.108,-0.750,0.415
1685474630498,2023-05-30T22:23:50.498,0.420,-0.135,-0.728,0.397
1685474630518,2023-05-30T22:23:50.518,0.440,-0.173,-0.716,0.394
1685474630538,2023-05-30T22:23:50.538,0.460,-0.180,-0.696,0.394
1685474630558,2023-05-30T22:23:50.558,0.480,-0.233,-0.668,0.378
1685474630578,2023-05-30T22:23:50.578,0.500,-0.274,-0.664,0.366
1685474630598,2023-05-30T22:23:50.598,0.520,-0.289,-0.661,0.389
1685474630618,2023-05-30T22:23:50.618,0.540,-0.307,-0.644,0.411
1685474630638,2023-05-30T22:23:50.638,0.560,-0.342,-0.645,0.434
1685474630658,2023-05-30T22:23:50.658,0.580,-0.372,-0.664,0.465
1685474630678,2023-05-30T22:23:50.678,0.600,-0.385,-0.680,0.500
1685474630698,2023-05-30T22:23:50.698,0.620,-0.415,-0.666,0.516
1685474630718,2023-05-30T22:23:50.718,0.640,-0.418,-0.667,0.533
1685474630738,2023-05-30T22:23:50.738,0.660,-0.392,-0.677,0.578
1685474630758,2023-05-30T22:23:50.758,0.680,-0.409,-0.700,0.607
1685474630778,2023-05-30T22:23:50.778,0.700,-0.424,-0.705,0.623
1685474630798,2023-05-30T22:23:50.798,0.720,-0.409,-0.701,0.655
1685474630818,2023-05-30T22:23:50.818,0.740,-0.407,-0.711,0.697
1685474630838,2023-05-30T22:23:50.838,0.760,-0.402,-0.714,0.719
1685474630858,2023-05-30T22:23:50.858,0.780,-0.373,-0.708,0.748
1685474630878,2023-05-30T22:23:50.878,0.800,-0.355,-0.703,0.765
1685474630898,2023-05-30T22:23:50.898,0.820,-0.358,-0.709,0.768
1685474630918,2023-05-30T22:23:50.918,0.840,-0.326,-0.723,0.782
1685474630938,2023-05-30T22:23:50.938,0.860,-0.282,-0.765,0.799
1685474630958,2023-05-30T22:23:50.958,0.880,-0.248,-0.788,0.817
1685474630978,2023-05-30T22:23:50.978,0.900,-0.256,-0.806,0.825
1685474630998,2023-05-30T22:23:50.998,0.920,-0.242,-0.832,0.831
1685474631018,2023-05-30T22:23:51.018,0.940,-0.195,-0.853,0.846
1685474631038,2023-05-30T22:23:51.038,0.960,-0.153,-0.868,0.851
1685474631058,2023-05-30T22:23:51.058,0.980,-0.131,-0.879,0.857
1685474631078,2023-05-30T22:23:51.078,1.000,-0.106,-0.885,0.836
1685474631098,2023-05-30T22:23:51.098,1.020,-0.078,-0.893,0.808
1685474631118,2023-05-30T22:23:51.118,1.040,-0.047,-0.896,0.781
1685474631138,2023-05-30T22:23:51.138,1.060,-0.034,-0.896,0.754
1685474631158,2023-05-30T22:23:51.158,1.080,-0.031,-0.901,0.731
1685474631178,2023-05-30T22:23:51.178,1.100,-0.019,-0.892,0.696
1685474631198,2023-05-30T22:23:51.198,1.120,0.000,-0.886,0.669
1685474631218,2023-05-30T22:23:51.218,1.140,0.009,-0.880,0.640
1685474631238,2023-05-30T22:23:51.238,1.160,0.009,-0.870,0.609
1685474631258,2023-05-30T22:23:51.258,1.180,0.014,-0.860,0.582
1685474631278,2023-05-30T22:23:51.278,1.200,0.019,-0.867,0.541
1685474631298,2023-05-30T22:23:51.298,1.220,0.028,-0.858,0.498
1685474631318,2023-05-30T22:23:51.318,1.240,0.049,-0.819,0.456
1685474631338,2023-05-30T22:23:51.338,1.260,0.067,-0.765,0.410
1685474631358,2023-05-30T22:23:51.358,1.280,0.040,-0.725,0.354
1685474631378,2023-05-30T22:23:51.378,1.300,0.018,-0.685,0.303
1685474631398,2023-05-30T22:23:51.398,1.320,-0.017,-0.661,0.270
1685474631418,2023-05-30T22:23:51.418,1.340,-0.071,-0.663,0.243
1685474631438,2023-05-30T22:23:51.438,1.360,-0.118,-0.663,0.246
1685474631458,2023-05-30T22:23:51.458,1.380,-0.186,-0.652,0.276
1685474631478,2023-05-30T22:23:51.478,1.400,-0.288,-0.625,0.301
1685474631498,2023-05-30T22:23:51.498,1.420,-0.367,-0.603,0.347
1685474631518,2023-05-30T22:23:51.518,1.440,-0.501,-0.629,0.386
1685474631538,2023-05-30T22:23:51.538,1.460,-0.563,-0.673,0.411
1685474631558,2023-05-30T22:23:51.558,1.480,-0.553,-0.716,0.451
1685474631578,2023-05-30T22:23:51.578,1.500,-0.563,-0.760,0.488
1685474631598,2023-05-30T22:23:51.598,1.520,-0.554,-0.815,0.498
1685474631618,2023-05-30T22:23:51.618,1.540,-0.459,-0.851,0.489
1685474631638,2023-05-30T22:23:51.638,1.560,-0.341,-0.864,0.505
1685474631658,2023-05-30T22:23:51.658,1.580,-0.240,-0.888,0.502
1685474631678,2023-05-30T22:23:51.678,1.600,-0.164,-0.902,0.458
1685474631698,2023-05-30T22:23:51.698,1.620,-0.090,-0.897,0.469
1685474631718,2023-05-30T22:23:51.718,1.640,-0.077,-0.901,0.490
1685474631738,2023-05-30T22:23:51.738,1.660,-0.077,-0.902,0.470
1685474631758,2023-05-30T22:23:51.758,1.680,-0.105,-0.885,0.457
1685474631778,2023-05-30T22:23:51.778,1.700,-0.192,-0.879,0.447
