epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474579937,2023-05-30T22:22:59.937,0.000,-0.064,-0.780,0.591
1685474579957,2023-05-30T22:22:59.957,0.020,-0.050,-0.792,0.579
1685474579977,2023-05-30T22:22:59.977,0.040,-0.046,-0.793,0.568
1685474579997,2023-05-30T22:22:59.997,0.060,-0.050,-0.809,0.559
1685474580017,2023-05-30T22:23:00.017,0.080,-0.054,-0.813,0.557
1685474580037,2023-05-30T22:23:00.037,0.100,-0.070,-0.824,0.566
1685474580057,2023-05-30T22:23:00.057,0.120,-0.064,-0.829,0.563
1685474580077,2023-05-30T22:23:00.077,0.140,-0.023,-0.854,0.536
1685474580097,2023-05-30T22:23:00.097,0.160,-0.070,-0.871,0.518
1685474580117,2023-05-30T22:23:00.117,0.180,-0.080,-0.897,0.495
1685474580137,2023-05-30T22:23:00.137,0.200,0.004,-0.916,0.512
1685474580157,2023-05-30T22:23:00.157,0.220,0.027,-0.922,0.524
1685474580177,2023-05-30T22:23:00.177,0.240,0.037,-0.917,0.516
1685474580197,2023-05-30T22:23:00.197,0.260,0.028,-0.921,0.507
1685474580217,2023-05-30T22:23:00.217,0.280,0.028,-0.917,0.503
1685474580237,2023-05-30T22:23:00.237,0.300,0.043,-0.899,0.504
1685474580257,2023-05-30T22:23:00.257,0.320,0.062,-0.887,0.486
1685474580277,2023-05-30T22:23:00.277,0.340,0.060,-0.871,0.470
1685474580297,2023-05-30T22:23:00.297,0.360,0.020,-0.860,0.458
1685474580317,2023-05-30T22:23:00.317,0.380,-0.013,-0.857,0.434
1685474580337,2023-05-30T22:23:00.337,0.400,-0.029,-0.853,0.424
1685474580357,2023-05-30T22:23:00.357,0.420,-0.045,-0.836,0.414
1685474580377,2023-05-30T22:23:00.377,0.440,-0.058,-0.815,0.402
1685474580397,2023-05-30T22:23:00.397,0.460,-0.093,-0.803,0.396
1685474580417,2023-05-30T22:23:00.417,0.480,-0.115,-0.778,0.384
1685474580437,2023-05-30T22:23:00.437,0.500,-0.105,-0.748,0.364
1685474580457,2023-05-30T22:23:00.457,0.520,-0.091,-0.708,0.365
1685474580477,2023-05-30T22:23:00.477,0.540,-0.149,-0.683,0.379
1685474580497,2023-05-30T22:23:00.497,0.560,-0.195,-0.681,0.382
1685474580517,2023-05-30T22:23:00.517,0.580,-0.216,-0.675,0.389
1685474580537,2023-05-30T22:23:00.537,0.600,-0.263,-0.681,0.392
1685474580557,2023-05-30T22:23:00.557,0.620,-0.263,-0.690,0.422
1685474580577,2023-05-30T22:23:00.577,0.640,-0.315,-0.705,0.456
1685474580597,2023-05-30T22:23:00.597,0.660,-0.349,-0.695,0.467
1685474580617,2023-05-30T22:23:00.617,0.680,-0.341,-0.678,0.478
1685474580637,2023-05-30T22:23:00.637,0.700,-0.376,-0.694,0.499
1685474580657,2023-05-30T22:23:00.657,0.720,-0.411,-0.698,0.513
1685474580677,2023-05-30T22:23:00.677,0.740,-0.411,-0.680,0.524
1685474580697,2023-05-30T22:23:00.697,0.760,-0.451,-0.693,0.554
1685474580717,2023-05-30T22:23:00.717,0.780,-0.484,-0.741,0.573
1685474580737,2023-05-30T22:23:00.737,0.800,-0.510,-0.754,0.604
1685474580757,2023-05-30T22:23:00.757,0.820,-0.526,-0.750,0.625
1685474580777,2023-05-30T22:23:00.777,0.840,-0.521,-0.745,0.628
1685474580797,2023-05-30T22:23:00.797,0.860,-0.501,-0.744,0.632
1685474580817,2023-05-30T22:23:00.817,0.880,-0.450,-0.767,0.652
1685474580837,2023-05-30T22:23:00.837,0.900,-0.391,-0.773,0.682
1685474580857,2023-05-30T22:23:00.857,0.920,-0.358,-0.765,0.694
1685474580877,2023-05-30T22:23:00.877,0.940,-0.333,-0.756,0.704
1685474580897,2023-05-30T22:23:00.897,0.960,-0.301,-0.788,0.709
1685474580917,2023-05-30T22:23:00.917,0.980,-0.260,-0.827,0.736
1685474580937,2023-05-30T22:23:00.937,1.000,-0.232,-0.842,0.747
1685474580957,2023-05-30T22:23:00.957,1.020,-0.224,-0.861,0.766
1685474580977,2023-05-30T22:23:00.977,1.040,-0.199,-0.909,0.770
1685474580997,2023-05-30T22:23:00.997,1.060,-0.172,-0.960,0.776
1685474581017,2023-05-30T22:23:01.017,1.080,-0.160,-0.974,0.777
1685474581037,2023-05-30T22:23:01.037,1.100,-0.134,-0.961,0.767
1685474581057,2023-05-30T22:23:01.057,1.120,-0.105,-0.947,0.744
1685474581077,2023-05-30T22:23:01.077,1.140,-0.080,-0.942,0.717
1685474581097,2023-05-30T22:23:01.097,1.160,-0.068,-0.940,0.694
1685474581117,2023-05-30T22:23:01.117,1.180,-0.060,-0.935,0.655
1685474581137,2023-05-30T22:23:01.137,1.200,-0.036,-0.925,0.603
1685474581157,2023-05-30T22:23:01.157,1.220,-0.012,-0.910,0.559
1685474581177,2023-05-30T22:23:01.177,1.240,-0.027,-0.911,0.540
1685474581197,2023-05-30T22:23:01.197,1.260,-0.021,-0.899,0.519
1685474581217,2023-05-30T22:23:01.217,1.280,-0.006,-0.885,0.481
1685474581237,2023-05-30T22:23:01.237,1.300,-0.006,-0.867,0.462
1685474581257,2023-05-30T22:23:01.257,1.320,-0.027,-0.861,0.430
1685474581277,2023-05-30T22:23:01.277,1.340,-0.028,-0.841,0.391
1685474581297,2023-05-30T22:23:01.297,1.360,0.015,-0.824,0.357
1685474581317,2023-05-30T22:23:01.317,1.380,0.021,-0.805,0.312
1685474581337,2023-05-30T22:23:01.337,1.400,0.006,-0.780,0.275
1685474581357,2023-05-30T22:23:01.357,1.420,-0.032,-0.750,0.258
1685474581377,2023-05-30T22:23:01.377,1.440,-0.093,-0.722,0.254
1685474581397,2023-05-30T22:23:01.397,1.460,-0.131,-0.717,0.260
1685474581417,2023-05-30T22:23:01.417,1.480,-0.151,-0.699,0.281
1685474581437,2023-05-30T22:23:01.437,1.500,-0.298,-0.690,0.278
1685474581457,2023-05-30T22:23:01.457,1.520,-0.386,-0.690,0.284
1685474581477,2023-05-30T22:23:01.477,1.540,-0.458,-0.690,0.292
1685474581497,2023-05-30T22:23:01.497,1.560,-0.527,-0.709,0.290
1685474581517,2023-05-30T22:23:01.517,1.580,-0.558,-0.763,0.299
