epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474673548,2023-05-30T22:24:33.548,0.000,-0.149,-0.850,0.495
1685474673568,2023-05-30T22:24:33.568,0.020,-0.141,-0.857,0.486
1685474673588,2023-05-30T22:24:33.588,0.040,-0.109,-0.855,0.491
1685474673608,2023-05-30T22:24:33.608,0.060,-0.119,-0.861,0.490
1685474673628,2023-05-30T22:24:33.628,0.080,-0.100,-0.878,0.473
1685474673648,2023-05-30T22:24:33.648,0.100,-0.103,-0.883,0.458
1685474673668,2023-05-30T22:24:33.668,0.120,-0.124,-0.880,0.451
1685474673688,2023-05-30T22:24:33.688,0.140,-0.109,-0.881,0.476
1685474673708,2023-05-30T22:24:33.708,0.160,-0.105,-0.872,0.487
1685474673728,2023-05-30T22:24:33.728,0.180,-0.107,-0.857,0.487
1685474673748,2023-05-30T22:24:33.748,0.200,-0.116,-0.841,0.496
1685474673768,2023-05-30T22:24:33.768,0.220,-0.130,-0.820,0.499
1685474673788,2023-05-30T22:24:33.788,0.240,-0.144,-0.804,0.496
1685474673808,2023-05-30T22:24:33.808,0.260,-0.155,-0.787,0.479
1685474673828,2023-05-30T22:24:33.828,0.280,-0.173,-0.772,0.458
1685474673848,2023-05-30T22:24:33.848,0.300,-0.203,-0.753,0.437
1685474673868,2023-05-30T22:24:33.868,0.320,-0.215,-0.732,0.434
1685474673888,2023-05-30T22:24:33.888,0.340,-0.227,-0.709,0.435
1685474673908,2023-05-30T22:24:33.908,0.360,-0.256,-0.692,0.435
1685474673928,2023-05-30T22:24:33.928,0.380,-0.260,-0.673,0.439
1685474673948,2023-05-30T22:24:33.948,0.400,-0.270,-0.640,0.452
1685474673968,2023-05-30T22:24:33.968,0.420,-0.321,-0.625,0.457
1685474673988,2023-05-30T22:24:33.988,0.440,-0.362,-0.623,0.462
1685474674008,2023-05-30T22:24:34.008,0.460,-0.356,-0.622,0.479
1685474674028,2023-05-30T22:24:34.028,0.480,-0.381,-0.616,0.503
1685474674048,2023-05-30T22:24:34.048,0.500,-0.424,-0.608,0.520
