epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474169818,2023-05-30T22:16:09.818,0.000,-0.020,-0.876,0.604
1685474169838,2023-05-30T22:16:09.838,0.020,-0.022,-0.890,0.583
1685474169858,2023-05-30T22:16:09.858,0.040,-0.009,-0.894,0.569
1685474169878,2023-05-30T22:16:09.878,0.060,-0.015,-0.898,0.555
1685474169898,2023-05-30T22:16:09.898,0.080,0.002,-0.894,0.556
1685474169918,2023-05-30T22:16:09.918,0.100,-0.003,-0.892,0.560
1685474169938,2023-05-30T22:16:09.938,0.120,-0.005,-0.893,0.547
1685474169958,2023-05-30T22:16:09.958,0.140,0.015,-0.897,0.515
1685474169978,2023-05-30T22:16:09.978,0.160,0.019,-0.896,0.488
1685474169998,2023-05-30T22:16:09.998,0.180,0.002,-0.893,0.467
1685474170018,2023-05-30T22:16:10.018,0.200,0.011,-0.890,0.436
1685474170038,2023-05-30T22:16:10.038,0.220,0.026,-0.886,0.412
1685474170058,2023-05-30T22:16:10.058,0.240,0.028,-0.877,0.396
1685474170078,2023-05-30T22:16:10.078,0.260,0.032,-0.874,0.373
1685474170098,2023-05-30T22:16:10.098,0.280,0.018,-0.875,0.344
1685474170118,2023-05-30T22:16:10.118,0.300,-0.010,-0.863,0.325
1685474170138,2023-05-30T22:16:10.138,0.320,-0.026,-0.852,0.317
1685474170158,2023-05-30T22:16:10.158,0.340,-0.046,-0.838,0.314
1685474170178,2023-05-30T22:16:10.178,0.360,-0.056,-0.813,0.313
1685474170198,2023-05-30T22:16:10.198,0.380,-0.077,-0.796,0.310
1685474170218,2023-05-30T22:16:10.218,0.400,-0.119,-0.788,0.316
1685474170238,2023-05-30T22:16:10.238,0.420,-0.164,-0.778,0.316
1685474170258,2023-05-30T22:16:10.258,0.440,-0.191,-0.760,0.320
1685474170278,2023-05-30T22:16:10.278,0.460,-0.231,-0.758,0.320
1685474170298,2023-05-30T22:16:10.298,0.480,-0.248,-0.747,0.320
1685474170318,2023-05-30T22:16:10.318,0.500,-0.250,-0.750,0.321
1685474170338,2023-05-30T22:16:10.338,0.520,-0.270,-0.761,0.322
1685474170358,2023-05-30T22:16:10.358,0.540,-0.266,-0.753,0.331
1685474170378,2023-05-30T22:16:10.378,0.560,-0.289,-0.750,0.345
1685474170398,2023-05-30T22:16:10.398,0.580,-0.302,-0.750,0.353
1685474170418,2023-05-30T22:16:10.418,0.600,-0.316,-0.746,0.366
1685474170438,2023-05-30T22:16:10.438,0.620,-0.316,-0.754,0.382
1685474170458,2023-05-30T22:16:10.458,0.640,-0.311,-0.764,0.393
1685474170478,2023-05-30T22:16:10.478,0.660,-0.313,-0.759,0.405
1685474170498,2023-05-30T22:16:10.498,0.680,-0.340,-0.751,0.412
1685474170518,2023-05-30T22:16:10.518,0.700,-0.348,-0.749,0.423
1685474170538,2023-05-30T22:16:10.538,0.720,-0.342,-0.744,0.448
1685474170558,2023-05-30T22:16:10.558,0.740,-0.363,-0.755,0.453
1685474170578,2023-05-30T22:16:10.578,0.760,-0.364,-0.766,0.460
1685474170598,2023-05-30T22:16:10.598,0.780,-0.361,-0.765,0.482
1685474170618,2023-05-30T22:16:10.618,0.800,-0.367,-0.764,0.501
1685474170638,2023-05-30T22:16:10.638,0.820,-0.373,-0.754,0.514
1685474170658,2023-05-30T22:16:10.658,0.840,-0.363,-0.745,0.521
1685474170678,2023-05-30T22:16:10.678,0.860,-0.355,-0.762,0.539
1685474170698,2023-05-30T22:16:10.698,0.880,-0.375,-0.776,0.562
1685474170718,2023-05-30T22:16:10.718,0.900,-0.372,-0.787,0.583
1685474170738,2023-05-30T22:16:10.738,0.920,-0.364,-0.789,0.608
1685474170758,2023-05-30T22:16:10.758,0.940,-0.367,-0.792,0.647
1685474170778,2023-05-30T22:16:10.778,0.960,-0.360,-0.824,0.678
1685474170798,2023-05-30T22:16:10.798,0.980,-0.347,-0.837,0.704
1685474170818,2023-05-30T22:16:10.818,1.000,-0.339,-0.831,0.735
1685474170838,2023-05-30T22:16:10.838,1.020,-0.314,-0.840,0.750
1685474170858,2023-05-30T22:16:10.858,1.040,-0.293,-0.857,0.757
1685474170878,2023-05-30T22:16:10.878,1.060,-0.276,-0.881,0.755
1685474170898,2023-05-30T22:16:10.898,1.080,-0.235,-0.895,0.764
1685474170918,2023-05-30T22:16:10.918,1.100,-0.184,-0.928,0.767
1685474170938,2023-05-30T22:16:10.938,1.120,-0.150,-0.973,0.764
1685474170958,2023-05-30T22:16:10.958,1.140,-0.115,-0.984,0.758
1685474170978,2023-05-30T22:16:10.978,1.160,-0.089,-0.972,0.759
1685474170998,2023-05-30T22:16:10.998,1.180,-0.060,-0.969,0.754
1685474171018,2023-05-30T22:16:11.018,1.200,-0.007,-0.957,0.742
1685474171038,2023-05-30T22:16:11.038,1.220,0.016,-0.941,0.711
1685474171058,2023-05-30T22:16:11.058,1.240,0.024,-0.910,0.681
1685474171078,2023-05-30T22:16:11.078,1.260,0.033,-0.885,0.649
1685474171098,2023-05-30T22:16:11.098,1.280,0.028,-0.872,0.606
1685474171118,2023-05-30T22:16:11.118,1.300,0.027,-0.854,0.565
1685474171138,2023-05-30T22:16:11.138,1.320,0.003,-0.834,0.520
1685474171158,2023-05-30T22:16:11.158,1.340,-0.018,-0.816,0.466
1685474171178,2023-05-30T22:16:11.178,1.360,-0.015,-0.804,0.437
1685474171198,2023-05-30T22:16:11.198,1.380,-0.025,-0.797,0.402
1685474171218,2023-05-30T22:16:11.218,1.400,-0.051,-0.770,0.363
1685474171238,2023-05-30T22:16:11.238,1.420,-0.059,-0.749,0.330
1685474171258,2023-05-30T22:16:11.258,1.440,-0.063,-0.746,0.307
1685474171278,2023-05-30T22:16:11.278,1.460,-0.082,-0.733,0.285
1685474171298,2023-05-30T22:16:11.298,1.480,-0.128,-0.717,0.276
1685474171318,2023-05-30T22:16:11.318,1.500,-0.167,-0.704,0.280
1685474171338,2023-05-30T22:16:11.338,1.520,-0.231,-0.688,0.282
1685474171358,2023-05-30T22:16:11.358,1.540,-0.289,-0.676,0.279
1685474171378,2023-05-30T22:16:11.378,1.560,-0.371,-0.672,0.273
1685474171398,2023-05-30T22:16:11.398,1.580,-0.469,-0.686,0.257
1685474171418,2023-05-30T22:16:11.418,1.600,-0.532,-0.725,0.266
1685474171438,2023-05-30T22:16:11.438,1.620,-0.558,-0.773,0.312
1685474171458,2023-05-30T22:16:11.458,1.640,-0.579,-0.841,0.363
1685474171478,2023-05-30T22:16:11.478,1.660,-0.513,-0.891,0.339
1685474171498,2023-05-30T22:16:11.498,1.680,-0.413,-0.905,0.302
1685474171518,2023-05-30T22:16:11.518,1.700,-0.335,-0.908,0.295
1685474171538,2023-05-30T22:16:11.538,1.720,-0.236,-0.895,0.274
1685474171558,2023-05-30T22:16:11.558,1.740,-0.170,-0.885,0.262
1685474171578,2023-05-30T22:16:11.578,1.760,-0.154,-0.866,0.246
1685474171598,2023-05-30T22:16:11.598,1.780,-0.186,-0.842,0.255
1685474171618,2023-05-30T22:16:11.618,1.800,-0.279,-0.828,0.269
1685474171638,2023-05-30T22:16:11.638,1.820,-0.333,-0.828,0.282
1685474171658,2023-05-30T22:16:11.658,1.840,-0.410,-0.819,0.278
1685474171678,2023-05-30T22:16:11.678,1.860,-0.518,-0.803,0.305
1685474171698,2023-05-30T22:16:11.698,1.880,-0.615,-0.800,0.339
1685474171718,2023-05-30T22:16:11.718,1.900,-0.713,-0.779,0.353
1685474171738,2023-05-30T22:16:11.738,1.920,-0.765,-0.742,0.368
1685474171758,2023-05-30T22:16:11.758,1.940,-0.750,-0.720,0.378
1685474171778,2023-05-30T22:16:11.778,1.960,-0.745,-0.712,0.371
1685474171798,2023-05-30T22:16:11.798,1.980,-0.662,-0.695,0.363
1685474171818,2023-05-30T22:16:11.818,2.000,-0.610,-0.688,0.346
1685474171838,2023-05-30T22:16:11.838,2.020,-0.519,-0.704,0.321
1685474171858,2023-05-30T22:16:11.858,2.040,-0.452,-0.745,0.330
1685474171878,2023-05-30T22:16:11.878,2.060,-0.391,-0.783,0.341
1685474171898,2023-05-30T22:16:11.898,2.080,-0.302,-0.809,0.352
1685474171918,2023-05-30T22:16:11.918,2.100,-0.224,-0.833,0.378
1685474171938,2023-05-30T22:16:11.938,2.120,-0.151,-0.875,0.414
1685474171958,2023-05-30T22:16:11.958,2.140,-0.065,-0.915,0.451
1685474171978,2023-05-30T22:16:11.978,2.160,-0.005,-0.935,0.473
1685474171998,2023-05-30T22:16:11.998,2.180,0.046,-0.929,0.488
1685474172018,2023-05-30T22:16:12.018,2.200,0.089,-0.911,0.499
1685474172038,2023-05-30T22:16:12.038,2.220,0.063,-0.911,0.502
1685474172058,2023-05-30T22:16:12.058,2.240,0.002,-0.927,0.490
1685474172078,2023-05-30T22:16:12.078,2.260,-0.022,-0.926,0.497
1685474172098,2023-05-30T22:16:12.098,2.280,-0.097,-0.901,0.501
1685474172118,2023-05-30T22:16:12.118,2.300,-0.180,-0.896,0.481
1685474172138,2023-05-30T22:16:12.138,2.320,-0.210,-0.889,0.461
1685474172158,2023-05-30T22:16:12.158,2.340,-0.232,-0.866,0.438
1685474172178,2023-05-30T22:16:12.178,2.360,-0.270,-0.857,0.438
1685474172198,2023-05-30T22:16:12.198,2.380,-0.288,-0.851,0.450
1685474172218,2023-05-30T22:16:12.218,2.400,-0.294,-0.833,0.461
1685474172238,2023-05-30T22:16:12.238,2.420,-0.259,-0.812,0.481
1685474172258,2023-05-30T22:16:12.258,2.440,-0.219,-0.783,0.489
1685474172278,2023-05-30T22:16:12.278,2.460,-0.235,-0.756,0.496
1685474172298,2023-05-30T22:16:12.298,2.480,-0.217,-0.752,0.514
1685474172318,2023-05-30T22:16:12.318,2.500,-0.199,-0.750,0.519
1685474172338,2023-05-30T22:16:12.338,2.520,-0.218,-0.741,0.500
1685474172358,2023-05-30T22:16:12.358,2.540,-0.236,-0.727,0.462
