epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474744872,2023-05-30T22:25:44.872,0.000,-0.008,-0.734,0.728
1685474744892,2023-05-30T22:25:44.892,0.020,-0.060,-0.762,0.731
1685474744912,2023-05-30T22:25:44.912,0.040,-0.133,-0.784,0.739
1685474744932,2023-05-30T22:25:44.932,0.060,-0.098,-0.806,0.762
1685474744952,2023-05-30T22:25:44.952,0.080,-0.073,-0.818,0.756
1685474744972,2023-05-30T22:25:44.972,0.100,-0.098,-0.835,0.731
1685474744992,2023-05-30T22:25:44.992,0.120,-0.089,-0.839,0.703
1685474745012,2023-05-30T22:25:45.012,0.140,-0.075,-0.829,0.695
1685474745032,2023-05-30T22:25:45.032,0.160,-0.049,-0.826,0.678
1685474745052,2023-05-30T22:25:45.052,0.180,0.007,-0.831,0.626
1685474745072,2023-05-30T22:25:45.072,0.200,0.014,-0.795,0.577
1685474745092,2023-05-30T22:25:45.092,0.220,0.037,-0.799,0.524
1685474745112,2023-05-30T22:25:45.112,0.240,0.045,-0.804,0.495
1685474745132,2023-05-30T22:25:45.132,0.260,0.062,-0.800,0.458
1685474745152,2023-05-30T22:25:45.152,0.280,0.063,-0.791,0.421
1685474745172,2023-05-30T22:25:45.172,0.300,0.063,-0.791,0.403
1685474745192,2023-05-30T22:25:45.192,0.320,0.049,-0.795,0.389
1685474745212,2023-05-30T22:25:45.212,0.340,0.052,-0.788,0.382
1685474745232,2023-05-30T22:25:45.232,0.360,0.043,-0.782,0.373
1685474745252,2023-05-30T22:25:45.252,0.380,0.023,-0.770,0.368
1685474745272,2023-05-30T22:25:45.272,0.400,-0.044,-0.755,0.358
1685474745292,2023-05-30T22:25:45.292,0.420,-0.093,-0.740,0.354
1685474745312,2023-05-30T22:25:45.312,0.440,-0.119,-0.724,0.363
1685474745332,2023-05-30T22:25:45.332,0.460,-0.135,-0.698,0.368
1685474745352,2023-05-30T22:25:45.352,0.480,-0.148,-0.674,0.379
1685474745372,2023-05-30T22:25:45.372,0.500,-0.227,-0.663,0.410
1685474745392,2023-05-30T22:25:45.392,0.520,-0.297,-0.657,0.416
1685474745412,2023-05-30T22:25:45.412,0.540,-0.300,-0.652,0.420
1685474745432,2023-05-30T22:25:45.432,0.560,-0.318,-0.646,0.439
1685474745452,2023-05-30T22:25:45.452,0.580,-0.349,-0.637,0.468
1685474745472,2023-05-30T22:25:45.472,0.600,-0.372,-0.644,0.491
1685474745492,2023-05-30T22:25:45.492,0.620,-0.410,-0.644,0.501
1685474745512,2023-05-30T22:25:45.512,0.640,-0.425,-0.634,0.514
1685474745532,2023-05-30T22:25:45.532,0.660,-0.429,-0.625,0.539
1685474745552,2023-05-30T22:25:45.552,0.680,-0.477,-0.646,0.552
1685474745572,2023-05-30T22:25:45.572,0.700,-0.469,-0.668,0.579
1685474745592,2023-05-30T22:25:45.592,0.720,-0.462,-0.667,0.600
1685474745612,2023-05-30T22:25:45.612,0.740,-0.491,-0.666,0.608
1685474745632,2023-05-30T22:25:45.632,0.760,-0.479,-0.665,0.639
1685474745652,2023-05-30T22:25:45.652,0.780,-0.474,-0.678,0.676
1685474745672,2023-05-30T22:25:45.672,0.800,-0.480,-0.688,0.703
1685474745692,2023-05-30T22:25:45.692,0.820,-0.446,-0.691,0.731
1685474745712,2023-05-30T22:25:45.712,0.840,-0.420,-0.712,0.753
1685474745732,2023-05-30T22:25:45.732,0.860,-0.391,-0.736,0.792
1685474745752,2023-05-30T22:25:45.752,0.880,-0.376,-0.760,0.837
1685474745772,2023-05-30T22:25:45.772,0.900,-0.364,-0.777,0.855
1685474745792,2023-05-30T22:25:45.792,0.920,-0.313,-0.776,0.871
1685474745812,2023-05-30T22:25:45.812,0.940,-0.255,-0.790,0.900
1685474745832,2023-05-30T22:25:45.832,0.960,-0.230,-0.808,0.894
1685474745852,2023-05-30T22:25:45.852,0.980,-0.252,-0.822,0.875
1685474745872,2023-05-30T22:25:45.872,1.000,-0.266,-0.827,0.854
1685474745892,2023-05-30T22:25:45.892,1.020,-0.245,-0.829,0.819
1685474745912,2023-05-30T22:25:45.912,1.040,-0.212,-0.833,0.791
1685474745932,2023-05-30T22:25:45.932,1.060,-0.177,-0.837,0.762
1685474745952,2023-05-30T22:25:45.952,1.080,-0.205,-0.848,0.725
1685474745972,2023-05-30T22:25:45.972,1.100,-0.193,-0.857,0.702
1685474745992,2023-05-30T22:25:45.992,1.120,-0.168,-0.871,0.675
1685474746012,2023-05-30T22:25:46.012,1.140,-0.151,-0.879,0.643
1685474746032,2023-05-30T22:25:46.032,1.160,-0.138,-0.880,0.610
1685474746052,2023-05-30T22:25:46.052,1.180,-0.149,-0.879,0.585
1685474746072,2023-05-30T22:25:46.072,1.200,-0.123,-0.875,0.577
1685474746092,2023-05-30T22:25:46.092,1.220,-0.125,-0.869,0.555
1685474746112,2023-05-30T22:25:46.112,1.240,-0.120,-0.856,0.541
1685474746132,2023-05-30T22:25:46.132,1.260,-0.116,-0.841,0.517
1685474746152,2023-05-30T22:25:46.152,1.280,-0.100,-0.808,0.481
1685474746172,2023-05-30T22:25:46.172,1.300,-0.090,-0.775,0.443
1685474746192,2023-05-30T22:25:46.192,1.320,-0.073,-0.756,0.403
1685474746212,2023-05-30T22:25:46.212,1.340,-0.043,-0.715,0.353
