epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685475044267,2023-05-30T22:30:44.267,0.000,-0.162,-0.801,0.536
1685475044287,2023-05-30T22:30:44.287,0.020,-0.164,-0.811,0.540
1685475044307,2023-05-30T22:30:44.307,0.040,-0.173,-0.827,0.530
1685475044327,2023-05-30T22:30:44.327,0.060,-0.164,-0.838,0.540
1685475044347,2023-05-30T22:30:44.347,0.080,-0.178,-0.843,0.542
1685475044367,2023-05-30T22:30:44.367,0.100,-0.176,-0.846,0.540
1685475044387,2023-05-30T22:30:44.387,0.120,-0.171,-0.857,0.543
1685475044407,2023-05-30T22:30:44.407,0.140,-0.162,-0.875,0.555
1685475044427,2023-05-30T22:30:44.427,0.160,-0.120,-0.878,0.547
1685475044447,2023-05-30T22:30:44.447,0.180,-0.096,-0.880,0.526
1685475044467,2023-05-30T22:30:44.467,0.200,-0.088,-0.883,0.504
1685475044487,2023-05-30T22:30:44.487,0.220,-0.069,-0.890,0.502
1685475044507,2023-05-30T22:30:44.507,0.240,-0.025,-0.896,0.514
1685475044527,2023-05-30T22:30:44.527,0.260,0.011,-0.901,0.516
1685475044547,2023-05-30T22:30:44.547,0.280,-0.053,-0.900,0.504
1685475044567,2023-05-30T22:30:44.567,0.300,-0.055,-0.885,0.496
1685475044587,2023-05-30T22:30:44.587,0.320,-0.051,-0.868,0.471
1685475044607,2023-05-30T22:30:44.607,0.340,-0.043,-0.852,0.450
1685475044627,2023-05-30T22:30:44.627,0.360,-0.026,-0.829,0.438
1685475044647,2023-05-30T22:30:44.647,0.380,-0.070,-0.815,0.418
1685475044667,2023-05-30T22:30:44.667,0.400,-0.102,-0.792,0.385
1685475044687,2023-05-30T22:30:44.687,0.420,-0.125,-0.762,0.364
1685475044707,2023-05-30T22:30:44.707,0.440,-0.140,-0.739,0.380
1685475044727,2023-05-30T22:30:44.727,0.460,-0.161,-0.715,0.400
1685475044747,2023-05-30T22:30:44.747,0.480,-0.206,-0.692,0.396
1685475044767,2023-05-30T22:30:44.767,0.500,-0.232,-0.680,0.394
1685475044787,2023-05-30T22:30:44.787,0.520,-0.267,-0.679,0.404
1685475044807,2023-05-30T22:30:44.807,0.540,-0.314,-0.673,0.412
1685475044827,2023-05-30T22:30:44.827,0.560,-0.360,-0.658,0.419
1685475044847,2023-05-30T22:30:44.847,0.580,-0.375,-0.650,0.438
1685475044867,2023-05-30T22:30:44.867,0.600,-0.404,-0.638,0.467
1685475044887,2023-05-30T22:30:44.887,0.620,-0.442,-0.632,0.488
1685475044907,2023-05-30T22:30:44.907,0.640,-0.464,-0.634,0.505
1685475044927,2023-05-30T22:30:44.927,0.660,-0.480,-0.634,0.523
1685475044947,2023-05-30T22:30:44.947,0.680,-0.493,-0.640,0.551
1685475044967,2023-05-30T22:30:44.967,0.700,-0.518,-0.653,0.567
1685475044987,2023-05-30T22:30:44.987,0.720,-0.524,-0.660,0.568
1685475045007,2023-05-30T22:30:45.007,0.740,-0.523,-0.667,0.569
1685475045027,2023-05-30T22:30:45.027,0.760,-0.522,-0.666,0.586
1685475045047,2023-05-30T22:30:45.047,0.780,-0.496,-0.661,0.629
1685475045067,2023-05-30T22:30:45.067,0.800,-0.474,-0.659,0.653
1685475045087,2023-05-30T22:30:45.087,0.820,-0.471,-0.669,0.667
1685475045107,2023-05-30T22:30:45.107,0.840,-0.475,-0.698,0.703
1685475045127,2023-05-30T22:30:45.127,0.860,-0.510,-0.749,0.740
1685475045147,2023-05-30T22:30:45.147,0.880,-0.487,-0.774,0.778
1685475045167,2023-05-30T22:30:45.167,0.900,-0.423,-0.768,0.817
1685475045187,2023-05-30T22:30:45.187,0.920,-0.389,-0.757,0.848
1685475045207,2023-05-30T22:30:45.207,0.940,-0.372,-0.762,0.850
1685475045227,2023-05-30T22:30:45.227,0.960,-0.346,-0.761,0.854
1685475045247,2023-05-30T22:30:45.247,0.980,-0.313,-0.756,0.852
1685475045267,2023-05-30T22:30:45.267,1.000,-0.259,-0.767,0.842
1685475045287,2023-05-30T22:30:45.287,1.020,-0.231,-0.789,0.823
1685475045307,2023-05-30T22:30:45.307,1.040,-0.209,-0.810,0.800
1685475045327,2023-05-30T22:30:45.327,1.060,-0.187,-0.837,0.778
1685475045347,2023-05-30T22:30:45.347,1.080,-0.145,-0.854,0.782
1685475045367,2023-05-30T22:30:45.367,1.100,-0.134,-0.863,0.780
1685475045387,2023-05-30T22:30:45.387,1.120,-0.119,-0.866,0.775
1685475045407,2023-05-30T22:30:45.407,1.140,-0.097,-0.870,0.757
1685475045427,2023-05-30T22:30:45.427,1.160,-0.083,-0.869,0.741
1685475045447,2023-05-30T22:30:45.447,1.180,-0.073,-0.865,0.726
1685475045467,2023-05-30T22:30:45.467,1.200,-0.052,-0.854,0.702
1685475045487,2023-05-30T22:30:45.487,1.220,-0.034,-0.846,0.664
1685475045507,2023-05-30T22:30:45.507,1.240,-0.020,-0.835,0.625
1685475045527,2023-05-30T22:30:45.527,1.260,-0.019,-0.827,0.585
1685475045547,2023-05-30T22:30:45.547,1.280,-0.030,-0.815,0.547
1685475045567,2023-05-30T22:30:45.567,1.300,-0.024,-0.804,0.505
1685475045587,2023-05-30T22:30:45.587,1.320,-0.002,-0.789,0.467
1685475045607,2023-05-30T22:30:45.607,1.340,-0.031,-0.777,0.425
1685475045627,2023-05-30T22:30:45.627,1.360,-0.034,-0.763,0.370
1685475045647,2023-05-30T22:30:45.647,1.380,-0.024,-0.750,0.325
1685475045667,2023-05-30T22:30:45.667,1.400,-0.035,-0.744,0.289
1685475045687,2023-05-30T22:30:45.687,1.420,-0.056,-0.731,0.274
1685475045707,2023-05-30T22:30:45.707,1.440,-0.091,-0.715,0.266
1685475045727,2023-05-30T22:30:45.727,1.460,-0.127,-0.692,0.271
1685475045747,2023-05-30T22:30:45.747,1.480,-0.162,-0.664,0.290
1685475045767,2023-05-30T22:30:45.767,1.500,-0.333,-0.654,0.305
1685475045787,2023-05-30T22:30:45.787,1.520,-0.421,-0.644,0.317
1685475045807,2023-05-30T22:30:45.807,1.540,-0.486,-0.637,0.338
1685475045827,2023-05-30T22:30:45.827,1.560,-0.564,-0.657,0.378
1685475045847,2023-05-30T22:30:45.847,1.580,-0.590,-0.707,0.412
1685475045867,2023-05-30T22:30:45.867,1.600,-0.621,-0.755,0.446
1685475045887,2023-05-30T22:30:45.887,1.620,-0.604,-0.799,0.411
1685475045907,2023-05-30T22:30:45.907,1.640,-0.529,-0.830,0.335
1685475045927,2023-05-30T22:30:45.927,1.660,-0.379,-0.835,0.320
1685475045947,2023-05-30T22:30:45.947,1.680,-0.196,-0.866,0.319
1685475045967,2023-05-30T22:30:45.967,1.700,-0.106,-0.870,0.312
1685475045987,2023-05-30T22:30:45.987,1.720,-0.071,-0.839,0.286
1685475046007,2023-05-30T22:30:46.007,1.740,-0.067,-0.814,0.273
1685475046027,2023-05-30T22:30:46.027,1.760,-0.146,-0.791,0.286
1685475046047,2023-05-30T22:30:46.047,1.780,-0.235,-0.756,0.307
1685475046067,2023-05-30T22:30:46.067,1.800,-0.301,-0.715,0.348
1685475046087,2023-05-30T22:30:46.087,1.820,-0.390,-0.675,0.398
1685475046107,2023-05-30T22:30:46.107,1.840,-0.444,-0.620,0.432
1685475046127,2023-05-30T22:30:46.127,1.860,-0.664,-0.593,0.447
1685475046147,2023-05-30T22:30:46.147,1.880,-0.805,-0.553,0.475
1685475046167,2023-05-30T22:30:46.167,1.900,-0.893,-0.503,0.519
1685475046187,2023-05-30T22:30:46.187,1.920,-1.082,-0.460,0.567
1685475046207,2023-05-30T22:30:46.207,1.940,-1.143,-0.404,0.641
1685475046227,2023-05-30T22:30:46.227,1.960,-1.266,-0.384,0.694
1685475046247,2023-05-30T22:30:46.247,1.980,-1.354,-0.414,0.653
1685475046267,2023-05-30T22:30:46.267,2.000,-1.161,-0.455,0.604
1685475046287,2023-05-30T22:30:46.287,2.020,-0.902,-0.524,0.567
1685475046307,2023-05-30T22:30:46.307,2.040,-0.666,-0.628,0.546
1685475046327,2023-05-30T22:30:46.327,2.060,-0.325,-0.680,0.551
1685475046347,2023-05-30T22:30:46.347,2.080,0.111,-0.754,0.549
1685475046367,2023-05-30T22:30:46.367,2.100,0.424,-0.908,0.493
1685475046387,2023-05-30T22:30:46.387,2.120,0.528,-0.991,0.507
1685475046407,2023-05-30T22:30:46.407,2.140,0.454,-0.978,0.572
1685475046427,2023-05-30T22:30:46.427,2.160,0.231,-0.951,0.587
1685475046447,2023-05-30T22:30:46.447,2.180,0.004,-0.924,0.557
1685475046467,2023-05-30T22:30:46.467,2.200,-0.169,-0.900,0.532
1685475046487,2023-05-30T22:30:46.487,2.220,-0.284,-0.888,0.525
1685475046507,2023-05-30T22:30:46.507,2.240,-0.358,-0.857,0.513
1685475046527,2023-05-30T22:30:46.527,2.260,-0.410,-0.838,0.493
1685475046547,2023-05-30T22:30:46.547,2.280,-0.441,-0.832,0.468
1685475046567,2023-05-30T22:30:46.567,2.300,-0.383,-0.811,0.461
1685475046587,2023-05-30T22:30:46.587,2.320,-0.290,-0.788,0.464
1685475046607,2023-05-30T22:30:46.607,2.340,-0.216,-0.758,0.465
1685475046627,2023-05-30T22:30:46.627,2.360,-0.221,-0.743,0.478
1685475046647,2023-05-30T22:30:46.647,2.380,-0.239,-0.736,0.480
1685475046667,2023-05-30T22:30:46.667,2.400,-0.234,-0.734,0.481
1685475046687,2023-05-30T22:30:46.687,2.420,-0.244,-0.743,0.488
1685475046707,2023-05-30T22:30:46.707,2.440,-0.263,-0.754,0.501
1685475046727,2023-05-30T22:30:46.727,2.460,-0.290,-0.765,0.517
1685475046747,2023-05-30T22:30:46.747,2.480,-0.302,-0.774,0.535
1685475046767,2023-05-30T22:30:46.767,2.500,-0.299,-0.781,0.555
1685475046787,2023-05-30T22:30:46.787,2.520,-0.305,-0.779,0.579
1685475046807,2023-05-30T22:30:46.807,2.540,-0.313,-0.787,0.594
1685475046827,2023-05-30T22:30:46.827,2.560,-0.306,-0.792,0.606
1685475046847,2023-05-30T22:30:46.847,2.580,-0.293,-0.786,0.631
1685475046867,2023-05-30T22:30:46.867,2.600,-0.284,-0.773,0.633
1685475046887,2023-05-30T22:30:46.887,2.620,-0.298,-0.769,0.625
