epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685390382620,2023-05-29T22:59:42.620,0.000,-16.707,1.341,-16.159
1685390382640,2023-05-29T22:59:42.640,0.020,-17.134,2.500,-17.378
1685390382660,2023-05-29T22:59:42.660,0.040,-19.817,9.695,-21.951
1685390382680,2023-05-29T22:59:42.680,0.060,-22.012,13.110,-24.329
1685390382700,2023-05-29T22:59:42.700,0.080,-23.780,8.415,-22.317
1685390382720,2023-05-29T22:59:42.720,0.100,-25.976,7.500,-21.220
1685390382740,2023-05-29T22:59:42.740,0.120,-25.793,11.890,-17.561
1685390382760,2023-05-29T22:59:42.760,0.140,-23.598,13.049,-10.854
1685390382780,2023-05-29T22:59:42.780,0.160,-21.402,12.134,-3.110
1685390382800,2023-05-29T22:59:42.800,0.180,-19.878,12.561,2.439
1685390382820,2023-05-29T22:59:42.820,0.200,-19.756,10.793,7.500
1685390382840,2023-05-29T22:59:42.840,0.220,-17.134,11.707,13.049
1685390382860,2023-05-29T22:59:42.860,0.240,-11.646,15.183,18.049
1685390382880,2023-05-29T22:59:42.880,0.260,-9.146,14.939,23.171
1685390382900,2023-05-29T22:59:42.900,0.280,-8.049,14.207,26.707
1685390382920,2023-05-29T22:59:42.920,0.300,-5.671,16.098,29.146
1685390382940,2023-05-29T22:59:42.940,0.320,-4.390,16.829,30.732
1685390382960,2023-05-29T22:59:42.960,0.340,-4.268,15.488,30.976
1685390382980,2023-05-29T22:59:42.980,0.360,-3.171,15.244,30.610
1685390383000,2023-05-29T22:59:43.000,0.380,-0.976,15.305,30.244
1685390383020,2023-05-29T22:59:43.020,0.400,0.610,13.598,30.061
1685390383040,2023-05-29T22:59:43.040,0.420,3.780,11.951,30.366
1685390383060,2023-05-29T22:59:43.060,0.440,8.354,10.549,30.732
1685390383080,2023-05-29T22:59:43.080,0.460,12.012,8.902,30.732
1685390383100,2023-05-29T22:59:43.100,0.480,14.207,9.756,29.573
1685390383120,2023-05-29T22:59:43.120,0.500,15.732,11.829,27.683
1685390383140,2023-05-29T22:59:43.140,0.520,16.280,15.549,25.244
1685390383160,2023-05-29T22:59:43.160,0.540,16.585,24.756,22.317
1685390383180,2023-05-29T22:59:43.180,0.560,16.341,27.317,19.085
1685390383200,2023-05-29T22:59:43.200,0.580,17.073,21.220,15.976
1685390383220,2023-05-29T22:59:43.220,0.600,17.744,14.878,13.232
1685390383240,2023-05-29T22:59:43.240,0.620,19.268,15.793,10.488
1685390383260,2023-05-29T22:59:43.260,0.640,20.915,22.988,8.902
1685390383280,2023-05-29T22:59:43.280,0.660,22.683,24.512,8.232
1685390383300,2023-05-29T22:59:43.300,0.680,25.061,20.915,6.646
1685390383320,2023-05-29T22:59:43.320,0.700,26.402,17.317,3.049
