epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685390084843,2023-05-29T22:54:44.843,0.000,-12.988,8.232,-2.744
1685390084863,2023-05-29T22:54:44.863,0.020,-13.232,8.415,-2.195
1685390084883,2023-05-29T22:54:44.883,0.040,-12.073,8.841,-2.500
1685390084903,2023-05-29T22:54:44.903,0.060,-11.646,10.183,-3.415
1685390084923,2023-05-29T22:54:44.923,0.080,-10.854,9.451,-3.780
1685390084943,2023-05-29T22:54:44.943,0.100,-9.634,11.037,-3.841
1685390084963,2023-05-29T22:54:44.963,0.120,-9.024,14.024,-3.354
1685390084983,2023-05-29T22:54:44.983,0.140,-8.293,12.866,-2.622
1685390085003,2023-05-29T22:54:45.003,0.160,-7.439,7.439,-1.890
1685390085023,2023-05-29T22:54:45.023,0.180,-6.951,6.159,-0.305
1685390085043,2023-05-29T22:54:45.043,0.200,-6.524,7.012,2.195
1685390085063,2023-05-29T22:54:45.063,0.220,-6.280,5.976,6.768
1685390085083,2023-05-29T22:54:45.083,0.240,-6.280,7.317,11.037
1685390085103,2023-05-29T22:54:45.103,0.260,-6.402,8.659,14.268
1685390085123,2023-05-29T22:54:45.123,0.280,-5.671,8.598,16.829
1685390085143,2023-05-29T22:54:45.143,0.300,-3.720,12.134,18.171
1685390085163,2023-05-29T22:54:45.163,0.320,-1.951,12.805,19.207
1685390085183,2023-05-29T22:54:45.183,0.340,-1.037,7.134,19.329
1685390085203,2023-05-29T22:54:45.203,0.360,0.000,1.768,18.415
1685390085223,2023-05-29T22:54:45.223,0.380,0.976,1.890,18.171
1685390085243,2023-05-29T22:54:45.243,0.400,1.463,2.439,18.049
1685390085263,2023-05-29T22:54:45.263,0.420,2.683,0.183,17.500
1685390085283,2023-05-29T22:54:45.283,0.440,4.329,-1.037,16.585
1685390085303,2023-05-29T22:54:45.303,0.460,6.098,0.183,16.220
1685390085323,2023-05-29T22:54:45.323,0.480,8.293,1.159,17.439
1685390085343,2023-05-29T22:54:45.343,0.500,11.280,0.488,19.207
1685390085363,2023-05-29T22:54:45.363,0.520,13.841,0.427,20.427
1685390085383,2023-05-29T22:54:45.383,0.540,15.427,4.024,20.366
1685390085403,2023-05-29T22:54:45.403,0.560,17.561,7.317,20.488
1685390085423,2023-05-29T22:54:45.423,0.580,19.085,6.098,20.793
1685390085443,2023-05-29T22:54:45.443,0.600,19.451,3.841,19.329
1685390085463,2023-05-29T22:54:45.463,0.620,19.573,3.415,16.646
1685390085483,2023-05-29T22:54:45.483,0.640,19.878,4.085,13.476
1685390085503,2023-05-29T22:54:45.503,0.660,20.122,2.988,11.098
1685390085523,2023-05-29T22:54:45.523,0.680,20.427,-0.427,9.634
1685390085543,2023-05-29T22:54:45.543,0.700,21.707,-1.524,7.866
1685390085563,2023-05-29T22:54:45.563,0.720,22.622,0.671,4.573
1685390085583,2023-05-29T22:54:45.583,0.740,23.293,1.220,1.098
1685390085603,2023-05-29T22:54:45.603,0.760,23.963,0.671,-1.524
1685390085623,2023-05-29T22:54:45.623,0.780,24.634,-0.122,-3.841
1685390085643,2023-05-29T22:54:45.643,0.800,24.390,0.183,-6.768
1685390085663,2023-05-29T22:54:45.663,0.820,24.451,-1.098,-9.451
1685390085683,2023-05-29T22:54:45.683,0.840,26.037,-2.378,-11.768
1685390085703,2023-05-29T22:54:45.703,0.860,26.829,0.305,-14.146
1685390085723,2023-05-29T22:54:45.723,0.880,25.732,-0.671,-16.463
1685390085743,2023-05-29T22:54:45.743,0.900,24.939,-2.195,-18.841
1685390085763,2023-05-29T22:54:45.763,0.920,24.390,2.439,-20.366
1685390085783,2023-05-29T22:54:45.783,0.940,23.598,5.000,-21.402
1685390085803,2023-05-29T22:54:45.803,0.960,22.988,3.720,-22.256
1685390085823,2023-05-29T22:54:45.823,0.980,21.951,3.537,-23.110
1685390085843,2023-05-29T22:54:45.843,1.000,19.939,7.256,-24.268
1685390085863,2023-05-29T22:54:45.863,1.020,17.683,10.671,-24.817
1685390085883,2023-05-29T22:54:45.883,1.040,15.671,11.951,-25.488
1685390085903,2023-05-29T22:54:45.903,1.060,13.232,13.110,-25.976
1685390085923,2023-05-29T22:54:45.923,1.080,10.488,15.976,-26.037
1685390085943,2023-05-29T22:54:45.943,1.100,7.439,19.451,-25.671
1685390085963,2023-05-29T22:54:45.963,1.120,5.122,22.683,-25.183
1685390085983,2023-05-29T22:54:45.983,1.140,2.927,22.134,-24.085
1685390086003,2023-05-29T22:54:46.003,1.160,1.463,21.341,-22.683
1685390086023,2023-05-29T22:54:46.023,1.180,-0.061,23.720,-20.915
1685390086043,2023-05-29T22:54:46.043,1.200,-2.012,24.695,-19.207
1685390086063,2023-05-29T22:54:46.063,1.220,-4.207,22.927,-16.585
1685390086083,2023-05-29T22:54:46.083,1.240,-6.280,21.037,-13.537
1685390086103,2023-05-29T22:54:46.103,1.260,-8.415,20.122,-10.366
1685390086123,2023-05-29T22:54:46.123,1.280,-10.915,20.366,-8.171
1685390086143,2023-05-29T22:54:46.143,1.300,-13.354,18.720,-5.671
1685390086163,2023-05-29T22:54:46.163,1.320,-15.915,13.841,-2.622
1685390086183,2023-05-29T22:54:46.183,1.340,-18.232,8.232,0.793
1685390086203,2023-05-29T22:54:46.203,1.360,-20.366,5.793,4.207
1685390086223,2023-05-29T22:54:46.223,1.380,-21.829,7.439,8.232
1685390086243,2023-05-29T22:54:46.243,1.400,-23.537,11.890,12.622
1685390086263,2023-05-29T22:54:46.263,1.420,-25.549,11.646,16.463
1685390086283,2023-05-29T22:54:46.283,1.440,-26.646,6.402,19.512
1685390086303,2023-05-29T22:54:46.303,1.460,-27.500,2.805,22.378
1685390086323,2023-05-29T22:54:46.323,1.480,-28.720,3.293,24.939
1685390086343,2023-05-29T22:54:46.343,1.500,-30.366,3.963,27.195
1685390086363,2023-05-29T22:54:46.363,1.520,-31.280,3.659,29.268
