epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685200156133,2023-05-27T18:09:16.133,0.000,-1.159,-2.744,1.646
1685200156153,2023-05-27T18:09:16.153,0.020,-0.976,-2.866,1.341
1685200156173,2023-05-27T18:09:16.173,0.040,-0.976,-3.171,1.402
1685200156193,2023-05-27T18:09:16.193,0.060,-0.488,-2.927,1.585
1685200156213,2023-05-27T18:09:16.213,0.080,0.000,-2.500,1.585
1685200156233,2023-05-27T18:09:16.233,0.100,0.305,-2.805,1.707
1685200156253,2023-05-27T18:09:16.253,0.120,0.244,-3.232,2.073
1685200156273,2023-05-27T18:09:16.273,0.140,0.366,-5.183,2.195
1685200156293,2023-05-27T18:09:16.293,0.160,0.915,-5.366,1.768
1685200156313,2023-05-27T18:09:16.313,0.180,2.256,-3.963,1.341
1685200156333,2023-05-27T18:09:16.333,0.200,3.171,-5.854,0.488
1685200156353,2023-05-27T18:09:16.353,0.220,4.390,-9.329,-0.549
1685200156373,2023-05-27T18:09:16.373,0.240,6.098,-12.500,-1.220
1685200156393,2023-05-27T18:09:16.393,0.260,8.354,-16.341,-2.012
1685200156413,2023-05-27T18:09:16.413,0.280,10.976,-22.866,-2.988
1685200156433,2023-05-27T18:09:16.433,0.300,14.329,-28.720,-4.146
1685200156453,2023-05-27T18:09:16.453,0.320,18.598,-34.207,-5.183
1685200156473,2023-05-27T18:09:16.473,0.340,22.439,-39.146,-6.159
1685200156493,2023-05-27T18:09:16.493,0.360,26.037,-32.622,-7.439
1685200156513,2023-05-27T18:09:16.513,0.380,29.573,-16.768,-7.805
1685200156533,2023-05-27T18:09:16.533,0.400,31.159,-4.268,-7.988
1685200156553,2023-05-27T18:09:16.553,0.420,30.366,4.329,-8.293
1685200156573,2023-05-27T18:09:16.573,0.440,27.683,4.817,-9.390
1685200156593,2023-05-27T18:09:16.593,0.460,22.378,-2.561,-12.561
1685200156613,2023-05-27T18:09:16.613,0.480,16.463,-5.732,-15.000
1685200156633,2023-05-27T18:09:16.633,0.500,10.244,-4.146,-16.890
1685200156653,2023-05-27T18:09:16.653,0.520,5.427,1.768,-18.902
1685200156673,2023-05-27T18:09:16.673,0.540,2.622,12.988,-20.976
1685200156693,2023-05-27T18:09:16.693,0.560,1.037,31.463,-21.829
1685200156713,2023-05-27T18:09:16.713,0.580,-3.415,41.707,-21.037
1685200156733,2023-05-27T18:09:16.733,0.600,-12.561,31.402,-20.549
1685200156753,2023-05-27T18:09:16.753,0.620,-21.159,17.561,-19.390
1685200156773,2023-05-27T18:09:16.773,0.640,-26.829,9.512,-15.122
1685200156793,2023-05-27T18:09:16.793,0.660,-30.671,3.963,-10.427
1685200156813,2023-05-27T18:09:16.813,0.680,-29.695,10.793,-4.634
1685200156833,2023-05-27T18:09:16.833,0.700,-22.805,22.439,1.768
1685200156853,2023-05-27T18:09:16.853,0.720,-17.988,20.244,6.585
1685200156873,2023-05-27T18:09:16.873,0.740,-15.061,11.159,11.646
1685200156893,2023-05-27T18:09:16.893,0.760,-9.878,7.561,17.134
1685200156913,2023-05-27T18:09:16.913,0.780,-2.012,11.159,21.646
1685200156933,2023-05-27T18:09:16.933,0.800,6.646,15.732,23.902
1685200156953,2023-05-27T18:09:16.953,0.820,13.110,16.159,26.707
1685200156973,2023-05-27T18:09:16.973,0.840,17.866,14.756,30.000
1685200156993,2023-05-27T18:09:16.993,0.860,20.793,11.402,31.524
1685200157013,2023-05-27T18:09:17.013,0.880,22.012,10.610,32.012
1685200157033,2023-05-27T18:09:17.033,0.900,21.646,13.841,33.963
1685200157053,2023-05-27T18:09:17.053,0.920,19.634,15.244,36.524
1685200157073,2023-05-27T18:09:17.073,0.940,16.159,17.927,38.476
1685200157093,2023-05-27T18:09:17.093,0.960,11.646,16.524,39.207
1685200157113,2023-05-27T18:09:17.113,0.980,9.207,17.805,39.085
1685200157133,2023-05-27T18:09:17.133,1.000,8.293,24.207,38.171
1685200157153,2023-05-27T18:09:17.153,1.020,6.463,28.537,37.561
1685200157173,2023-05-27T18:09:17.173,1.040,4.024,26.098,36.341
1685200157193,2023-05-27T18:09:17.193,1.060,-0.427,16.646,33.720
1685200157213,2023-05-27T18:09:17.213,1.080,-2.683,12.744,30.122
1685200157233,2023-05-27T18:09:17.233,1.100,-3.780,16.768,26.402
1685200157253,2023-05-27T18:09:17.253,1.120,-5.183,19.878,23.110
1685200157273,2023-05-27T18:09:17.273,1.140,-6.707,18.720,19.146
1685200157293,2023-05-27T18:09:17.293,1.160,-8.902,15.061,14.573
1685200157313,2023-05-27T18:09:17.313,1.180,-10.427,13.963,10.183
1685200157333,2023-05-27T18:09:17.333,1.200,-11.341,15.122,5.488
1685200157353,2023-05-27T18:09:17.353,1.220,-12.439,20.061,0.549
1685200157373,2023-05-27T18:09:17.373,1.240,-13.049,25.122,-4.695
1685200157393,2023-05-27T18:09:17.393,1.260,-14.329,30.305,-11.037
1685200157413,2023-05-27T18:09:17.413,1.280,-16.890,37.744,-17.622
1685200157433,2023-05-27T18:09:17.433,1.300,-21.890,43.537,-23.537
1685200157453,2023-05-27T18:09:17.453,1.320,-28.598,43.232,-28.841
1685200157473,2023-05-27T18:09:17.473,1.340,-37.866,30.671,-32.561
1685200157493,2023-05-27T18:09:17.493,1.360,-46.098,18.171,-32.866
1685200157513,2023-05-27T18:09:17.513,1.380,-48.537,12.439,-31.280
1685200157533,2023-05-27T18:09:17.533,1.400,-47.500,9.878,-28.293
1685200157553,2023-05-27T18:09:17.553,1.420,-43.476,9.268,-21.524
1685200157573,2023-05-27T18:09:17.573,1.440,-39.024,9.695,-15.854
1685200157593,2023-05-27T18:09:17.593,1.460,-29.695,21.585,-12.012
1685200157613,2023-05-27T18:09:17.613,1.480,-19.573,27.012,-7.134
1685200157633,2023-05-27T18:09:17.633,1.500,-12.195,24.085,-1.829
1685200157653,2023-05-27T18:09:17.653,1.520,-7.744,15.610,1.707
1685200157673,2023-05-27T18:09:17.673,1.540,-5.610,4.878,3.354
1685200157693,2023-05-27T18:09:17.693,1.560,-3.354,-0.366,3.659
