epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685387724397,2023-05-29T22:15:24.397,0.000,1.646,1.585,-2.988
1685387724417,2023-05-29T22:15:24.417,0.020,1.768,1.037,-3.049
1685387724437,2023-05-29T22:15:24.437,0.040,2.256,0.610,-2.988
1685387724457,2023-05-29T22:15:24.457,0.060,1.951,2.195,-3.293
1685387724477,2023-05-29T22:15:24.477,0.080,1.402,3.598,-4.146
1685387724497,2023-05-29T22:15:24.497,0.100,0.732,2.500,-4.329
1685387724517,2023-05-29T22:15:24.517,0.120,-0.366,0.305,-3.902
1685387724537,2023-05-29T22:15:24.537,0.140,-1.951,-1.037,-4.329
1685387724557,2023-05-29T22:15:24.557,0.160,-3.293,1.402,-4.878
1685387724577,2023-05-29T22:15:24.577,0.180,-4.817,3.110,-4.512
1685387724597,2023-05-29T22:15:24.597,0.200,-6.220,1.585,-3.720
1685387724617,2023-05-29T22:15:24.617,0.220,-6.890,1.951,-3.598
1685387724637,2023-05-29T22:15:24.637,0.240,-7.195,1.890,-3.293
1685387724657,2023-05-29T22:15:24.657,0.260,-8.415,2.439,-3.415
1685387724677,2023-05-29T22:15:24.677,0.280,-11.585,5.854,-5.122
1685387724697,2023-05-29T22:15:24.697,0.300,-13.963,14.329,-6.159
1685387724717,2023-05-29T22:15:24.717,0.320,-14.817,17.500,-6.037
1685387724737,2023-05-29T22:15:24.737,0.340,-12.866,8.110,-5.244
1685387724757,2023-05-29T22:15:24.757,0.360,-11.220,7.134,-5.061
1685387724777,2023-05-29T22:15:24.777,0.380,-12.317,11.280,-4.329
1685387724797,2023-05-29T22:15:24.797,0.400,-13.537,8.659,-2.561
1685387724817,2023-05-29T22:15:24.817,0.420,-15.244,3.963,0.976
1685387724837,2023-05-29T22:15:24.837,0.440,-16.341,3.415,5.183
1685387724857,2023-05-29T22:15:24.857,0.460,-15.793,3.110,9.329
1685387724877,2023-05-29T22:15:24.877,0.480,-14.329,2.378,14.085
1685387724897,2023-05-29T22:15:24.897,0.500,-14.390,2.134,18.598
1685387724917,2023-05-29T22:15:24.917,0.520,-13.841,2.439,22.561
1685387724937,2023-05-29T22:15:24.937,0.540,-10.671,-0.549,26.402
1685387724957,2023-05-29T22:15:24.957,0.560,-5.427,-3.354,29.817
1685387724977,2023-05-29T22:15:24.977,0.580,1.098,-2.683,32.988
1685387724997,2023-05-29T22:15:24.997,0.600,8.110,-2.073,36.402
1685387725017,2023-05-29T22:15:25.017,0.620,15.854,-3.415,39.085
1685387725037,2023-05-29T22:15:25.037,0.640,22.195,-2.378,39.329
1685387725057,2023-05-29T22:15:25.057,0.660,26.402,2.927,38.110
1685387725077,2023-05-29T22:15:25.077,0.680,30.915,5.854,35.854
1685387725097,2023-05-29T22:15:25.097,0.700,36.829,4.878,31.890
1685387725117,2023-05-29T22:15:25.117,0.720,41.585,0.732,25.854
1685387725137,2023-05-29T22:15:25.137,0.740,44.451,-5.183,19.085
1685387725157,2023-05-29T22:15:25.157,0.760,47.134,-6.829,12.805
1685387725177,2023-05-29T22:15:25.177,0.780,48.780,-4.634,6.098
1685387725197,2023-05-29T22:15:25.197,0.800,49.390,-0.183,-1.159
1685387725217,2023-05-29T22:15:25.217,0.820,49.085,3.659,-10.061
1685387725237,2023-05-29T22:15:25.237,0.840,47.195,1.585,-20.122
1685387725257,2023-05-29T22:15:25.257,0.860,43.963,-0.061,-29.634
1685387725277,2023-05-29T22:15:25.277,0.880,40.244,1.707,-37.866
1685387725297,2023-05-29T22:15:25.297,0.900,36.341,7.012,-43.659
1685387725317,2023-05-29T22:15:25.317,0.920,30.854,13.780,-47.134
