epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685195971830,2023-05-27T16:59:31.830,0.000,0.210,-0.921,0.323
1685195971850,2023-05-27T16:59:31.850,0.020,0.207,-0.930,0.327
1685195971870,2023-05-27T16:59:31.870,0.040,0.212,-0.932,0.326
1685195971890,2023-05-27T16:59:31.890,0.060,0.204,-0.961,0.300
1685195971910,2023-05-27T16:59:31.910,0.080,0.212,-0.975,0.300
1685195971930,2023-05-27T16:59:31.930,0.100,0.246,-0.969,0.321
1685195971950,2023-05-27T16:59:31.950,0.120,0.241,-0.953,0.326
1685195971970,2023-05-27T16:59:31.970,0.140,0.217,-0.947,0.305
1685195971990,2023-05-27T16:59:31.990,0.160,0.195,-0.942,0.295
1685195972010,2023-05-27T16:59:32.010,0.180,0.203,-0.927,0.313
1685195972030,2023-05-27T16:59:32.030,0.200,0.197,-0.906,0.337
1685195972050,2023-05-27T16:59:32.050,0.220,0.177,-0.891,0.346
1685195972070,2023-05-27T16:59:32.070,0.240,0.173,-0.871,0.372
1685195972090,2023-05-27T16:59:32.090,0.260,0.177,-0.840,0.413
1685195972110,2023-05-27T16:59:32.110,0.280,0.158,-0.823,0.419
1685195972130,2023-05-27T16:59:32.130,0.300,0.145,-0.798,0.411
1685195972150,2023-05-27T16:59:32.150,0.320,0.120,-0.769,0.436
1685195972170,2023-05-27T16:59:32.170,0.340,0.085,-0.730,0.465
1685195972190,2023-05-27T16:59:32.190,0.360,0.101,-0.703,0.475
1685195972210,2023-05-27T16:59:32.210,0.380,0.099,-0.679,0.475
1685195972230,2023-05-27T16:59:32.230,0.400,0.112,-0.648,0.456
1685195972250,2023-05-27T16:59:32.250,0.420,0.152,-0.635,0.463
1685195972270,2023-05-27T16:59:32.270,0.440,0.137,-0.583,0.574
1685195972290,2023-05-27T16:59:32.290,0.460,0.135,-0.562,0.653
1685195972310,2023-05-27T16:59:32.310,0.480,0.223,-0.649,0.625
1685195972330,2023-05-27T16:59:32.330,0.500,0.260,-0.724,0.644
1685195972350,2023-05-27T16:59:32.350,0.520,0.069,-0.691,0.763
1685195972370,2023-05-27T16:59:32.370,0.540,0.038,-0.728,0.808
1685195972390,2023-05-27T16:59:32.390,0.560,0.186,-0.832,0.777
1685195972410,2023-05-27T16:59:32.410,0.580,0.203,-0.937,0.695
1685195972430,2023-05-27T16:59:32.430,0.600,0.121,-0.978,0.624
1685195972450,2023-05-27T16:59:32.450,0.620,0.141,-1.021,0.596
1685195972470,2023-05-27T16:59:32.470,0.640,0.221,-1.071,0.586
1685195972490,2023-05-27T16:59:32.490,0.660,0.311,-1.137,0.537
1685195972510,2023-05-27T16:59:32.510,0.680,0.359,-1.207,0.454
1685195972530,2023-05-27T16:59:32.530,0.700,0.368,-1.204,0.412
1685195972550,2023-05-27T16:59:32.550,0.720,0.318,-1.150,0.453
1685195972570,2023-05-27T16:59:32.570,0.740,0.277,-1.081,0.475
1685195972590,2023-05-27T16:59:32.590,0.760,0.275,-1.062,0.413
1685195972610,2023-05-27T16:59:32.610,0.780,0.268,-1.044,0.362
1685195972630,2023-05-27T16:59:32.630,0.800,0.205,-0.972,0.373
1685195972650,2023-05-27T16:59:32.650,0.820,0.183,-0.911,0.406
1685195972670,2023-05-27T16:59:32.670,0.840,0.160,-0.855,0.417
1685195972690,2023-05-27T16:59:32.690,0.860,0.098,-0.769,0.416
1685195972710,2023-05-27T16:59:32.710,0.880,0.050,-0.683,0.439
1685195972730,2023-05-27T16:59:32.730,0.900,0.015,-0.605,0.480
1685195972750,2023-05-27T16:59:32.750,0.920,0.002,-0.592,0.532
1685195972770,2023-05-27T16:59:32.770,0.940,0.091,-0.603,0.524
1685195972790,2023-05-27T16:59:32.790,0.960,0.241,-0.606,0.482
1685195972810,2023-05-27T16:59:32.810,0.980,0.115,-0.563,0.500
1685195972830,2023-05-27T16:59:32.830,1.000,-0.285,-0.508,0.592
1685195972850,2023-05-27T16:59:32.850,1.020,-0.392,-0.570,0.751
1685195972870,2023-05-27T16:59:32.870,1.040,-0.302,-0.737,0.875
