epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685388684536,2023-05-29T22:31:24.536,0.000,-0.259,-0.727,0.742
1685388684556,2023-05-29T22:31:24.556,0.020,-0.283,-0.765,0.785
1685388684576,2023-05-29T22:31:24.576,0.040,-0.297,-0.807,0.830
1685388684596,2023-05-29T22:31:24.596,0.060,-0.314,-0.848,0.853
1685388684616,2023-05-29T22:31:24.616,0.080,-0.315,-0.858,0.827
1685388684636,2023-05-29T22:31:24.636,0.100,-0.287,-0.836,0.773
1685388684656,2023-05-29T22:31:24.656,0.120,-0.215,-0.813,0.697
1685388684676,2023-05-29T22:31:24.676,0.140,-0.152,-0.793,0.614
1685388684696,2023-05-29T22:31:24.696,0.160,-0.097,-0.772,0.558
1685388684716,2023-05-29T22:31:24.716,0.180,-0.069,-0.732,0.524
1685388684736,2023-05-29T22:31:24.736,0.200,-0.078,-0.721,0.477
1685388684756,2023-05-29T22:31:24.756,0.220,-0.083,-0.703,0.443
1685388684776,2023-05-29T22:31:24.776,0.240,-0.085,-0.692,0.409
1685388684796,2023-05-29T22:31:24.796,0.260,-0.117,-0.700,0.382
1685388684816,2023-05-29T22:31:24.816,0.280,-0.146,-0.708,0.376
1685388684836,2023-05-29T22:31:24.836,0.300,-0.187,-0.739,0.376
1685388684856,2023-05-29T22:31:24.856,0.320,-0.171,-0.771,0.386
1685388684876,2023-05-29T22:31:24.876,0.340,-0.156,-0.790,0.388
1685388684896,2023-05-29T22:31:24.896,0.360,-0.209,-0.804,0.388
1685388684916,2023-05-29T22:31:24.916,0.380,-0.209,-0.797,0.415
1685388684936,2023-05-29T22:31:24.936,0.400,-0.207,-0.780,0.431
1685388684956,2023-05-29T22:31:24.956,0.420,-0.192,-0.767,0.444
1685388684976,2023-05-29T22:31:24.976,0.440,-0.170,-0.741,0.431
1685388684996,2023-05-29T22:31:24.996,0.460,-0.177,-0.723,0.414
1685388685016,2023-05-29T22:31:25.016,0.480,-0.200,-0.706,0.422
1685388685036,2023-05-29T22:31:25.036,0.500,-0.245,-0.697,0.414
1685388685056,2023-05-29T22:31:25.056,0.520,-0.292,-0.684,0.406
1685388685076,2023-05-29T22:31:25.076,0.540,-0.326,-0.673,0.426
1685388685096,2023-05-29T22:31:25.096,0.560,-0.364,-0.663,0.450
1685388685116,2023-05-29T22:31:25.116,0.580,-0.390,-0.651,0.464
1685388685136,2023-05-29T22:31:25.136,0.600,-0.432,-0.636,0.479
1685388685156,2023-05-29T22:31:25.156,0.620,-0.476,-0.629,0.502
1685388685176,2023-05-29T22:31:25.176,0.640,-0.489,-0.627,0.508
1685388685196,2023-05-29T22:31:25.196,0.660,-0.507,-0.624,0.513
1685388685216,2023-05-29T22:31:25.216,0.680,-0.527,-0.649,0.537
1685388685236,2023-05-29T22:31:25.236,0.700,-0.569,-0.672,0.547
1685388685256,2023-05-29T22:31:25.256,0.720,-0.601,-0.673,0.563
1685388685276,2023-05-29T22:31:25.276,0.740,-0.609,-0.680,0.571
