epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685387499409,2023-05-29T22:11:39.409,0.000,-0.171,-0.825,0.598
1685387499429,2023-05-29T22:11:39.429,0.020,-0.176,-0.844,0.597
1685387499449,2023-05-29T22:11:39.449,0.040,-0.185,-0.864,0.578
1685387499469,2023-05-29T22:11:39.469,0.060,-0.181,-0.886,0.567
1685387499489,2023-05-29T22:11:39.489,0.080,-0.172,-0.893,0.566
1685387499509,2023-05-29T22:11:39.509,0.100,-0.188,-0.863,0.553
1685387499529,2023-05-29T22:11:39.529,0.120,-0.178,-0.843,0.541
1685387499549,2023-05-29T22:11:39.549,0.140,-0.126,-0.849,0.519
1685387499569,2023-05-29T22:11:39.569,0.160,-0.183,-0.833,0.493
1685387499589,2023-05-29T22:11:39.589,0.180,-0.223,-0.823,0.466
1685387499609,2023-05-29T22:11:39.609,0.200,-0.212,-0.813,0.445
1685387499629,2023-05-29T22:11:39.629,0.220,-0.196,-0.815,0.435
1685387499649,2023-05-29T22:11:39.649,0.240,-0.165,-0.814,0.424
1685387499669,2023-05-29T22:11:39.669,0.260,-0.180,-0.802,0.423
1685387499689,2023-05-29T22:11:39.689,0.280,-0.197,-0.777,0.416
1685387499709,2023-05-29T22:11:39.709,0.300,-0.176,-0.756,0.408
1685387499729,2023-05-29T22:11:39.729,0.320,-0.175,-0.746,0.410
1685387499749,2023-05-29T22:11:39.749,0.340,-0.180,-0.745,0.408
1685387499769,2023-05-29T22:11:39.769,0.360,-0.184,-0.744,0.412
1685387499789,2023-05-29T22:11:39.789,0.380,-0.189,-0.730,0.410
1685387499809,2023-05-29T22:11:39.809,0.400,-0.206,-0.717,0.401
1685387499829,2023-05-29T22:11:39.829,0.420,-0.235,-0.718,0.407
1685387499849,2023-05-29T22:11:39.849,0.440,-0.268,-0.712,0.411
1685387499869,2023-05-29T22:11:39.869,0.460,-0.319,-0.706,0.411
1685387499889,2023-05-29T22:11:39.889,0.480,-0.344,-0.698,0.417
1685387499909,2023-05-29T22:11:39.909,0.500,-0.375,-0.687,0.425
1685387499929,2023-05-29T22:11:39.929,0.520,-0.431,-0.666,0.433
1685387499949,2023-05-29T22:11:39.949,0.540,-0.471,-0.651,0.437
1685387499969,2023-05-29T22:11:39.969,0.560,-0.509,-0.650,0.441
1685387499989,2023-05-29T22:11:39.989,0.580,-0.538,-0.648,0.443
1685387500009,2023-05-29T22:11:40.009,0.600,-0.545,-0.664,0.463
1685387500029,2023-05-29T22:11:40.029,0.620,-0.538,-0.667,0.487
1685387500049,2023-05-29T22:11:40.049,0.640,-0.560,-0.663,0.512
1685387500069,2023-05-29T22:11:40.069,0.660,-0.582,-0.669,0.542
1685387500089,2023-05-29T22:11:40.089,0.680,-0.588,-0.672,0.576
1685387500109,2023-05-29T22:11:40.109,0.700,-0.588,-0.684,0.615
1685387500129,2023-05-29T22:11:40.129,0.720,-0.561,-0.729,0.662
1685387500149,2023-05-29T22:11:40.149,0.740,-0.546,-0.764,0.712
1685387500169,2023-05-29T22:11:40.169,0.760,-0.515,-0.785,0.768
1685387500189,2023-05-29T22:11:40.189,0.780,-0.486,-0.821,0.815
1685387500209,2023-05-29T22:11:40.209,0.800,-0.436,-0.863,0.844
1685387500229,2023-05-29T22:11:40.229,0.820,-0.391,-0.904,0.860
1685387500249,2023-05-29T22:11:40.249,0.840,-0.351,-0.937,0.889
1685387500269,2023-05-29T22:11:40.269,0.860,-0.266,-0.938,0.902
1685387500289,2023-05-29T22:11:40.289,0.880,-0.193,-0.927,0.866
1685387500309,2023-05-29T22:11:40.309,0.900,-0.150,-0.920,0.821
1685387500329,2023-05-29T22:11:40.329,0.920,-0.093,-0.910,0.789
1685387500349,2023-05-29T22:11:40.349,0.940,-0.056,-0.882,0.757
1685387500369,2023-05-29T22:11:40.369,0.960,-0.064,-0.854,0.711
1685387500389,2023-05-29T22:11:40.389,0.980,-0.073,-0.822,0.650
1685387500409,2023-05-29T22:11:40.409,1.000,-0.064,-0.780,0.575
1685387500429,2023-05-29T22:11:40.429,1.020,-0.084,-0.744,0.508
1685387500449,2023-05-29T22:11:40.449,1.040,-0.103,-0.710,0.448
1685387500469,2023-05-29T22:11:40.469,1.060,-0.105,-0.687,0.381
1685387500489,2023-05-29T22:11:40.489,1.080,-0.113,-0.667,0.322
1685387500509,2023-05-29T22:11:40.509,1.100,-0.154,-0.657,0.285
1685387500529,2023-05-29T22:11:40.529,1.120,-0.235,-0.652,0.259
1685387500549,2023-05-29T22:11:40.549,1.140,-0.297,-0.652,0.268
1685387500569,2023-05-29T22:11:40.569,1.160,-0.359,-0.643,0.283
1685387500589,2023-05-29T22:11:40.589,1.180,-0.458,-0.631,0.301
1685387500609,2023-05-29T22:11:40.609,1.200,-0.556,-0.635,0.333
1685387500629,2023-05-29T22:11:40.629,1.220,-0.631,-0.661,0.372
1685387500649,2023-05-29T22:11:40.649,1.240,-0.723,-0.727,0.392
