epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685388739233,2023-05-29T22:32:19.233,0.000,-0.255,-0.776,0.541
1685388739253,2023-05-29T22:32:19.253,0.020,-0.243,-0.751,0.514
1685388739273,2023-05-29T22:32:19.273,0.040,-0.173,-0.730,0.515
1685388739293,2023-05-29T22:32:19.293,0.060,-0.188,-0.758,0.545
1685388739313,2023-05-29T22:32:19.313,0.080,-0.191,-0.801,0.561
1685388739333,2023-05-29T22:32:19.333,0.100,-0.188,-0.796,0.526
1685388739353,2023-05-29T22:32:19.353,0.120,-0.275,-0.813,0.502
1685388739373,2023-05-29T22:32:19.373,0.140,-0.269,-0.820,0.515
1685388739393,2023-05-29T22:32:19.393,0.160,-0.236,-0.824,0.530
1685388739413,2023-05-29T22:32:19.413,0.180,-0.253,-0.833,0.502
1685388739433,2023-05-29T22:32:19.433,0.200,-0.237,-0.813,0.475
1685388739453,2023-05-29T22:32:19.453,0.220,-0.174,-0.813,0.483
1685388739473,2023-05-29T22:32:19.473,0.240,-0.164,-0.804,0.500
1685388739493,2023-05-29T22:32:19.493,0.260,-0.187,-0.792,0.494
1685388739513,2023-05-29T22:32:19.513,0.280,-0.241,-0.778,0.473
1685388739533,2023-05-29T22:32:19.533,0.300,-0.242,-0.774,0.454
1685388739553,2023-05-29T22:32:19.553,0.320,-0.256,-0.755,0.437
1685388739573,2023-05-29T22:32:19.573,0.340,-0.250,-0.738,0.425
1685388739593,2023-05-29T22:32:19.593,0.360,-0.302,-0.719,0.415
1685388739613,2023-05-29T22:32:19.613,0.380,-0.336,-0.713,0.429
1685388739633,2023-05-29T22:32:19.633,0.400,-0.337,-0.715,0.446
1685388739653,2023-05-29T22:32:19.653,0.420,-0.355,-0.693,0.454
1685388739673,2023-05-29T22:32:19.673,0.440,-0.374,-0.673,0.445
1685388739693,2023-05-29T22:32:19.693,0.460,-0.374,-0.665,0.445
1685388739713,2023-05-29T22:32:19.713,0.480,-0.381,-0.661,0.474
1685388739733,2023-05-29T22:32:19.733,0.500,-0.412,-0.663,0.491
1685388739753,2023-05-29T22:32:19.753,0.520,-0.461,-0.659,0.488
1685388739773,2023-05-29T22:32:19.773,0.540,-0.460,-0.681,0.487
1685388739793,2023-05-29T22:32:19.793,0.560,-0.451,-0.693,0.502
1685388739813,2023-05-29T22:32:19.813,0.580,-0.450,-0.688,0.515
1685388739833,2023-05-29T22:32:19.833,0.600,-0.475,-0.686,0.536
1685388739853,2023-05-29T22:32:19.853,0.620,-0.499,-0.703,0.568
1685388739873,2023-05-29T22:32:19.873,0.640,-0.536,-0.712,0.582
1685388739893,2023-05-29T22:32:19.893,0.660,-0.523,-0.720,0.611
1685388739913,2023-05-29T22:32:19.913,0.680,-0.536,-0.737,0.650
1685388739933,2023-05-29T22:32:19.933,0.700,-0.551,-0.740,0.670
1685388739953,2023-05-29T22:32:19.953,0.720,-0.528,-0.746,0.683
1685388739973,2023-05-29T22:32:19.973,0.740,-0.507,-0.750,0.683
1685388739993,2023-05-29T22:32:19.993,0.760,-0.485,-0.746,0.681
1685388740013,2023-05-29T22:32:20.013,0.780,-0.439,-0.749,0.692
1685388740033,2023-05-29T22:32:20.033,0.800,-0.394,-0.764,0.697
1685388740053,2023-05-29T22:32:20.053,0.820,-0.372,-0.785,0.683
1685388740073,2023-05-29T22:32:20.073,0.840,-0.354,-0.811,0.674
1685388740093,2023-05-29T22:32:20.093,0.860,-0.324,-0.825,0.677
1685388740113,2023-05-29T22:32:20.113,0.880,-0.307,-0.851,0.679
1685388740133,2023-05-29T22:32:20.133,0.900,-0.314,-0.868,0.685
1685388740153,2023-05-29T22:32:20.153,0.920,-0.306,-0.877,0.693
1685388740173,2023-05-29T22:32:20.173,0.940,-0.299,-0.881,0.693
1685388740193,2023-05-29T22:32:20.193,0.960,-0.274,-0.863,0.679
1685388740213,2023-05-29T22:32:20.213,0.980,-0.257,-0.845,0.651
1685388740233,2023-05-29T22:32:20.233,1.000,-0.239,-0.835,0.629
1685388740253,2023-05-29T22:32:20.253,1.020,-0.221,-0.815,0.605
1685388740273,2023-05-29T22:32:20.273,1.040,-0.213,-0.798,0.580
1685388740293,2023-05-29T22:32:20.293,1.060,-0.224,-0.803,0.563
1685388740313,2023-05-29T22:32:20.313,1.080,-0.243,-0.797,0.545
1685388740333,2023-05-29T22:32:20.333,1.100,-0.257,-0.785,0.518
1685388740353,2023-05-29T22:32:20.353,1.120,-0.263,-0.781,0.499
1685388740373,2023-05-29T22:32:20.373,1.140,-0.261,-0.765,0.465
1685388740393,2023-05-29T22:32:20.393,1.160,-0.263,-0.750,0.443
1685388740413,2023-05-29T22:32:20.413,1.180,-0.254,-0.745,0.424
1685388740433,2023-05-29T22:32:20.433,1.200,-0.247,-0.731,0.388
1685388740453,2023-05-29T22:32:20.453,1.220,-0.275,-0.731,0.351
1685388740473,2023-05-29T22:32:20.473,1.240,-0.278,-0.735,0.327
1685388740493,2023-05-29T22:32:20.493,1.260,-0.292,-0.732,0.316
1685388740513,2023-05-29T22:32:20.513,1.280,-0.335,-0.717,0.312
1685388740533,2023-05-29T22:32:20.533,1.300,-0.354,-0.714,0.310
1685388740553,2023-05-29T22:32:20.553,1.320,-0.391,-0.713,0.312
1685388740573,2023-05-29T22:32:20.573,1.340,-0.429,-0.685,0.314
1685388740593,2023-05-29T22:32:20.593,1.360,-0.472,-0.664,0.306
1685388740613,2023-05-29T22:32:20.613,1.380,-0.532,-0.662,0.313
1685388740633,2023-05-29T22:32:20.633,1.400,-0.586,-0.655,0.307
1685388740653,2023-05-29T22:32:20.653,1.420,-0.630,-0.656,0.303
1685388740673,2023-05-29T22:32:20.673,1.440,-0.667,-0.664,0.315
