epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685374610688,2023-05-29T18:36:50.688,0.000,0.096,-0.857,0.529
1685374610708,2023-05-29T18:36:50.708,0.020,0.114,-0.877,0.530
1685374610728,2023-05-29T18:36:50.728,0.040,0.097,-0.880,0.525
1685374610748,2023-05-29T18:36:50.748,0.060,0.091,-0.888,0.518
1685374610768,2023-05-29T18:36:50.768,0.080,0.112,-0.889,0.516
1685374610788,2023-05-29T18:36:50.788,0.100,0.071,-0.875,0.524
1685374610808,2023-05-29T18:36:50.808,0.120,0.032,-0.859,0.531
1685374610828,2023-05-29T18:36:50.828,0.140,0.014,-0.853,0.521
1685374610848,2023-05-29T18:36:50.848,0.160,0.021,-0.837,0.517
1685374610868,2023-05-29T18:36:50.868,0.180,0.020,-0.815,0.517
1685374610888,2023-05-29T18:36:50.888,0.200,0.043,-0.799,0.520
1685374610908,2023-05-29T18:36:50.908,0.220,0.036,-0.780,0.522
1685374610928,2023-05-29T18:36:50.928,0.240,0.003,-0.759,0.511
1685374610948,2023-05-29T18:36:50.948,0.260,-0.004,-0.742,0.488
1685374610968,2023-05-29T18:36:50.968,0.280,0.015,-0.723,0.468
1685374610988,2023-05-29T18:36:50.988,0.300,0.003,-0.699,0.454
1685374611008,2023-05-29T18:36:51.008,0.320,-0.032,-0.674,0.461
1685374611028,2023-05-29T18:36:51.028,0.340,-0.052,-0.659,0.483
1685374611048,2023-05-29T18:36:51.048,0.360,-0.020,-0.658,0.488
1685374611068,2023-05-29T18:36:51.068,0.380,-0.026,-0.651,0.506
1685374611088,2023-05-29T18:36:51.088,0.400,-0.090,-0.624,0.544
1685374611108,2023-05-29T18:36:51.108,0.420,-0.123,-0.610,0.563
1685374611128,2023-05-29T18:36:51.128,0.440,-0.171,-0.628,0.605
1685374611148,2023-05-29T18:36:51.148,0.460,-0.201,-0.648,0.628
1685374611168,2023-05-29T18:36:51.168,0.480,-0.210,-0.666,0.644
1685374611188,2023-05-29T18:36:51.188,0.500,-0.248,-0.677,0.701
1685374611208,2023-05-29T18:36:51.208,0.520,-0.294,-0.690,0.758
1685374611228,2023-05-29T18:36:51.228,0.540,-0.311,-0.706,0.765
1685374611248,2023-05-29T18:36:51.248,0.560,-0.310,-0.707,0.767
1685374611268,2023-05-29T18:36:51.268,0.580,-0.310,-0.715,0.767
1685374611288,2023-05-29T18:36:51.288,0.600,-0.339,-0.732,0.782
1685374611308,2023-05-29T18:36:51.308,0.620,-0.362,-0.770,0.802
1685374611328,2023-05-29T18:36:51.328,0.640,-0.338,-0.791,0.807
1685374611348,2023-05-29T18:36:51.348,0.660,-0.329,-0.826,0.800
1685374611368,2023-05-29T18:36:51.368,0.680,-0.304,-0.869,0.801
1685374611388,2023-05-29T18:36:51.388,0.700,-0.256,-0.891,0.805
1685374611408,2023-05-29T18:36:51.408,0.720,-0.155,-0.906,0.803
1685374611428,2023-05-29T18:36:51.428,0.740,-0.064,-0.946,0.775
1685374611448,2023-05-29T18:36:51.448,0.760,-0.009,-0.972,0.736
1685374611468,2023-05-29T18:36:51.468,0.780,0.021,-0.962,0.703
1685374611488,2023-05-29T18:36:51.488,0.800,0.050,-0.954,0.693
1685374611508,2023-05-29T18:36:51.508,0.820,0.108,-0.959,0.671
1685374611528,2023-05-29T18:36:51.528,0.840,0.165,-0.950,0.632
1685374611548,2023-05-29T18:36:51.548,0.860,0.164,-0.901,0.596
1685374611568,2023-05-29T18:36:51.568,0.880,0.125,-0.854,0.555
1685374611588,2023-05-29T18:36:51.588,0.900,0.081,-0.791,0.548
1685374611608,2023-05-29T18:36:51.608,0.920,0.034,-0.741,0.535
1685374611628,2023-05-29T18:36:51.628,0.940,0.025,-0.696,0.534
1685374611648,2023-05-29T18:36:51.648,0.960,-0.026,-0.642,0.524
1685374611668,2023-05-29T18:36:51.668,0.980,-0.081,-0.569,0.518
1685374611688,2023-05-29T18:36:51.688,1.000,-0.125,-0.503,0.512
1685374611708,2023-05-29T18:36:51.708,1.020,-0.136,-0.479,0.479
1685374611728,2023-05-29T18:36:51.728,1.040,-0.082,-0.489,0.427
1685374611748,2023-05-29T18:36:51.748,1.060,-0.194,-0.485,0.410
1685374611768,2023-05-29T18:36:51.768,1.080,-0.374,-0.524,0.448
1685374611788,2023-05-29T18:36:51.788,1.100,-0.503,-0.601,0.522
1685374611808,2023-05-29T18:36:51.808,1.120,-0.531,-0.666,0.552
1685374611828,2023-05-29T18:36:51.828,1.140,-0.557,-0.704,0.612
1685374611848,2023-05-29T18:36:51.848,1.160,-0.535,-0.739,0.682
1685374611868,2023-05-29T18:36:51.868,1.180,-0.501,-0.779,0.725
1685374611888,2023-05-29T18:36:51.888,1.200,-0.450,-0.810,0.726
1685374611908,2023-05-29T18:36:51.908,1.220,-0.355,-0.829,0.713
1685374611928,2023-05-29T18:36:51.928,1.240,-0.352,-0.827,0.693
1685374611948,2023-05-29T18:36:51.948,1.260,-0.345,-0.833,0.672
1685374611968,2023-05-29T18:36:51.968,1.280,-0.285,-0.842,0.645
1685374611988,2023-05-29T18:36:51.988,1.300,-0.276,-0.845,0.620
1685374612008,2023-05-29T18:36:52.008,1.320,-0.298,-0.847,0.587
