epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685389362709,2023-05-29T22:42:42.709,0.000,-21.037,-12.561,-19.085
1685389362729,2023-05-29T22:42:42.729,0.020,-20.854,-11.951,-19.207
1685389362749,2023-05-29T22:42:42.749,0.040,-22.744,-11.463,-18.049
1685389362769,2023-05-29T22:42:42.769,0.060,-26.159,-11.280,-17.012
1685389362789,2023-05-29T22:42:42.789,0.080,-26.098,-8.354,-14.939
1685389362809,2023-05-29T22:42:42.809,0.100,-22.805,-6.646,-12.012
1685389362829,2023-05-29T22:42:42.829,0.120,-18.049,-6.829,-11.524
1685389362849,2023-05-29T22:42:42.849,0.140,-16.890,-4.756,-11.280
1685389362869,2023-05-29T22:42:42.869,0.160,-16.646,0.610,-10.000
1685389362889,2023-05-29T22:42:42.889,0.180,-14.939,-0.122,-7.256
1685389362909,2023-05-29T22:42:42.909,0.200,-13.171,0.610,-5.732
1685389362929,2023-05-29T22:42:42.929,0.220,-12.561,2.988,-4.878
1685389362949,2023-05-29T22:42:42.949,0.240,-11.220,4.268,-3.476
1685389362969,2023-05-29T22:42:42.969,0.260,-11.280,5.366,-2.317
1685389362989,2023-05-29T22:42:42.989,0.280,-11.402,5.915,-1.037
1685389363009,2023-05-29T22:42:43.009,0.300,-11.402,1.951,2.561
1685389363029,2023-05-29T22:42:43.029,0.320,-11.402,-2.561,6.463
1685389363049,2023-05-29T22:42:43.049,0.340,-9.512,-4.634,10.000
1685389363069,2023-05-29T22:42:43.069,0.360,-6.890,-6.768,14.329
1685389363089,2023-05-29T22:42:43.089,0.380,-4.390,-6.524,18.780
1685389363109,2023-05-29T22:42:43.109,0.400,-1.707,-2.012,22.805
1685389363129,2023-05-29T22:42:43.129,0.420,0.854,1.463,26.098
1685389363149,2023-05-29T22:42:43.149,0.440,4.512,2.805,27.439
1685389363169,2023-05-29T22:42:43.169,0.460,7.378,1.159,26.951
1685389363189,2023-05-29T22:42:43.189,0.480,9.268,-1.037,25.854
1685389363209,2023-05-29T22:42:43.209,0.500,11.524,-2.988,24.573
1685389363229,2023-05-29T22:42:43.229,0.520,13.902,-6.463,23.902
1685389363249,2023-05-29T22:42:43.249,0.540,17.012,-8.659,22.866
1685389363269,2023-05-29T22:42:43.269,0.560,20.305,-12.561,22.683
1685389363289,2023-05-29T22:42:43.289,0.580,23.110,-15.976,22.866
1685389363309,2023-05-29T22:42:43.309,0.600,26.463,-11.585,23.232
1685389363329,2023-05-29T22:42:43.329,0.620,29.573,-5.122,22.927
1685389363349,2023-05-29T22:42:43.349,0.640,31.402,-3.963,21.341
1685389363369,2023-05-29T22:42:43.369,0.660,32.500,-7.134,18.902
1685389363389,2023-05-29T22:42:43.389,0.680,32.622,-9.329,16.524
1685389363409,2023-05-29T22:42:43.409,0.700,32.988,-8.049,13.415
1685389363429,2023-05-29T22:42:43.429,0.720,33.720,-4.390,8.293
1685389363449,2023-05-29T22:42:43.449,0.740,32.805,-4.329,3.110
1685389363469,2023-05-29T22:42:43.469,0.760,31.341,-3.902,-2.744
1685389363489,2023-05-29T22:42:43.489,0.780,31.037,-6.341,-8.902
1685389363509,2023-05-29T22:42:43.509,0.800,30.976,-12.866,-15.366
1685389363529,2023-05-29T22:42:43.529,0.820,30.549,-13.963,-21.890
1685389363549,2023-05-29T22:42:43.549,0.840,30.976,-8.171,-26.402
1685389363569,2023-05-29T22:42:43.569,0.860,31.159,-2.927,-29.512
1685389363589,2023-05-29T22:42:43.589,0.880,29.817,-0.244,-32.683
1685389363609,2023-05-29T22:42:43.609,0.900,27.805,0.305,-35.061
1685389363629,2023-05-29T22:42:43.629,0.920,24.207,2.561,-38.049
1685389363649,2023-05-29T22:42:43.649,0.940,20.854,5.122,-39.756
1685389363669,2023-05-29T22:42:43.669,0.960,17.683,9.573,-39.451
1685389363689,2023-05-29T22:42:43.689,0.980,13.354,16.463,-38.902
1685389363709,2023-05-29T22:42:43.709,1.000,9.268,22.805,-38.598
1685389363729,2023-05-29T22:42:43.729,1.020,5.732,23.049,-37.683
1685389363749,2023-05-29T22:42:43.749,1.040,1.951,20.488,-36.159
1685389363769,2023-05-29T22:42:43.769,1.060,-2.500,20.000,-34.207
1685389363789,2023-05-29T22:42:43.789,1.080,-7.622,18.780,-30.244
1685389363809,2023-05-29T22:42:43.809,1.100,-12.012,17.012,-24.573
1685389363829,2023-05-29T22:42:43.829,1.120,-15.427,18.293,-18.963
1685389363849,2023-05-29T22:42:43.849,1.140,-18.415,21.037,-14.085
1685389363869,2023-05-29T22:42:43.869,1.160,-21.707,22.622,-9.390
1685389363889,2023-05-29T22:42:43.889,1.180,-24.329,21.707,-3.841
1685389363909,2023-05-29T22:42:43.909,1.200,-25.854,19.085,1.951
1685389363929,2023-05-29T22:42:43.929,1.220,-27.073,16.646,6.829
1685389363949,2023-05-29T22:42:43.949,1.240,-27.866,15.000,10.671
1685389363969,2023-05-29T22:42:43.969,1.260,-28.659,13.232,14.634
1685389363989,2023-05-29T22:42:43.989,1.280,-28.659,10.488,18.902
1685389364009,2023-05-29T22:42:44.009,1.300,-27.866,7.012,22.561
1685389364029,2023-05-29T22:42:44.029,1.320,-26.951,5.244,25.671
1685389364049,2023-05-29T22:42:44.049,1.340,-24.939,3.293,29.512
1685389364069,2023-05-29T22:42:44.069,1.360,-22.866,-0.061,33.415
1685389364089,2023-05-29T22:42:44.089,1.380,-21.585,-3.659,35.305
1685389364109,2023-05-29T22:42:44.109,1.400,-19.939,-2.805,36.220
1685389364129,2023-05-29T22:42:44.129,1.420,-17.988,3.841,36.829
1685389364149,2023-05-29T22:42:44.149,1.440,-16.768,4.695,35.976
1685389364169,2023-05-29T22:42:44.169,1.460,-15.427,1.951,32.805
1685389364189,2023-05-29T22:42:44.189,1.480,-13.476,-0.732,28.598
1685389364209,2023-05-29T22:42:44.209,1.500,-11.463,-0.793,24.390
1685389364229,2023-05-29T22:42:44.229,1.520,-10.854,-0.122,20.305
1685389364249,2023-05-29T22:42:44.249,1.540,-10.366,-1.159,16.768
1685389364269,2023-05-29T22:42:44.269,1.560,-8.171,-0.793,12.439
1685389364289,2023-05-29T22:42:44.289,1.580,-5.610,-0.732,7.927
1685389364309,2023-05-29T22:42:44.309,1.600,-3.476,-3.963,3.963
1685389364329,2023-05-29T22:42:44.329,1.620,-1.220,-5.061,1.098
1685389364349,2023-05-29T22:42:44.349,1.640,0.183,-3.476,-0.427
1685389364369,2023-05-29T22:42:44.369,1.660,1.037,-0.793,-2.073
1685389364389,2023-05-29T22:42:44.389,1.680,2.805,0.244,-4.085
1685389364409,2023-05-29T22:42:44.409,1.700,5.122,0.244,-5.244
1685389364429,2023-05-29T22:42:44.429,1.720,6.707,-0.976,-5.366
1685389364449,2023-05-29T22:42:44.449,1.740,7.378,-2.439,-5.061
1685389364469,2023-05-29T22:42:44.469,1.760,7.988,-2.500,-5.305
1685389364489,2023-05-29T22:42:44.489,1.780,8.780,-0.305,-6.220
1685389364509,2023-05-29T22:42:44.509,1.800,9.817,3.780,-8.171
1685389364529,2023-05-29T22:42:44.529,1.820,11.524,4.329,-10.305
1685389364549,2023-05-29T22:42:44.549,1.840,12.561,1.768,-12.988
1685389364569,2023-05-29T22:42:44.569,1.860,14.085,2.378,-15.732
1685389364589,2023-05-29T22:42:44.589,1.880,16.280,7.256,-18.598
