epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685389121868,2023-05-29T22:38:41.868,0.000,-23.598,8.963,-6.159
1685389121888,2023-05-29T22:38:41.888,0.020,-23.415,9.024,-6.402
1685389121908,2023-05-29T22:38:41.908,0.040,-21.220,8.293,-6.585
1685389121928,2023-05-29T22:38:41.928,0.060,-18.963,4.695,-5.000
1685389121948,2023-05-29T22:38:41.948,0.080,-15.671,2.012,-2.317
1685389121968,2023-05-29T22:38:41.968,0.100,-8.720,3.171,0.854
1685389121988,2023-05-29T22:38:41.988,0.120,-3.963,4.695,2.866
1685389122008,2023-05-29T22:38:42.008,0.140,-1.037,2.500,5.305
1685389122028,2023-05-29T22:38:42.028,0.160,-1.524,0.671,7.927
1685389122048,2023-05-29T22:38:42.048,0.180,-3.049,0.244,10.854
1685389122068,2023-05-29T22:38:42.068,0.200,-2.805,1.463,13.232
1685389122088,2023-05-29T22:38:42.088,0.220,-2.744,3.171,14.207
1685389122108,2023-05-29T22:38:42.108,0.240,-3.415,2.439,16.159
1685389122128,2023-05-29T22:38:42.128,0.260,-2.500,2.317,19.451
1685389122148,2023-05-29T22:38:42.148,0.280,-0.061,5.000,22.500
1685389122168,2023-05-29T22:38:42.168,0.300,2.500,6.037,24.329
1685389122188,2023-05-29T22:38:42.188,0.320,5.122,5.366,26.037
1685389122208,2023-05-29T22:38:42.208,0.340,7.561,5.488,29.695
1685389122228,2023-05-29T22:38:42.228,0.360,9.085,6.402,33.171
1685389122248,2023-05-29T22:38:42.248,0.380,9.146,6.646,34.390
1685389122268,2023-05-29T22:38:42.268,0.400,10.244,5.732,34.878
1685389122288,2023-05-29T22:38:42.288,0.420,13.354,3.232,35.488
1685389122308,2023-05-29T22:38:42.308,0.440,16.341,2.012,35.183
1685389122328,2023-05-29T22:38:42.328,0.460,17.927,1.951,34.085
1685389122348,2023-05-29T22:38:42.348,0.480,18.659,-0.122,32.927
1685389122368,2023-05-29T22:38:42.368,0.500,20.122,-1.159,31.524
1685389122388,2023-05-29T22:38:42.388,0.520,22.500,4.207,28.659
1685389122408,2023-05-29T22:38:42.408,0.540,24.878,8.902,24.085
1685389122428,2023-05-29T22:38:42.428,0.560,27.439,7.805,18.232
1685389122448,2023-05-29T22:38:42.448,0.580,29.756,4.207,11.524
1685389122468,2023-05-29T22:38:42.468,0.600,31.402,2.073,4.512
1685389122488,2023-05-29T22:38:42.488,0.620,31.707,0.000,-2.317
1685389122508,2023-05-29T22:38:42.508,0.640,31.646,-2.561,-8.110
1685389122528,2023-05-29T22:38:42.528,0.660,33.110,-3.049,-13.537
1685389122548,2023-05-29T22:38:42.548,0.680,34.207,-3.232,-18.659
1685389122568,2023-05-29T22:38:42.568,0.700,34.695,-4.024,-22.622
1685389122588,2023-05-29T22:38:42.588,0.720,34.573,-5.000,-25.915
1685389122608,2023-05-29T22:38:42.608,0.740,33.293,-2.561,-29.573
1685389122628,2023-05-29T22:38:42.628,0.760,31.402,2.622,-33.232
1685389122648,2023-05-29T22:38:42.648,0.780,29.146,5.854,-37.378
1685389122668,2023-05-29T22:38:42.668,0.800,26.646,9.817,-41.220
1685389122688,2023-05-29T22:38:42.688,0.820,22.439,12.073,-42.439
1685389122708,2023-05-29T22:38:42.708,0.840,16.768,11.707,-42.866
1685389122728,2023-05-29T22:38:42.728,0.860,11.890,13.537,-42.561
1685389122748,2023-05-29T22:38:42.748,0.880,7.500,16.829,-41.280
1685389122768,2023-05-29T22:38:42.768,0.900,2.317,19.207,-38.171
1685389122788,2023-05-29T22:38:42.788,0.920,-3.354,21.829,-33.659
1685389122808,2023-05-29T22:38:42.808,0.940,-8.415,23.110,-28.232
1685389122828,2023-05-29T22:38:42.828,0.960,-13.232,22.317,-22.256
1685389122848,2023-05-29T22:38:42.848,0.980,-18.780,22.195,-17.134
1685389122868,2023-05-29T22:38:42.868,1.000,-23.780,21.646,-11.707
1685389122888,2023-05-29T22:38:42.888,1.020,-27.256,18.415,-5.915
1685389122908,2023-05-29T22:38:42.908,1.040,-29.512,14.756,0.305
1685389122928,2023-05-29T22:38:42.928,1.060,-30.671,12.500,7.012
1685389122948,2023-05-29T22:38:42.948,1.080,-31.098,9.024,13.354
1685389122968,2023-05-29T22:38:42.968,1.100,-31.585,6.402,18.780
1685389122988,2023-05-29T22:38:42.988,1.120,-31.890,4.878,23.354
1685389123008,2023-05-29T22:38:43.008,1.140,-30.915,2.439,27.439
1685389123028,2023-05-29T22:38:43.028,1.160,-29.451,1.890,30.793
1685389123048,2023-05-29T22:38:43.048,1.180,-27.988,0.732,32.988
1685389123068,2023-05-29T22:38:43.068,1.200,-25.976,-5.427,34.695
1685389123088,2023-05-29T22:38:43.088,1.220,-23.110,-9.939,35.976
1685389123108,2023-05-29T22:38:43.108,1.240,-19.878,-6.463,36.037
1685389123128,2023-05-29T22:38:43.128,1.260,-18.171,-0.976,34.634
1685389123148,2023-05-29T22:38:43.148,1.280,-16.707,-1.768,31.402
1685389123168,2023-05-29T22:38:43.168,1.300,-13.598,-7.256,27.073
1685389123188,2023-05-29T22:38:43.188,1.320,-10.061,-11.646,22.012
1685389123208,2023-05-29T22:38:43.208,1.340,-7.012,-12.683,17.134
1685389123228,2023-05-29T22:38:43.228,1.360,-4.085,-10.854,13.780
1685389123248,2023-05-29T22:38:43.248,1.380,-1.463,-5.610,10.244
1685389123268,2023-05-29T22:38:43.268,1.400,0.854,-1.341,5.854
1685389123288,2023-05-29T22:38:43.288,1.420,4.329,-1.463,1.829
1685389123308,2023-05-29T22:38:43.308,1.440,8.476,-1.037,-2.683
1685389123328,2023-05-29T22:38:43.328,1.460,12.195,-1.280,-7.256
1685389123348,2023-05-29T22:38:43.348,1.480,14.756,-3.598,-11.402
1685389123368,2023-05-29T22:38:43.368,1.500,16.402,-3.902,-15.061
1685389123388,2023-05-29T22:38:43.388,1.520,17.378,-0.366,-18.293
1685389123408,2023-05-29T22:38:43.408,1.540,17.927,2.866,-21.280
1685389123428,2023-05-29T22:38:43.428,1.560,18.659,0.366,-23.476
