epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685389338736,2023-05-29T22:42:18.736,0.000,-6.159,7.866,-10.366
1685389338756,2023-05-29T22:42:18.756,0.020,-5.976,7.256,-9.939
1685389338776,2023-05-29T22:42:18.776,0.040,-4.146,5.732,-9.634
1685389338796,2023-05-29T22:42:18.796,0.060,-2.195,3.476,-8.902
1685389338816,2023-05-29T22:42:18.816,0.080,-2.561,2.012,-7.378
1685389338836,2023-05-29T22:42:18.836,0.100,-4.512,4.817,-5.732
1685389338856,2023-05-29T22:42:18.856,0.120,-6.037,10.000,-4.085
1685389338876,2023-05-29T22:42:18.876,0.140,-6.524,13.659,-2.866
1685389338896,2023-05-29T22:42:18.896,0.160,-6.951,11.098,-2.256
1685389338916,2023-05-29T22:42:18.916,0.180,-7.683,8.780,-2.439
1685389338936,2023-05-29T22:42:18.936,0.200,-6.951,9.695,-0.915
1685389338956,2023-05-29T22:42:18.956,0.220,-6.159,8.049,2.866
1685389338976,2023-05-29T22:42:18.976,0.240,-6.159,6.220,8.171
1685389338996,2023-05-29T22:42:18.996,0.260,-5.671,7.073,13.232
1685389339016,2023-05-29T22:42:19.016,0.280,-4.390,7.561,17.500
1685389339036,2023-05-29T22:42:19.036,0.300,-3.354,6.098,20.671
1685389339056,2023-05-29T22:42:19.056,0.320,-3.110,3.537,22.561
1685389339076,2023-05-29T22:42:19.076,0.340,-2.317,0.915,23.659
1685389339096,2023-05-29T22:42:19.096,0.360,-0.366,1.890,24.268
1685389339116,2023-05-29T22:42:19.116,0.380,2.256,2.744,25.000
1685389339136,2023-05-29T22:42:19.136,0.400,5.671,-1.159,26.280
1685389339156,2023-05-29T22:42:19.156,0.420,10.488,-4.085,28.110
1685389339176,2023-05-29T22:42:19.176,0.440,14.634,-3.354,30.610
1685389339196,2023-05-29T22:42:19.196,0.460,17.378,-0.732,31.402
1685389339216,2023-05-29T22:42:19.216,0.480,19.878,1.159,30.793
1685389339236,2023-05-29T22:42:19.236,0.500,23.049,2.195,29.390
1685389339256,2023-05-29T22:42:19.256,0.520,25.183,2.073,26.585
1685389339276,2023-05-29T22:42:19.276,0.540,27.134,-0.488,23.537
1685389339296,2023-05-29T22:42:19.296,0.560,29.146,-3.963,20.244
