epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685375804680,2023-05-29T18:56:44.680,0.000,-8.902,13.415,0.732
1685375804700,2023-05-29T18:56:44.700,0.020,-8.841,13.780,0.671
1685375804720,2023-05-29T18:56:44.720,0.040,-8.415,14.268,0.732
1685375804740,2023-05-29T18:56:44.740,0.060,-7.744,13.232,1.037
1685375804760,2023-05-29T18:56:44.760,0.080,-7.134,11.524,1.220
1685375804780,2023-05-29T18:56:44.780,0.100,-6.280,11.524,0.732
1685375804800,2023-05-29T18:56:44.800,0.120,-5.305,13.537,-0.732
1685375804820,2023-05-29T18:56:44.820,0.140,-4.756,13.659,-2.012
1685375804840,2023-05-29T18:56:44.840,0.160,-4.512,10.427,-2.866
1685375804860,2023-05-29T18:56:44.860,0.180,-4.207,5.671,-3.659
1685375804880,2023-05-29T18:56:44.880,0.200,-3.720,3.537,-4.085
1685375804900,2023-05-29T18:56:44.900,0.220,-2.805,1.159,-4.085
1685375804920,2023-05-29T18:56:44.920,0.240,-2.317,-1.280,-3.659
1685375804940,2023-05-29T18:56:44.940,0.260,-1.707,-2.622,-2.866
1685375804960,2023-05-29T18:56:44.960,0.280,-0.732,-2.927,-1.402
1685375804980,2023-05-29T18:56:44.980,0.300,0.305,-2.622,0.122
1685375805000,2023-05-29T18:56:45.000,0.320,1.159,-3.232,0.366
1685375805020,2023-05-29T18:56:45.020,0.340,1.951,-5.244,0.488
1685375805040,2023-05-29T18:56:45.040,0.360,1.524,-6.585,1.707
1685375805060,2023-05-29T18:56:45.060,0.380,0.793,-7.012,3.963
1685375805080,2023-05-29T18:56:45.080,0.400,1.098,-6.646,7.622
1685375805100,2023-05-29T18:56:45.100,0.420,3.598,-8.232,12.256
1685375805120,2023-05-29T18:56:45.120,0.440,8.720,-13.720,17.683
1685375805140,2023-05-29T18:56:45.140,0.460,13.902,-13.354,23.293
1685375805160,2023-05-29T18:56:45.160,0.480,17.500,-3.110,29.085
1685375805180,2023-05-29T18:56:45.180,0.500,20.244,1.890,32.927
1685375805200,2023-05-29T18:56:45.200,0.520,22.988,-3.354,33.841
1685375805220,2023-05-29T18:56:45.220,0.540,26.098,-6.707,33.354
1685375805240,2023-05-29T18:56:45.240,0.560,27.073,-6.951,31.890
1685375805260,2023-05-29T18:56:45.260,0.580,26.341,-9.695,29.695
1685375805280,2023-05-29T18:56:45.280,0.600,26.585,-13.659,25.915
1685375805300,2023-05-29T18:56:45.300,0.620,26.951,-17.195,21.037
1685375805320,2023-05-29T18:56:45.320,0.640,26.220,-21.341,16.037
1685375805340,2023-05-29T18:56:45.340,0.660,25.061,-26.402,12.561
1685375805360,2023-05-29T18:56:45.360,0.680,24.146,-27.500,9.512
