epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685388776090,2023-05-29T22:32:56.090,0.000,-8.659,5.610,-6.646
1685388776110,2023-05-29T22:32:56.110,0.020,-9.085,5.244,-7.012
1685388776130,2023-05-29T22:32:56.130,0.040,-11.159,9.756,-7.622
1685388776150,2023-05-29T22:32:56.150,0.060,-13.598,14.817,-8.598
1685388776170,2023-05-29T22:32:56.170,0.080,-15.366,14.939,-8.902
1685388776190,2023-05-29T22:32:56.190,0.100,-16.280,13.537,-8.598
1685388776210,2023-05-29T22:32:56.210,0.120,-17.012,15.366,-9.817
1685388776230,2023-05-29T22:32:56.230,0.140,-18.293,16.280,-10.427
1685388776250,2023-05-29T22:32:56.250,0.160,-17.805,19.695,-8.902
1685388776270,2023-05-29T22:32:56.270,0.180,-17.805,18.415,-5.854
1685388776290,2023-05-29T22:32:56.290,0.200,-19.634,17.683,-5.244
1685388776310,2023-05-29T22:32:56.310,0.220,-20.793,18.598,-2.927
1685388776330,2023-05-29T22:32:56.330,0.240,-20.366,19.024,0.976
1685388776350,2023-05-29T22:32:56.350,0.260,-19.756,19.146,4.817
1685388776370,2023-05-29T22:32:56.370,0.280,-19.573,18.415,7.378
1685388776390,2023-05-29T22:32:56.390,0.300,-19.146,13.598,11.768
1685388776410,2023-05-29T22:32:56.410,0.320,-18.598,15.244,15.732
1685388776430,2023-05-29T22:32:56.430,0.340,-17.012,20.793,17.683
1685388776450,2023-05-29T22:32:56.450,0.360,-13.963,20.000,19.695
1685388776470,2023-05-29T22:32:56.470,0.380,-11.585,13.841,22.012
1685388776490,2023-05-29T22:32:56.490,0.400,-8.902,9.329,23.780
1685388776510,2023-05-29T22:32:56.510,0.420,-5.976,7.195,25.305
1685388776530,2023-05-29T22:32:56.530,0.440,-3.841,6.524,26.829
1685388776550,2023-05-29T22:32:56.550,0.460,-2.622,5.854,28.780
1685388776570,2023-05-29T22:32:56.570,0.480,0.671,6.829,30.427
1685388776590,2023-05-29T22:32:56.590,0.500,5.976,7.683,31.768
1685388776610,2023-05-29T22:32:56.610,0.520,11.524,5.427,33.049
1685388776630,2023-05-29T22:32:56.630,0.540,15.976,4.634,32.195
1685388776650,2023-05-29T22:32:56.650,0.560,18.963,4.024,29.573
1685388776670,2023-05-29T22:32:56.670,0.580,21.159,-1.646,27.012
1685388776690,2023-05-29T22:32:56.690,0.600,24.146,-6.829,25.976
1685388776710,2023-05-29T22:32:56.710,0.620,25.915,-13.293,23.293
1685388776730,2023-05-29T22:32:56.730,0.640,25.000,-20.427,17.927
1685388776750,2023-05-29T22:32:56.750,0.660,24.268,-17.012,14.207
1685388776770,2023-05-29T22:32:56.770,0.680,25.122,-9.695,12.927
1685388776790,2023-05-29T22:32:56.790,0.700,26.646,-6.159,12.012
1685388776810,2023-05-29T22:32:56.810,0.720,27.561,-6.220,8.720
1685388776830,2023-05-29T22:32:56.830,0.740,28.963,-5.915,5.732
1685388776850,2023-05-29T22:32:56.850,0.760,29.573,-5.976,3.963
1685388776870,2023-05-29T22:32:56.870,0.780,28.293,-6.707,1.220
1685388776890,2023-05-29T22:32:56.890,0.800,27.073,-3.659,-2.927
1685388776910,2023-05-29T22:32:56.910,0.820,26.707,-0.976,-5.488
1685388776930,2023-05-29T22:32:56.930,0.840,25.915,1.768,-7.927
1685388776950,2023-05-29T22:32:56.950,0.860,24.634,0.915,-11.341
1685388776970,2023-05-29T22:32:56.970,0.880,23.841,-0.061,-14.939
1685388776990,2023-05-29T22:32:56.990,0.900,23.049,1.707,-18.049
1685388777010,2023-05-29T22:32:57.010,0.920,22.744,5.671,-20.549
1685388777030,2023-05-29T22:32:57.030,0.940,21.768,5.305,-23.476
1685388777050,2023-05-29T22:32:57.050,0.960,19.817,1.341,-25.610
1685388777070,2023-05-29T22:32:57.070,0.980,17.866,5.976,-26.829
1685388777090,2023-05-29T22:32:57.090,1.000,16.037,14.268,-29.085
1685388777110,2023-05-29T22:32:57.110,1.020,14.634,17.500,-31.707
1685388777130,2023-05-29T22:32:57.130,1.040,12.683,16.159,-33.171
1685388777150,2023-05-29T22:32:57.150,1.060,9.756,16.098,-34.390
1685388777170,2023-05-29T22:32:57.170,1.080,6.707,20.000,-35.549
1685388777190,2023-05-29T22:32:57.190,1.100,3.537,25.000,-35.244
1685388777210,2023-05-29T22:32:57.210,1.120,-0.366,26.951,-33.780
1685388777230,2023-05-29T22:32:57.230,1.140,-3.232,25.122,-30.427
1685388777250,2023-05-29T22:32:57.250,1.160,-5.244,24.146,-27.561
1685388777270,2023-05-29T22:32:57.270,1.180,-7.683,23.963,-25.488
1685388777290,2023-05-29T22:32:57.290,1.200,-11.890,23.537,-22.622
1685388777310,2023-05-29T22:32:57.310,1.220,-16.585,21.280,-18.293
1685388777330,2023-05-29T22:32:57.330,1.240,-20.671,20.366,-13.780
1685388777350,2023-05-29T22:32:57.350,1.260,-23.780,20.122,-9.207
1685388777370,2023-05-29T22:32:57.370,1.280,-25.732,16.159,-3.720
1685388777390,2023-05-29T22:32:57.390,1.300,-27.927,8.720,1.768
1685388777410,2023-05-29T22:32:57.410,1.320,-29.939,6.768,6.890
1685388777430,2023-05-29T22:32:57.430,1.340,-30.183,8.049,11.951
1685388777450,2023-05-29T22:32:57.450,1.360,-31.585,7.683,17.195
1685388777470,2023-05-29T22:32:57.470,1.380,-32.866,4.512,21.463
1685388777490,2023-05-29T22:32:57.490,1.400,-31.524,0.366,25.305
1685388777510,2023-05-29T22:32:57.510,1.420,-29.634,-1.463,28.537
1685388777530,2023-05-29T22:32:57.530,1.440,-28.171,-3.963,30.732
1685388777550,2023-05-29T22:32:57.550,1.460,-26.402,-7.683,33.049
1685388777570,2023-05-29T22:32:57.570,1.480,-23.841,-10.427,35.122
1685388777590,2023-05-29T22:32:57.590,1.500,-22.256,-9.329,34.207
1685388777610,2023-05-29T22:32:57.610,1.520,-20.183,-5.488,30.061
1685388777630,2023-05-29T22:32:57.630,1.540,-17.073,-3.902,27.439
1685388777650,2023-05-29T22:32:57.650,1.560,-14.695,-4.146,24.146
1685388777670,2023-05-29T22:32:57.670,1.580,-11.768,-3.780,19.329
1685388777690,2023-05-29T22:32:57.690,1.600,-7.561,-1.220,13.963
1685388777710,2023-05-29T22:32:57.710,1.620,-4.756,-1.585,8.902
1685388777730,2023-05-29T22:32:57.730,1.640,-4.207,-4.390,4.573
1685388777750,2023-05-29T22:32:57.750,1.660,-1.646,-5.915,0.732
1685388777770,2023-05-29T22:32:57.770,1.680,1.463,-4.207,-2.866
1685388777790,2023-05-29T22:32:57.790,1.700,3.171,-1.098,-5.549
1685388777810,2023-05-29T22:32:57.810,1.720,4.451,-2.683,-7.134
1685388777830,2023-05-29T22:32:57.830,1.740,5.915,-3.476,-7.378
1685388777850,2023-05-29T22:32:57.850,1.760,7.195,-0.793,-6.402
1685388777870,2023-05-29T22:32:57.870,1.780,8.902,1.341,-5.976
1685388777890,2023-05-29T22:32:57.890,1.800,11.646,2.866,-7.500
1685388777910,2023-05-29T22:32:57.910,1.820,14.756,3.902,-9.634
1685388777930,2023-05-29T22:32:57.930,1.840,16.768,2.439,-11.524
1685388777950,2023-05-29T22:32:57.950,1.860,18.415,1.098,-13.659
1685388777970,2023-05-29T22:32:57.970,1.880,20.854,1.768,-16.220
1685388777990,2023-05-29T22:32:57.990,1.900,23.476,2.317,-19.146
1685388778010,2023-05-29T22:32:58.010,1.920,24.390,3.780,-21.890
1685388778030,2023-05-29T22:32:58.030,1.940,24.329,5.854,-24.451
1685388778050,2023-05-29T22:32:58.050,1.960,22.866,7.622,-27.805
1685388778070,2023-05-29T22:32:58.070,1.980,20.610,10.305,-31.524
1685388778090,2023-05-29T22:32:58.090,2.000,17.317,10.793,-34.207
1685388778110,2023-05-29T22:32:58.110,2.020,13.232,11.159,-35.366
1685388778130,2023-05-29T22:32:58.130,2.040,8.232,13.902,-34.207
1685388778150,2023-05-29T22:32:58.150,2.060,3.171,15.915,-31.585
1685388778170,2023-05-29T22:32:58.170,2.080,-1.829,17.256,-28.476
1685388778190,2023-05-29T22:32:58.190,2.100,-5.976,18.293,-24.329
1685388778210,2023-05-29T22:32:58.210,2.120,-8.841,19.756,-19.207
1685388778230,2023-05-29T22:32:58.230,2.140,-11.585,21.159,-14.268
1685388778250,2023-05-29T22:32:58.250,2.160,-15.000,20.610,-10.854
1685388778270,2023-05-29T22:32:58.270,2.180,-17.988,15.976,-6.707
1685388778290,2023-05-29T22:32:58.290,2.200,-20.976,15.671,-2.378
1685388778310,2023-05-29T22:32:58.310,2.220,-23.171,17.012,1.341
1685388778330,2023-05-29T22:32:58.330,2.240,-24.329,15.732,4.146
1685388778350,2023-05-29T22:32:58.350,2.260,-25.244,12.073,6.829
1685388778370,2023-05-29T22:32:58.370,2.280,-25.976,8.902,9.878
1685388778390,2023-05-29T22:32:58.390,2.300,-27.256,9.207,13.537
1685388778410,2023-05-29T22:32:58.410,2.320,-28.354,8.598,17.378
1685388778430,2023-05-29T22:32:58.430,2.340,-28.415,4.634,20.671
1685388778450,2023-05-29T22:32:58.450,2.360,-28.110,4.634,23.293
1685388778470,2023-05-29T22:32:58.470,2.380,-27.927,5.244,25.488
1685388778490,2023-05-29T22:32:58.490,2.400,-27.073,2.683,27.561
1685388778510,2023-05-29T22:32:58.510,2.420,-25.305,2.561,28.780
1685388778530,2023-05-29T22:32:58.530,2.440,-22.927,0.732,29.268
1685388778550,2023-05-29T22:32:58.550,2.460,-20.732,-2.256,28.354
1685388778570,2023-05-29T22:32:58.570,2.480,-17.744,-1.707,25.610
1685388778590,2023-05-29T22:32:58.590,2.500,-12.744,-2.439,22.073
1685388778610,2023-05-29T22:32:58.610,2.520,-8.598,-4.268,17.927
1685388778630,2023-05-29T22:32:58.630,2.540,-7.317,-5.305,14.268
1685388778650,2023-05-29T22:32:58.650,2.560,-4.817,-9.573,11.768
1685388778670,2023-05-29T22:32:58.670,2.580,0.488,-13.720,9.085
1685388778690,2023-05-29T22:32:58.690,2.600,5.427,-13.171,4.756
1685388778710,2023-05-29T22:32:58.710,2.620,9.756,-11.707,2.805
1685388778730,2023-05-29T22:32:58.730,2.640,11.037,-7.012,1.159
1685388778750,2023-05-29T22:32:58.750,2.660,11.098,-7.866,-0.854
