epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685389146866,2023-05-29T22:39:06.866,0.000,-0.186,-0.817,0.398
1685389146886,2023-05-29T22:39:06.886,0.020,-0.170,-0.819,0.393
1685389146906,2023-05-29T22:39:06.906,0.040,-0.191,-0.813,0.394
1685389146926,2023-05-29T22:39:06.926,0.060,-0.180,-0.806,0.406
1685389146946,2023-05-29T22:39:06.946,0.080,-0.184,-0.810,0.425
1685389146966,2023-05-29T22:39:06.966,0.100,-0.187,-0.819,0.442
1685389146986,2023-05-29T22:39:06.986,0.120,-0.203,-0.827,0.436
1685389147006,2023-05-29T22:39:07.006,0.140,-0.216,-0.823,0.430
1685389147026,2023-05-29T22:39:07.026,0.160,-0.218,-0.821,0.436
1685389147046,2023-05-29T22:39:07.046,0.180,-0.209,-0.823,0.451
1685389147066,2023-05-29T22:39:07.066,0.200,-0.225,-0.813,0.445
1685389147086,2023-05-29T22:39:07.086,0.220,-0.229,-0.804,0.443
1685389147106,2023-05-29T22:39:07.106,0.240,-0.248,-0.804,0.448
1685389147126,2023-05-29T22:39:07.126,0.260,-0.265,-0.801,0.461
1685389147146,2023-05-29T22:39:07.146,0.280,-0.286,-0.796,0.473
1685389147166,2023-05-29T22:39:07.166,0.300,-0.285,-0.785,0.490
1685389147186,2023-05-29T22:39:07.186,0.320,-0.266,-0.775,0.499
1685389147206,2023-05-29T22:39:07.206,0.340,-0.264,-0.759,0.479
1685389147226,2023-05-29T22:39:07.226,0.360,-0.266,-0.753,0.471
1685389147246,2023-05-29T22:39:07.246,0.380,-0.249,-0.734,0.494
1685389147266,2023-05-29T22:39:07.266,0.400,-0.309,-0.712,0.514
1685389147286,2023-05-29T22:39:07.286,0.420,-0.357,-0.695,0.506
1685389147306,2023-05-29T22:39:07.306,0.440,-0.350,-0.695,0.515
1685389147326,2023-05-29T22:39:07.326,0.460,-0.363,-0.686,0.525
1685389147346,2023-05-29T22:39:07.346,0.480,-0.373,-0.677,0.531
1685389147366,2023-05-29T22:39:07.366,0.500,-0.393,-0.676,0.537
1685389147386,2023-05-29T22:39:07.386,0.520,-0.411,-0.675,0.545
1685389147406,2023-05-29T22:39:07.406,0.540,-0.419,-0.675,0.551
1685389147426,2023-05-29T22:39:07.426,0.560,-0.419,-0.674,0.561
1685389147446,2023-05-29T22:39:07.446,0.580,-0.407,-0.681,0.569
1685389147466,2023-05-29T22:39:07.466,0.600,-0.417,-0.686,0.579
1685389147486,2023-05-29T22:39:07.486,0.620,-0.444,-0.694,0.596
1685389147506,2023-05-29T22:39:07.506,0.640,-0.435,-0.705,0.617
1685389147526,2023-05-29T22:39:07.526,0.660,-0.421,-0.699,0.619
1685389147546,2023-05-29T22:39:07.546,0.680,-0.408,-0.693,0.628
1685389147566,2023-05-29T22:39:07.566,0.700,-0.412,-0.701,0.640
1685389147586,2023-05-29T22:39:07.586,0.720,-0.417,-0.722,0.655
1685389147606,2023-05-29T22:39:07.606,0.740,-0.420,-0.729,0.671
1685389147626,2023-05-29T22:39:07.626,0.760,-0.401,-0.718,0.674
1685389147646,2023-05-29T22:39:07.646,0.780,-0.391,-0.741,0.673
1685389147666,2023-05-29T22:39:07.666,0.800,-0.368,-0.777,0.679
1685389147686,2023-05-29T22:39:07.686,0.820,-0.344,-0.782,0.690
1685389147706,2023-05-29T22:39:07.706,0.840,-0.342,-0.785,0.691
1685389147726,2023-05-29T22:39:07.726,0.860,-0.336,-0.786,0.699
1685389147746,2023-05-29T22:39:07.746,0.880,-0.312,-0.790,0.711
1685389147766,2023-05-29T22:39:07.766,0.900,-0.275,-0.796,0.707
1685389147786,2023-05-29T22:39:07.786,0.920,-0.265,-0.813,0.700
1685389147806,2023-05-29T22:39:07.806,0.940,-0.251,-0.828,0.695
1685389147826,2023-05-29T22:39:07.826,0.960,-0.213,-0.833,0.681
1685389147846,2023-05-29T22:39:07.846,0.980,-0.198,-0.833,0.660
1685389147866,2023-05-29T22:39:07.866,1.000,-0.187,-0.836,0.642
1685389147886,2023-05-29T22:39:07.886,1.020,-0.164,-0.837,0.637
1685389147906,2023-05-29T22:39:07.906,1.040,-0.156,-0.837,0.623
1685389147926,2023-05-29T22:39:07.926,1.060,-0.140,-0.830,0.604
1685389147946,2023-05-29T22:39:07.946,1.080,-0.127,-0.819,0.584
1685389147966,2023-05-29T22:39:07.966,1.100,-0.139,-0.810,0.565
1685389147986,2023-05-29T22:39:07.986,1.120,-0.137,-0.795,0.556
1685389148006,2023-05-29T22:39:08.006,1.140,-0.141,-0.785,0.545
1685389148026,2023-05-29T22:39:08.026,1.160,-0.175,-0.770,0.520
1685389148046,2023-05-29T22:39:08.046,1.180,-0.202,-0.748,0.501
1685389148066,2023-05-29T22:39:08.066,1.200,-0.239,-0.733,0.484
1685389148086,2023-05-29T22:39:08.086,1.220,-0.268,-0.726,0.472
1685389148106,2023-05-29T22:39:08.106,1.240,-0.300,-0.712,0.459
1685389148126,2023-05-29T22:39:08.126,1.260,-0.328,-0.704,0.454
