epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685197702601,2023-05-27T17:28:22.601,0.000,0.308,-0.962,0.247
1685197702621,2023-05-27T17:28:22.621,0.020,0.315,-0.978,0.250
1685197702641,2023-05-27T17:28:22.641,0.040,0.305,-0.984,0.269
1685197702661,2023-05-27T17:28:22.661,0.060,0.304,-1.001,0.270
1685197702681,2023-05-27T17:28:22.681,0.080,0.278,-0.993,0.264
1685197702701,2023-05-27T17:28:22.701,0.100,0.243,-0.979,0.245
1685197702721,2023-05-27T17:28:22.721,0.120,0.210,-0.965,0.218
1685197702741,2023-05-27T17:28:22.741,0.140,0.209,-0.940,0.208
1685197702761,2023-05-27T17:28:22.761,0.160,0.225,-0.916,0.224
1685197702781,2023-05-27T17:28:22.781,0.180,0.280,-0.895,0.232
1685197702801,2023-05-27T17:28:22.801,0.200,0.285,-0.887,0.229
1685197702821,2023-05-27T17:28:22.821,0.220,0.268,-0.873,0.204
1685197702841,2023-05-27T17:28:22.841,0.240,0.285,-0.861,0.187
1685197702861,2023-05-27T17:28:22.861,0.260,0.242,-0.839,0.177
1685197702881,2023-05-27T17:28:22.881,0.280,0.231,-0.838,0.169
1685197702901,2023-05-27T17:28:22.901,0.300,0.277,-0.831,0.181
1685197702921,2023-05-27T17:28:22.921,0.320,0.248,-0.798,0.184
1685197702941,2023-05-27T17:28:22.941,0.340,0.252,-0.790,0.170
1685197702961,2023-05-27T17:28:22.961,0.360,0.305,-0.788,0.169
1685197702981,2023-05-27T17:28:22.981,0.380,0.348,-0.778,0.172
1685197703001,2023-05-27T17:28:23.001,0.400,0.352,-0.764,0.167
1685197703021,2023-05-27T17:28:23.021,0.420,0.329,-0.747,0.151
1685197703041,2023-05-27T17:28:23.041,0.440,0.322,-0.726,0.194
1685197703061,2023-05-27T17:28:23.061,0.460,0.335,-0.716,0.271
1685197703081,2023-05-27T17:28:23.081,0.480,0.353,-0.701,0.330
1685197703101,2023-05-27T17:28:23.101,0.500,0.333,-0.686,0.336
1685197703121,2023-05-27T17:28:23.121,0.520,0.325,-0.684,0.364
1685197703141,2023-05-27T17:28:23.141,0.540,0.374,-0.689,0.464
1685197703161,2023-05-27T17:28:23.161,0.560,0.402,-0.688,0.568
1685197703181,2023-05-27T17:28:23.181,0.580,0.401,-0.685,0.666
1685197703201,2023-05-27T17:28:23.201,0.600,0.332,-0.744,0.727
1685197703221,2023-05-27T17:28:23.221,0.620,0.351,-0.863,0.695
1685197703241,2023-05-27T17:28:23.241,0.640,0.449,-0.977,0.726
1685197703261,2023-05-27T17:28:23.261,0.660,0.322,-0.995,0.794
1685197703281,2023-05-27T17:28:23.281,0.680,0.318,-1.051,0.785
1685197703301,2023-05-27T17:28:23.301,0.700,0.323,-1.107,0.689
1685197703321,2023-05-27T17:28:23.321,0.720,0.301,-1.112,0.530
1685197703341,2023-05-27T17:28:23.341,0.740,0.348,-1.128,0.421
1685197703361,2023-05-27T17:28:23.361,0.760,0.380,-1.118,0.372
1685197703381,2023-05-27T17:28:23.381,0.780,0.431,-1.087,0.318
1685197703401,2023-05-27T17:28:23.401,0.800,0.418,-1.049,0.238
1685197703421,2023-05-27T17:28:23.421,0.820,0.363,-1.025,0.131
1685197703441,2023-05-27T17:28:23.441,0.840,0.373,-0.987,0.083
1685197703461,2023-05-27T17:28:23.461,0.860,0.376,-0.934,0.077
1685197703481,2023-05-27T17:28:23.481,0.880,0.347,-0.882,0.080
1685197703501,2023-05-27T17:28:23.501,0.900,0.303,-0.833,0.081
1685197703521,2023-05-27T17:28:23.521,0.920,0.279,-0.791,0.106
1685197703541,2023-05-27T17:28:23.541,0.940,0.249,-0.729,0.198
1685197703561,2023-05-27T17:28:23.561,0.960,0.316,-0.712,0.308
1685197703581,2023-05-27T17:28:23.581,0.980,0.314,-0.707,0.391
1685197703601,2023-05-27T17:28:23.601,1.000,0.264,-0.701,0.480
1685197703621,2023-05-27T17:28:23.621,1.020,0.246,-0.723,0.540
1685197703641,2023-05-27T17:28:23.641,1.040,0.211,-0.739,0.559
1685197703661,2023-05-27T17:28:23.661,1.060,0.199,-0.763,0.546
1685197703681,2023-05-27T17:28:23.681,1.080,0.222,-0.787,0.531
1685197703701,2023-05-27T17:28:23.701,1.100,0.237,-0.798,0.552
1685197703721,2023-05-27T17:28:23.721,1.120,0.231,-0.801,0.564
1685197703741,2023-05-27T17:28:23.741,1.140,0.233,-0.810,0.549
1685197703761,2023-05-27T17:28:23.761,1.160,0.224,-0.814,0.523
1685197703781,2023-05-27T17:28:23.781,1.180,0.233,-0.829,0.497
1685197703801,2023-05-27T17:28:23.801,1.200,0.258,-0.842,0.490
1685197703821,2023-05-27T17:28:23.821,1.220,0.277,-0.845,0.507
1685197703841,2023-05-27T17:28:23.841,1.240,0.275,-0.848,0.535
1685197703861,2023-05-27T17:28:23.861,1.260,0.242,-0.846,0.594
1685197703881,2023-05-27T17:28:23.881,1.280,0.187,-0.840,0.649
1685197703901,2023-05-27T17:28:23.901,1.300,0.255,-0.873,0.648
1685197703921,2023-05-27T17:28:23.921,1.320,0.227,-0.904,0.615
1685197703941,2023-05-27T17:28:23.941,1.340,0.252,-0.969,0.562
1685197703961,2023-05-27T17:28:23.961,1.360,0.249,-1.012,0.516
1685197703981,2023-05-27T17:28:23.981,1.380,0.201,-0.992,0.481
1685197704001,2023-05-27T17:28:24.001,1.400,0.271,-1.007,0.436
1685197704021,2023-05-27T17:28:24.021,1.420,0.359,-1.032,0.365
1685197704041,2023-05-27T17:28:24.041,1.440,0.304,-1.017,0.292
1685197704061,2023-05-27T17:28:24.061,1.460,0.245,-0.992,0.225
1685197704081,2023-05-27T17:28:24.081,1.480,0.242,-0.970,0.189
1685197704101,2023-05-27T17:28:24.101,1.500,0.234,-0.941,0.184
1685197704121,2023-05-27T17:28:24.121,1.520,0.316,-0.935,0.165
1685197704141,2023-05-27T17:28:24.141,1.540,0.320,-0.918,0.104
1685197704161,2023-05-27T17:28:24.161,1.560,0.275,-0.885,0.070
1685197704181,2023-05-27T17:28:24.181,1.580,0.222,-0.855,0.060
1685197704201,2023-05-27T17:28:24.201,1.600,0.214,-0.830,0.052
1685197704221,2023-05-27T17:28:24.221,1.620,0.243,-0.819,0.049
1685197704241,2023-05-27T17:28:24.241,1.640,0.222,-0.800,0.069
1685197704261,2023-05-27T17:28:24.261,1.660,0.196,-0.755,0.116
1685197704281,2023-05-27T17:28:24.281,1.680,0.175,-0.719,0.174
1685197704301,2023-05-27T17:28:24.301,1.700,0.152,-0.721,0.240
1685197704321,2023-05-27T17:28:24.321,1.720,0.170,-0.718,0.366
1685197704341,2023-05-27T17:28:24.341,1.740,0.190,-0.708,0.467
1685197704361,2023-05-27T17:28:24.361,1.760,0.119,-0.738,0.366
1685197704381,2023-05-27T17:28:24.381,1.780,0.039,-0.779,0.199
1685197704401,2023-05-27T17:28:24.401,1.800,0.162,-0.855,0.261
1685197704421,2023-05-27T17:28:24.421,1.820,0.125,-0.831,0.490
1685197704441,2023-05-27T17:28:24.441,1.840,0.190,-0.883,0.599
1685197704461,2023-05-27T17:28:24.461,1.860,0.164,-0.978,0.599
1685197704481,2023-05-27T17:28:24.481,1.880,0.072,-0.996,0.542
