epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685375685924,2023-05-29T18:54:45.924,0.000,-0.035,-0.874,0.422
1685375685944,2023-05-29T18:54:45.944,0.020,-0.034,-0.871,0.419
1685375685964,2023-05-29T18:54:45.964,0.040,-0.027,-0.868,0.413
1685375685984,2023-05-29T18:54:45.984,0.060,-0.010,-0.864,0.415
1685375686004,2023-05-29T18:54:46.004,0.080,-0.013,-0.859,0.405
1685375686024,2023-05-29T18:54:46.024,0.100,-0.020,-0.861,0.393
1685375686044,2023-05-29T18:54:46.044,0.120,-0.018,-0.860,0.393
1685375686064,2023-05-29T18:54:46.064,0.140,-0.021,-0.850,0.399
1685375686084,2023-05-29T18:54:46.084,0.160,-0.030,-0.841,0.405
1685375686104,2023-05-29T18:54:46.104,0.180,-0.030,-0.843,0.405
1685375686124,2023-05-29T18:54:46.124,0.200,-0.041,-0.829,0.406
1685375686144,2023-05-29T18:54:46.144,0.220,-0.058,-0.804,0.412
1685375686164,2023-05-29T18:54:46.164,0.240,-0.065,-0.781,0.420
1685375686184,2023-05-29T18:54:46.184,0.260,-0.072,-0.761,0.419
1685375686204,2023-05-29T18:54:46.204,0.280,-0.082,-0.735,0.425
1685375686224,2023-05-29T18:54:46.224,0.300,-0.085,-0.721,0.436
1685375686244,2023-05-29T18:54:46.244,0.320,-0.092,-0.730,0.448
1685375686264,2023-05-29T18:54:46.264,0.340,-0.084,-0.736,0.462
1685375686284,2023-05-29T18:54:46.284,0.360,-0.085,-0.743,0.449
1685375686304,2023-05-29T18:54:46.304,0.380,-0.121,-0.747,0.445
1685375686324,2023-05-29T18:54:46.324,0.400,-0.139,-0.749,0.469
1685375686344,2023-05-29T18:54:46.344,0.420,-0.137,-0.733,0.501
1685375686364,2023-05-29T18:54:46.364,0.440,-0.144,-0.709,0.500
1685375686384,2023-05-29T18:54:46.384,0.460,-0.188,-0.727,0.506
1685375686404,2023-05-29T18:54:46.404,0.480,-0.260,-0.786,0.530
1685375686424,2023-05-29T18:54:46.424,0.500,-0.270,-0.806,0.555
1685375686444,2023-05-29T18:54:46.444,0.520,-0.287,-0.812,0.574
1685375686464,2023-05-29T18:54:46.464,0.540,-0.297,-0.835,0.604
1685375686484,2023-05-29T18:54:46.484,0.560,-0.309,-0.819,0.644
1685375686504,2023-05-29T18:54:46.504,0.580,-0.362,-0.802,0.648
1685375686524,2023-05-29T18:54:46.524,0.600,-0.357,-0.841,0.659
1685375686544,2023-05-29T18:54:46.544,0.620,-0.325,-0.870,0.692
1685375686564,2023-05-29T18:54:46.564,0.640,-0.338,-0.871,0.710
1685375686584,2023-05-29T18:54:46.584,0.660,-0.316,-0.876,0.709
1685375686604,2023-05-29T18:54:46.604,0.680,-0.267,-0.873,0.701
1685375686624,2023-05-29T18:54:46.624,0.700,-0.220,-0.875,0.685
1685375686644,2023-05-29T18:54:46.644,0.720,-0.170,-0.892,0.665
1685375686664,2023-05-29T18:54:46.664,0.740,-0.137,-0.914,0.654
1685375686684,2023-05-29T18:54:46.684,0.760,-0.103,-0.932,0.635
1685375686704,2023-05-29T18:54:46.704,0.780,-0.050,-0.941,0.616
1685375686724,2023-05-29T18:54:46.724,0.800,0.003,-0.949,0.602
1685375686744,2023-05-29T18:54:46.744,0.820,0.039,-0.948,0.593
1685375686764,2023-05-29T18:54:46.764,0.840,0.064,-0.940,0.576
1685375686784,2023-05-29T18:54:46.784,0.860,0.084,-0.930,0.559
1685375686804,2023-05-29T18:54:46.804,0.880,0.101,-0.921,0.542
1685375686824,2023-05-29T18:54:46.824,0.900,0.096,-0.906,0.520
1685375686844,2023-05-29T18:54:46.844,0.920,0.097,-0.879,0.500
1685375686864,2023-05-29T18:54:46.864,0.940,0.094,-0.848,0.476
1685375686884,2023-05-29T18:54:46.884,0.960,0.075,-0.827,0.447
1685375686904,2023-05-29T18:54:46.904,0.980,0.077,-0.818,0.442
1685375686924,2023-05-29T18:54:46.924,1.000,0.057,-0.800,0.457
1685375686944,2023-05-29T18:54:46.944,1.020,-0.012,-0.762,0.457
1685375686964,2023-05-29T18:54:46.964,1.040,-0.086,-0.731,0.448
