epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685388872827,2023-05-29T22:34:32.827,0.000,-0.273,-0.866,0.405
1685388872847,2023-05-29T22:34:32.847,0.020,-0.272,-0.873,0.405
1685388872867,2023-05-29T22:34:32.867,0.040,-0.263,-0.878,0.396
1685388872887,2023-05-29T22:34:32.887,0.060,-0.289,-0.882,0.352
1685388872907,2023-05-29T22:34:32.907,0.080,-0.288,-0.886,0.330
1685388872927,2023-05-29T22:34:32.927,0.100,-0.271,-0.887,0.342
1685388872947,2023-05-29T22:34:32.947,0.120,-0.257,-0.879,0.343
1685388872967,2023-05-29T22:34:32.967,0.140,-0.270,-0.883,0.333
1685388872987,2023-05-29T22:34:32.987,0.160,-0.287,-0.888,0.326
1685388873007,2023-05-29T22:34:33.007,0.180,-0.308,-0.893,0.318
1685388873027,2023-05-29T22:34:33.027,0.200,-0.313,-0.875,0.310
1685388873047,2023-05-29T22:34:33.047,0.220,-0.319,-0.860,0.308
1685388873067,2023-05-29T22:34:33.067,0.240,-0.342,-0.848,0.313
1685388873087,2023-05-29T22:34:33.087,0.260,-0.332,-0.837,0.315
1685388873107,2023-05-29T22:34:33.107,0.280,-0.320,-0.830,0.316
1685388873127,2023-05-29T22:34:33.127,0.300,-0.313,-0.811,0.315
1685388873147,2023-05-29T22:34:33.147,0.320,-0.315,-0.793,0.313
1685388873167,2023-05-29T22:34:33.167,0.340,-0.310,-0.783,0.315
1685388873187,2023-05-29T22:34:33.187,0.360,-0.301,-0.769,0.329
1685388873207,2023-05-29T22:34:33.207,0.380,-0.332,-0.760,0.345
1685388873227,2023-05-29T22:34:33.227,0.400,-0.355,-0.752,0.348
1685388873247,2023-05-29T22:34:33.247,0.420,-0.368,-0.744,0.361
1685388873267,2023-05-29T22:34:33.267,0.440,-0.384,-0.736,0.375
1685388873287,2023-05-29T22:34:33.287,0.460,-0.408,-0.731,0.388
1685388873307,2023-05-29T22:34:33.307,0.480,-0.427,-0.719,0.395
1685388873327,2023-05-29T22:34:33.327,0.500,-0.452,-0.706,0.395
1685388873347,2023-05-29T22:34:33.347,0.520,-0.450,-0.706,0.400
1685388873367,2023-05-29T22:34:33.367,0.540,-0.470,-0.707,0.411
1685388873387,2023-05-29T22:34:33.387,0.560,-0.488,-0.712,0.424
1685388873407,2023-05-29T22:34:33.407,0.580,-0.492,-0.710,0.440
1685388873427,2023-05-29T22:34:33.427,0.600,-0.509,-0.704,0.461
1685388873447,2023-05-29T22:34:33.447,0.620,-0.499,-0.701,0.505
1685388873467,2023-05-29T22:34:33.467,0.640,-0.473,-0.708,0.544
1685388873487,2023-05-29T22:34:33.487,0.660,-0.468,-0.741,0.563
1685388873507,2023-05-29T22:34:33.507,0.680,-0.511,-0.740,0.574
1685388873527,2023-05-29T22:34:33.527,0.700,-0.534,-0.722,0.580
