epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685197942626,2023-05-27T17:32:22.626,0.000,0.213,-0.906,0.130
1685197942646,2023-05-27T17:32:22.646,0.020,0.215,-0.900,0.114
1685197942666,2023-05-27T17:32:22.666,0.040,0.219,-0.871,0.107
1685197942686,2023-05-27T17:32:22.686,0.060,0.213,-0.855,0.091
1685197942706,2023-05-27T17:32:22.706,0.080,0.197,-0.831,0.066
1685197942726,2023-05-27T17:32:22.726,0.100,0.164,-0.794,0.036
1685197942746,2023-05-27T17:32:22.746,0.120,0.158,-0.766,0.030
1685197942766,2023-05-27T17:32:22.766,0.140,0.134,-0.734,0.056
1685197942786,2023-05-27T17:32:22.786,0.160,0.114,-0.713,0.089
1685197942806,2023-05-27T17:32:22.806,0.180,0.130,-0.693,0.112
1685197942826,2023-05-27T17:32:22.826,0.200,0.147,-0.676,0.104
1685197942846,2023-05-27T17:32:22.846,0.220,0.164,-0.657,0.063
1685197942866,2023-05-27T17:32:22.866,0.240,0.167,-0.625,0.038
1685197942886,2023-05-27T17:32:22.886,0.260,0.217,-0.605,0.115
1685197942906,2023-05-27T17:32:22.906,0.280,0.349,-0.619,0.291
1685197942926,2023-05-27T17:32:22.926,0.300,0.479,-0.671,0.386
1685197942946,2023-05-27T17:32:22.946,0.320,0.443,-0.682,0.455
1685197942966,2023-05-27T17:32:22.966,0.340,0.400,-0.778,0.604
1685197942986,2023-05-27T17:32:22.986,0.360,0.389,-0.915,0.793
1685197943006,2023-05-27T17:32:23.006,0.380,0.367,-1.080,0.926
1685197943026,2023-05-27T17:32:23.026,0.400,0.405,-1.243,0.940
1685197943046,2023-05-27T17:32:23.046,0.420,0.415,-1.320,0.902
1685197943066,2023-05-27T17:32:23.066,0.440,0.376,-1.323,0.847
1685197943086,2023-05-27T17:32:23.086,0.460,0.435,-1.314,0.746
1685197943106,2023-05-27T17:32:23.106,0.480,0.471,-1.294,0.613
1685197943126,2023-05-27T17:32:23.126,0.500,0.413,-1.216,0.482
1685197943146,2023-05-27T17:32:23.146,0.520,0.373,-1.127,0.355
1685197943166,2023-05-27T17:32:23.166,0.540,0.454,-1.076,0.222
1685197943186,2023-05-27T17:32:23.186,0.560,0.467,-1.035,0.105
1685197943206,2023-05-27T17:32:23.206,0.580,0.410,-0.958,0.028
1685197943226,2023-05-27T17:32:23.226,0.600,0.356,-0.889,-0.024
1685197943246,2023-05-27T17:32:23.246,0.620,0.284,-0.830,-0.059
1685197943266,2023-05-27T17:32:23.266,0.640,0.275,-0.796,-0.064
1685197943286,2023-05-27T17:32:23.286,0.660,0.281,-0.762,-0.050
1685197943306,2023-05-27T17:32:23.306,0.680,0.288,-0.729,-0.019
1685197943326,2023-05-27T17:32:23.326,0.700,0.290,-0.707,0.052
1685197943346,2023-05-27T17:32:23.346,0.720,0.226,-0.672,0.148
1685197943366,2023-05-27T17:32:23.366,0.740,0.216,-0.655,0.268
1685197943386,2023-05-27T17:32:23.386,0.760,0.258,-0.656,0.332
1685197943406,2023-05-27T17:32:23.406,0.780,0.112,-0.603,0.474
1685197943426,2023-05-27T17:32:23.426,0.800,-0.097,-0.536,0.742
1685197943446,2023-05-27T17:32:23.446,0.820,0.067,-0.618,0.963
1685197943466,2023-05-27T17:32:23.466,0.840,0.111,-0.722,0.989
1685197943486,2023-05-27T17:32:23.486,0.860,0.100,-0.809,0.913
1685197943506,2023-05-27T17:32:23.506,0.880,0.109,-0.852,0.818
1685197943526,2023-05-27T17:32:23.526,0.900,0.076,-0.854,0.713
1685197943546,2023-05-27T17:32:23.546,0.920,0.156,-0.888,0.639
1685197943566,2023-05-27T17:32:23.566,0.940,0.183,-0.910,0.619
1685197943586,2023-05-27T17:32:23.586,0.960,0.180,-0.915,0.621
1685197943606,2023-05-27T17:32:23.606,0.980,0.229,-0.940,0.672
1685197943626,2023-05-27T17:32:23.626,1.000,0.290,-0.984,0.745
1685197943646,2023-05-27T17:32:23.646,1.020,0.243,-1.012,0.696
1685197943666,2023-05-27T17:32:23.666,1.040,0.153,-1.034,0.518
1685197943686,2023-05-27T17:32:23.686,1.060,0.083,-1.072,0.417
1685197943706,2023-05-27T17:32:23.706,1.080,0.094,-1.112,0.390
1685197943726,2023-05-27T17:32:23.726,1.100,0.188,-1.125,0.306
1685197943746,2023-05-27T17:32:23.746,1.120,0.207,-1.112,0.197
1685197943766,2023-05-27T17:32:23.766,1.140,0.236,-1.076,0.104
1685197943786,2023-05-27T17:32:23.786,1.160,0.247,-1.028,0.042
1685197943806,2023-05-27T17:32:23.806,1.180,0.226,-0.977,-0.059
1685197943826,2023-05-27T17:32:23.826,1.200,0.201,-0.931,-0.135
1685197943846,2023-05-27T17:32:23.846,1.220,0.163,-0.876,-0.125
1685197943866,2023-05-27T17:32:23.866,1.240,0.140,-0.839,-0.103
1685197943886,2023-05-27T17:32:23.886,1.260,0.133,-0.799,-0.113
1685197943906,2023-05-27T17:32:23.906,1.280,0.133,-0.764,-0.107
1685197943926,2023-05-27T17:32:23.926,1.300,0.109,-0.693,-0.031
1685197943946,2023-05-27T17:32:23.946,1.320,0.082,-0.601,0.085
1685197943966,2023-05-27T17:32:23.966,1.340,0.095,-0.541,0.214
1685197943986,2023-05-27T17:32:23.986,1.360,0.063,-0.522,0.315
1685197944006,2023-05-27T17:32:24.006,1.380,-0.001,-0.556,0.347
1685197944026,2023-05-27T17:32:24.026,1.400,-0.099,-0.609,0.291
1685197944046,2023-05-27T17:32:24.046,1.420,-0.162,-0.709,0.106
1685197944066,2023-05-27T17:32:24.066,1.440,-0.011,-0.802,0.095
1685197944086,2023-05-27T17:32:24.086,1.460,0.020,-0.855,0.479
1685197944106,2023-05-27T17:32:24.106,1.480,0.101,-0.954,0.787
1685197944126,2023-05-27T17:32:24.126,1.500,0.178,-1.085,0.774
1685197944146,2023-05-27T17:32:24.146,1.520,0.095,-1.107,0.673
1685197944166,2023-05-27T17:32:24.166,1.540,0.041,-1.082,0.607
1685197944186,2023-05-27T17:32:24.186,1.560,0.017,-1.054,0.562
1685197944206,2023-05-27T17:32:24.206,1.580,0.063,-1.030,0.524
1685197944226,2023-05-27T17:32:24.226,1.600,0.125,-1.006,0.499
1685197944246,2023-05-27T17:32:24.246,1.620,0.167,-0.986,0.468
1685197944266,2023-05-27T17:32:24.266,1.640,0.162,-0.952,0.435
1685197944286,2023-05-27T17:32:24.286,1.660,0.128,-0.921,0.413
1685197944306,2023-05-27T17:32:24.306,1.680,0.090,-0.895,0.370
1685197944326,2023-05-27T17:32:24.326,1.700,0.098,-0.890,0.343
1685197944346,2023-05-27T17:32:24.346,1.720,0.106,-0.889,0.339
1685197944366,2023-05-27T17:32:24.366,1.740,0.081,-0.882,0.311
1685197944386,2023-05-27T17:32:24.386,1.760,0.110,-0.887,0.314
1685197944406,2023-05-27T17:32:24.406,1.780,0.121,-0.905,0.346
1685197944426,2023-05-27T17:32:24.426,1.800,0.102,-0.911,0.354
1685197944446,2023-05-27T17:32:24.446,1.820,0.115,-0.920,0.370
1685197944466,2023-05-27T17:32:24.466,1.840,0.114,-0.931,0.357
1685197944486,2023-05-27T17:32:24.486,1.860,0.123,-0.944,0.340
1685197944506,2023-05-27T17:32:24.506,1.880,0.116,-0.941,0.352
1685197944526,2023-05-27T17:32:24.526,1.900,0.107,-0.932,0.361
1685197944546,2023-05-27T17:32:24.546,1.920,0.138,-0.935,0.360
1685197944566,2023-05-27T17:32:24.566,1.940,0.160,-0.944,0.362
1685197944586,2023-05-27T17:32:24.586,1.960,0.180,-0.936,0.385
1685197944606,2023-05-27T17:32:24.606,1.980,0.162,-0.925,0.381
1685197944626,2023-05-27T17:32:24.626,2.000,0.146,-0.924,0.364
1685197944646,2023-05-27T17:32:24.646,2.020,0.141,-0.920,0.360
1685197944666,2023-05-27T17:32:24.666,2.040,0.118,-0.916,0.343
1685197944686,2023-05-27T17:32:24.686,2.060,0.124,-0.919,0.325
1685197944706,2023-05-27T17:32:24.706,2.080,0.132,-0.915,0.338
1685197944726,2023-05-27T17:32:24.726,2.100,0.104,-0.907,0.334
1685197944746,2023-05-27T17:32:24.746,2.120,0.118,-0.914,0.320
1685197944766,2023-05-27T17:32:24.766,2.140,0.133,-0.913,0.335
1685197944786,2023-05-27T17:32:24.786,2.160,0.116,-0.913,0.345
1685197944806,2023-05-27T17:32:24.806,2.180,0.138,-0.918,0.340
1685197944826,2023-05-27T17:32:24.826,2.200,0.136,-0.915,0.330
1685197944846,2023-05-27T17:32:24.846,2.220,0.126,-0.919,0.324
1685197944866,2023-05-27T17:32:24.866,2.240,0.133,-0.929,0.315
1685197944886,2023-05-27T17:32:24.886,2.260,0.159,-0.931,0.315
1685197944906,2023-05-27T17:32:24.906,2.280,0.147,-0.924,0.327
1685197944926,2023-05-27T17:32:24.926,2.300,0.145,-0.933,0.333
1685197944946,2023-05-27T17:32:24.946,2.320,0.153,-0.942,0.333
1685197944966,2023-05-27T17:32:24.966,2.340,0.156,-0.937,0.334
1685197944986,2023-05-27T17:32:24.986,2.360,0.158,-0.933,0.323
1685197945006,2023-05-27T17:32:25.006,2.380,0.156,-0.929,0.329
