epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685131638023,2023-05-26T23:07:18.023,0.000,0.268,-0.756,0.658
1685131638043,2023-05-26T23:07:18.043,0.020,0.237,-0.749,0.664
1685131638063,2023-05-26T23:07:18.063,0.040,0.246,-0.743,0.634
1685131638083,2023-05-26T23:07:18.083,0.060,0.250,-0.742,0.607
1685131638103,2023-05-26T23:07:18.103,0.080,0.264,-0.738,0.599
1685131638123,2023-05-26T23:07:18.123,0.100,0.263,-0.732,0.597
1685131638143,2023-05-26T23:07:18.143,0.120,0.239,-0.732,0.599
1685131638163,2023-05-26T23:07:18.163,0.140,0.248,-0.745,0.610
1685131638183,2023-05-26T23:07:18.183,0.160,0.244,-0.745,0.602
1685131638203,2023-05-26T23:07:18.203,0.180,0.229,-0.740,0.600
1685131638223,2023-05-26T23:07:18.223,0.200,0.237,-0.738,0.604
1685131638243,2023-05-26T23:07:18.243,0.220,0.242,-0.744,0.603
1685131638263,2023-05-26T23:07:18.263,0.240,0.242,-0.742,0.599
1685131638283,2023-05-26T23:07:18.283,0.260,0.244,-0.747,0.602
1685131638303,2023-05-26T23:07:18.303,0.280,0.232,-0.747,0.603
1685131638323,2023-05-26T23:07:18.323,0.300,0.228,-0.749,0.587
1685131638343,2023-05-26T23:07:18.343,0.320,0.243,-0.756,0.576
1685131638363,2023-05-26T23:07:18.363,0.340,0.240,-0.756,0.591
1685131638383,2023-05-26T23:07:18.383,0.360,0.232,-0.753,0.603
1685131638403,2023-05-26T23:07:18.403,0.380,0.230,-0.757,0.595
1685131638423,2023-05-26T23:07:18.423,0.400,0.228,-0.764,0.585
1685131638443,2023-05-26T23:07:18.443,0.420,0.231,-0.775,0.565
1685131638463,2023-05-26T23:07:18.463,0.440,0.247,-0.768,0.564
1685131638483,2023-05-26T23:07:18.483,0.460,0.249,-0.761,0.583
1685131638503,2023-05-26T23:07:18.503,0.480,0.236,-0.761,0.593
1685131638523,2023-05-26T23:07:18.523,0.500,0.226,-0.760,0.586
1685131638543,2023-05-26T23:07:18.543,0.520,0.230,-0.771,0.564
1685131638563,2023-05-26T23:07:18.563,0.540,0.241,-0.781,0.544
1685131638583,2023-05-26T23:07:18.583,0.560,0.239,-0.788,0.547
1685131638603,2023-05-26T23:07:18.603,0.580,0.210,-0.799,0.559
1685131638623,2023-05-26T23:07:18.623,0.600,0.210,-0.814,0.563
1685131638643,2023-05-26T23:07:18.643,0.620,0.221,-0.831,0.538
1685131638663,2023-05-26T23:07:18.663,0.640,0.231,-0.829,0.488
1685131638683,2023-05-26T23:07:18.683,0.660,0.256,-0.819,0.470
1685131638703,2023-05-26T23:07:18.703,0.680,0.234,-0.813,0.460
1685131638723,2023-05-26T23:07:18.723,0.700,0.210,-0.790,0.438
1685131638743,2023-05-26T23:07:18.743,0.720,0.271,-0.763,0.444
1685131638763,2023-05-26T23:07:18.763,0.740,0.315,-0.746,0.464
1685131638783,2023-05-26T23:07:18.783,0.760,0.345,-0.720,0.487
1685131638803,2023-05-26T23:07:18.803,0.780,0.315,-0.691,0.489
1685131638823,2023-05-26T23:07:18.823,0.800,0.338,-0.679,0.479
1685131638843,2023-05-26T23:07:18.843,0.820,0.404,-0.664,0.478
1685131638863,2023-05-26T23:07:18.863,0.840,0.374,-0.629,0.493
1685131638883,2023-05-26T23:07:18.883,0.860,0.344,-0.608,0.507
1685131638903,2023-05-26T23:07:18.903,0.880,0.330,-0.601,0.524
1685131638923,2023-05-26T23:07:18.923,0.900,0.329,-0.564,0.540
1685131638943,2023-05-26T23:07:18.943,0.920,0.317,-0.509,0.582
1685131638963,2023-05-26T23:07:18.963,0.940,0.275,-0.478,0.644
1685131638983,2023-05-26T23:07:18.983,0.960,0.249,-0.487,0.678
1685131639003,2023-05-26T23:07:19.003,0.980,0.242,-0.494,0.704
1685131639023,2023-05-26T23:07:19.023,1.000,0.239,-0.522,0.839
1685131639043,2023-05-26T23:07:19.043,1.020,0.119,-0.563,1.044
1685131639063,2023-05-26T23:07:19.063,1.040,-0.033,-0.602,1.161
1685131639083,2023-05-26T23:07:19.083,1.060,0.024,-0.691,1.151
1685131639103,2023-05-26T23:07:19.103,1.080,0.167,-0.778,1.113
1685131639123,2023-05-26T23:07:19.123,1.100,0.143,-0.865,1.033
1685131639143,2023-05-26T23:07:19.143,1.120,0.090,-0.887,0.975
1685131639163,2023-05-26T23:07:19.163,1.140,0.089,-0.884,0.934
1685131639183,2023-05-26T23:07:19.183,1.160,0.253,-0.881,0.859
1685131639203,2023-05-26T23:07:19.203,1.180,0.413,-0.875,0.766
1685131639223,2023-05-26T23:07:19.223,1.200,0.449,-0.853,0.701
1685131639243,2023-05-26T23:07:19.243,1.220,0.398,-0.815,0.666
1685131639263,2023-05-26T23:07:19.263,1.240,0.375,-0.792,0.632
1685131639283,2023-05-26T23:07:19.283,1.260,0.384,-0.753,0.554
1685131639303,2023-05-26T23:07:19.303,1.280,0.412,-0.721,0.462
1685131639323,2023-05-26T23:07:19.323,1.300,0.377,-0.700,0.415
1685131639343,2023-05-26T23:07:19.343,1.320,0.360,-0.671,0.381
1685131639363,2023-05-26T23:07:19.363,1.340,0.403,-0.661,0.363
1685131639383,2023-05-26T23:07:19.383,1.360,0.359,-0.617,0.405
1685131639403,2023-05-26T23:07:19.403,1.380,0.228,-0.578,0.492
1685131639423,2023-05-26T23:07:19.423,1.400,0.161,-0.561,0.569
1685131639443,2023-05-26T23:07:19.443,1.420,0.143,-0.548,0.646
1685131639463,2023-05-26T23:07:19.463,1.440,0.111,-0.536,0.722
1685131639483,2023-05-26T23:07:19.483,1.460,0.088,-0.546,0.757
1685131639503,2023-05-26T23:07:19.503,1.480,0.015,-0.553,0.767
1685131639523,2023-05-26T23:07:19.523,1.500,-0.075,-0.560,0.850
1685131639543,2023-05-26T23:07:19.543,1.520,-0.121,-0.586,0.903
1685131639563,2023-05-26T23:07:19.563,1.540,-0.055,-0.610,0.900
1685131639583,2023-05-26T23:07:19.583,1.560,-0.006,-0.622,0.872
1685131639603,2023-05-26T23:07:19.603,1.580,0.046,-0.633,0.848
1685131639623,2023-05-26T23:07:19.623,1.600,0.092,-0.643,0.857
1685131639643,2023-05-26T23:07:19.643,1.620,0.091,-0.658,0.884
1685131639663,2023-05-26T23:07:19.663,1.640,0.073,-0.665,0.896
1685131639683,2023-05-26T23:07:19.683,1.660,0.111,-0.658,0.920
1685131639703,2023-05-26T23:07:19.703,1.680,0.120,-0.695,0.887
1685131639723,2023-05-26T23:07:19.723,1.700,0.107,-0.761,0.833
1685131639743,2023-05-26T23:07:19.743,1.720,0.043,-0.809,0.818
1685131639763,2023-05-26T23:07:19.763,1.740,0.068,-0.852,0.782
1685131639783,2023-05-26T23:07:19.783,1.760,0.110,-0.902,0.715
1685131639803,2023-05-26T23:07:19.803,1.780,0.180,-0.942,0.657
1685131639823,2023-05-26T23:07:19.823,1.800,0.271,-0.929,0.640
1685131639843,2023-05-26T23:07:19.843,1.820,0.314,-0.890,0.633
1685131639863,2023-05-26T23:07:19.863,1.840,0.347,-0.865,0.555
1685131639883,2023-05-26T23:07:19.883,1.860,0.367,-0.856,0.439
1685131639903,2023-05-26T23:07:19.903,1.880,0.401,-0.824,0.373
1685131639923,2023-05-26T23:07:19.923,1.900,0.440,-0.802,0.393
1685131639943,2023-05-26T23:07:19.943,1.920,0.449,-0.773,0.412
1685131639963,2023-05-26T23:07:19.963,1.940,0.402,-0.754,0.392
1685131639983,2023-05-26T23:07:19.983,1.960,0.337,-0.726,0.329
1685131640003,2023-05-26T23:07:20.003,1.980,0.302,-0.700,0.277
1685131640023,2023-05-26T23:07:20.023,2.000,0.272,-0.660,0.288
1685131640043,2023-05-26T23:07:20.043,2.020,0.257,-0.603,0.365
1685131640063,2023-05-26T23:07:20.063,2.040,0.173,-0.529,0.465
1685131640083,2023-05-26T23:07:20.083,2.060,0.130,-0.497,0.500
1685131640103,2023-05-26T23:07:20.103,2.080,0.109,-0.488,0.517
1685131640123,2023-05-26T23:07:20.123,2.100,0.081,-0.451,0.532
1685131640143,2023-05-26T23:07:20.143,2.120,0.086,-0.446,0.532
1685131640163,2023-05-26T23:07:20.163,2.140,0.083,-0.480,0.548
1685131640183,2023-05-26T23:07:20.183,2.160,0.146,-0.579,0.577
1685131640203,2023-05-26T23:07:20.203,2.180,0.011,-0.686,0.664
1685131640223,2023-05-26T23:07:20.223,2.200,-0.146,-0.723,0.846
1685131640243,2023-05-26T23:07:20.243,2.220,-0.190,-0.818,0.941
1685131640263,2023-05-26T23:07:20.263,2.240,-0.109,-0.884,0.946
1685131640283,2023-05-26T23:07:20.283,2.260,-0.058,-0.908,0.921
1685131640303,2023-05-26T23:07:20.303,2.280,0.005,-0.896,0.919
1685131640323,2023-05-26T23:07:20.323,2.300,0.025,-0.875,0.899
1685131640343,2023-05-26T23:07:20.343,2.320,0.052,-0.848,0.840
1685131640363,2023-05-26T23:07:20.363,2.340,0.085,-0.816,0.779
1685131640383,2023-05-26T23:07:20.383,2.360,0.121,-0.790,0.717
1685131640403,2023-05-26T23:07:20.403,2.380,0.139,-0.750,0.706
1685131640423,2023-05-26T23:07:20.423,2.400,0.130,-0.729,0.685
1685131640443,2023-05-26T23:07:20.443,2.420,0.147,-0.720,0.663
1685131640463,2023-05-26T23:07:20.463,2.440,0.146,-0.714,0.639
1685131640483,2023-05-26T23:07:20.483,2.460,0.142,-0.708,0.634
1685131640503,2023-05-26T23:07:20.503,2.480,0.124,-0.706,0.641
1685131640523,2023-05-26T23:07:20.523,2.500,0.109,-0.716,0.632
1685131640543,2023-05-26T23:07:20.543,2.520,0.103,-0.711,0.633
1685131640563,2023-05-26T23:07:20.563,2.540,0.092,-0.715,0.630
1685131640583,2023-05-26T23:07:20.583,2.560,0.094,-0.722,0.600
1685131640603,2023-05-26T23:07:20.603,2.580,0.132,-0.735,0.619
1685131640623,2023-05-26T23:07:20.623,2.600,0.125,-0.735,0.657
1685131640643,2023-05-26T23:07:20.643,2.620,0.140,-0.729,0.679
1685131640663,2023-05-26T23:07:20.663,2.640,0.147,-0.727,0.670
1685131640683,2023-05-26T23:07:20.683,2.660,0.146,-0.726,0.652
1685131640703,2023-05-26T23:07:20.703,2.680,0.150,-0.723,0.660
1685131640723,2023-05-26T23:07:20.723,2.700,0.149,-0.725,0.656
1685131640743,2023-05-26T23:07:20.743,2.720,0.151,-0.728,0.651
1685131640763,2023-05-26T23:07:20.763,2.740,0.146,-0.721,0.667
1685131640783,2023-05-26T23:07:20.783,2.760,0.133,-0.721,0.682
1685131640803,2023-05-26T23:07:20.803,2.780,0.133,-0.729,0.676
1685131640823,2023-05-26T23:07:20.823,2.800,0.135,-0.729,0.674
1685131640843,2023-05-26T23:07:20.843,2.820,0.143,-0.724,0.678
1685131640863,2023-05-26T23:07:20.863,2.840,0.146,-0.729,0.681
1685131640883,2023-05-26T23:07:20.883,2.860,0.150,-0.735,0.678
1685131640903,2023-05-26T23:07:20.903,2.880,0.146,-0.736,0.679
1685131640923,2023-05-26T23:07:20.923,2.900,0.152,-0.738,0.672
1685131640943,2023-05-26T23:07:20.943,2.920,0.157,-0.735,0.680
1685131640963,2023-05-26T23:07:20.963,2.940,0.149,-0.733,0.677
