epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685389094658,2023-05-29T22:38:14.658,0.000,-0.187,-0.840,0.448
1685389094678,2023-05-29T22:38:14.678,0.020,-0.188,-0.850,0.444
1685389094698,2023-05-29T22:38:14.698,0.040,-0.176,-0.848,0.435
1685389094718,2023-05-29T22:38:14.718,0.060,-0.202,-0.847,0.428
1685389094738,2023-05-29T22:38:14.738,0.080,-0.201,-0.839,0.426
1685389094758,2023-05-29T22:38:14.758,0.100,-0.205,-0.836,0.433
1685389094778,2023-05-29T22:38:14.778,0.120,-0.263,-0.831,0.436
1685389094798,2023-05-29T22:38:14.798,0.140,-0.288,-0.850,0.436
1685389094818,2023-05-29T22:38:14.818,0.160,-0.260,-0.855,0.446
1685389094838,2023-05-29T22:38:14.838,0.180,-0.236,-0.821,0.443
1685389094858,2023-05-29T22:38:14.858,0.200,-0.233,-0.791,0.441
1685389094878,2023-05-29T22:38:14.878,0.220,-0.247,-0.761,0.458
1685389094898,2023-05-29T22:38:14.898,0.240,-0.260,-0.744,0.472
1685389094918,2023-05-29T22:38:14.918,0.260,-0.265,-0.732,0.480
1685389094938,2023-05-29T22:38:14.938,0.280,-0.276,-0.701,0.492
1685389094958,2023-05-29T22:38:14.958,0.300,-0.297,-0.682,0.485
1685389094978,2023-05-29T22:38:14.978,0.320,-0.317,-0.672,0.475
1685389094998,2023-05-29T22:38:14.998,0.340,-0.356,-0.667,0.484
1685389095018,2023-05-29T22:38:15.018,0.360,-0.361,-0.660,0.492
1685389095038,2023-05-29T22:38:15.038,0.380,-0.370,-0.646,0.482
1685389095058,2023-05-29T22:38:15.058,0.400,-0.385,-0.637,0.465
1685389095078,2023-05-29T22:38:15.078,0.420,-0.380,-0.643,0.457
1685389095098,2023-05-29T22:38:15.098,0.440,-0.390,-0.643,0.488
1685389095118,2023-05-29T22:38:15.118,0.460,-0.406,-0.631,0.520
1685389095138,2023-05-29T22:38:15.138,0.480,-0.421,-0.634,0.531
1685389095158,2023-05-29T22:38:15.158,0.500,-0.431,-0.659,0.542
1685389095178,2023-05-29T22:38:15.178,0.520,-0.443,-0.672,0.563
1685389095198,2023-05-29T22:38:15.198,0.540,-0.452,-0.666,0.590
1685389095218,2023-05-29T22:38:15.218,0.560,-0.465,-0.676,0.603
1685389095238,2023-05-29T22:38:15.238,0.580,-0.497,-0.706,0.629
1685389095258,2023-05-29T22:38:15.258,0.600,-0.503,-0.709,0.658
1685389095278,2023-05-29T22:38:15.278,0.620,-0.522,-0.711,0.668
1685389095298,2023-05-29T22:38:15.298,0.640,-0.520,-0.721,0.668
1685389095318,2023-05-29T22:38:15.318,0.660,-0.479,-0.738,0.684
1685389095338,2023-05-29T22:38:15.338,0.680,-0.444,-0.741,0.709
1685389095358,2023-05-29T22:38:15.358,0.700,-0.419,-0.730,0.730
1685389095378,2023-05-29T22:38:15.378,0.720,-0.402,-0.734,0.736
1685389095398,2023-05-29T22:38:15.398,0.740,-0.379,-0.761,0.753
1685389095418,2023-05-29T22:38:15.418,0.760,-0.339,-0.771,0.771
1685389095438,2023-05-29T22:38:15.438,0.780,-0.306,-0.766,0.778
1685389095458,2023-05-29T22:38:15.458,0.800,-0.292,-0.790,0.780
1685389095478,2023-05-29T22:38:15.478,0.820,-0.283,-0.803,0.768
1685389095498,2023-05-29T22:38:15.498,0.840,-0.243,-0.805,0.757
1685389095518,2023-05-29T22:38:15.518,0.860,-0.217,-0.812,0.745
1685389095538,2023-05-29T22:38:15.538,0.880,-0.205,-0.820,0.722
1685389095558,2023-05-29T22:38:15.558,0.900,-0.191,-0.818,0.704
1685389095578,2023-05-29T22:38:15.578,0.920,-0.191,-0.805,0.685
1685389095598,2023-05-29T22:38:15.598,0.940,-0.169,-0.793,0.669
1685389095618,2023-05-29T22:38:15.618,0.960,-0.156,-0.792,0.646
1685389095638,2023-05-29T22:38:15.638,0.980,-0.169,-0.791,0.618
1685389095658,2023-05-29T22:38:15.658,1.000,-0.180,-0.777,0.596
1685389095678,2023-05-29T22:38:15.678,1.020,-0.168,-0.757,0.575
1685389095698,2023-05-29T22:38:15.698,1.040,-0.163,-0.750,0.560
1685389095718,2023-05-29T22:38:15.718,1.060,-0.196,-0.738,0.540
1685389095738,2023-05-29T22:38:15.738,1.080,-0.222,-0.719,0.516
