epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685197852142,2023-05-27T17:30:52.142,0.000,0.177,-0.948,0.248
1685197852162,2023-05-27T17:30:52.162,0.020,0.154,-0.936,0.241
1685197852182,2023-05-27T17:30:52.182,0.040,0.124,-0.917,0.211
1685197852202,2023-05-27T17:30:52.202,0.060,0.162,-0.919,0.173
1685197852222,2023-05-27T17:30:52.222,0.080,0.184,-0.922,0.143
1685197852242,2023-05-27T17:30:52.242,0.100,0.194,-0.915,0.132
1685197852262,2023-05-27T17:30:52.262,0.120,0.190,-0.913,0.126
1685197852282,2023-05-27T17:30:52.282,0.140,0.218,-0.906,0.118
1685197852302,2023-05-27T17:30:52.302,0.160,0.229,-0.888,0.115
1685197852322,2023-05-27T17:30:52.322,0.180,0.236,-0.875,0.104
1685197852342,2023-05-27T17:30:52.342,0.200,0.277,-0.876,0.097
1685197852362,2023-05-27T17:30:52.362,0.220,0.226,-0.854,0.091
1685197852382,2023-05-27T17:30:52.382,0.240,0.206,-0.835,0.086
1685197852402,2023-05-27T17:30:52.402,0.260,0.177,-0.798,0.113
1685197852422,2023-05-27T17:30:52.422,0.280,0.157,-0.753,0.181
1685197852442,2023-05-27T17:30:52.442,0.300,0.174,-0.734,0.216
1685197852462,2023-05-27T17:30:52.462,0.320,0.204,-0.715,0.246
1685197852482,2023-05-27T17:30:52.482,0.340,0.251,-0.705,0.273
1685197852502,2023-05-27T17:30:52.502,0.360,0.308,-0.696,0.353
1685197852522,2023-05-27T17:30:52.522,0.380,0.083,-0.668,0.512
1685197852542,2023-05-27T17:30:52.542,0.400,0.155,-0.724,0.634
1685197852562,2023-05-27T17:30:52.562,0.420,0.415,-0.872,0.657
1685197852582,2023-05-27T17:30:52.582,0.440,0.369,-0.969,0.665
1685197852602,2023-05-27T17:30:52.602,0.460,0.189,-1.068,0.659
1685197852622,2023-05-27T17:30:52.622,0.480,0.158,-1.148,0.580
1685197852642,2023-05-27T17:30:52.642,0.500,0.163,-1.209,0.457
1685197852662,2023-05-27T17:30:52.662,0.520,0.138,-1.250,0.360
1685197852682,2023-05-27T17:30:52.682,0.540,0.154,-1.285,0.281
1685197852702,2023-05-27T17:30:52.702,0.560,0.188,-1.283,0.197
1685197852722,2023-05-27T17:30:52.722,0.580,0.249,-1.240,0.149
1685197852742,2023-05-27T17:30:52.742,0.600,0.277,-1.173,0.115
1685197852762,2023-05-27T17:30:52.762,0.620,0.274,-1.114,0.056
1685197852782,2023-05-27T17:30:52.782,0.640,0.312,-1.052,0.017
1685197852802,2023-05-27T17:30:52.802,0.660,0.289,-0.988,0.018
1685197852822,2023-05-27T17:30:52.822,0.680,0.278,-0.937,0.037
1685197852842,2023-05-27T17:30:52.842,0.700,0.271,-0.901,0.058
1685197852862,2023-05-27T17:30:52.862,0.720,0.219,-0.843,0.078
1685197852882,2023-05-27T17:30:52.882,0.740,0.204,-0.790,0.110
1685197852902,2023-05-27T17:30:52.902,0.760,0.206,-0.764,0.152
1685197852922,2023-05-27T17:30:52.922,0.780,0.271,-0.758,0.249
1685197852942,2023-05-27T17:30:52.942,0.800,0.306,-0.756,0.404
1685197852962,2023-05-27T17:30:52.962,0.820,0.077,-0.721,0.498
1685197852982,2023-05-27T17:30:52.982,0.840,-0.063,-0.721,0.513
1685197853002,2023-05-27T17:30:53.002,0.860,0.003,-0.764,0.537
1685197853022,2023-05-27T17:30:53.022,0.880,0.046,-0.803,0.577
